ISSN	Titulo	Estrato	Classificação
2675-9314	CADERNOS DE EXTENSÃO DA UNIVERSIDADE FEDERAL DE RORAIMA	C	
2447-8180	CADERNOS DE EXTENSÃO DO INSTITUTO FEDERAL FLUMINENSE	B3	
1808-5520	CADERNOS DE EXTENSÃO (UFRR)	C	
1806-8944	CADERNOS DE FINANÇAS PÚBLICAS	B2	
2175-3962	CADERNOS DE FORMAÇÃO RBCE	A4	
2525-6904	CADERNOS DE GÊNERO E DIVERSIDADE	A3	
2674-5704	CADERNOS DE GÊNERO E TECNOLOGIA	A4	
1807-9415	CADERNOS DE GÊNERO E TECNOLOGIA (CEFET/PR)	A4	
0871-1623	CADERNOS DE GEOGRAFIA (COIMBRA)	A4	
2318-9231	CADERNOS DE GESTÃO E EMPREENDEDORISMO	B2	
2316-3151	CADERNOS DE GRADUAÇÃO: CIÊNCIAS BIOLÓGICAS E DA SAÚDE (FACIPE)	B1	
2237-8871	CADERNOS DE HISTÓRIA	A3	
1809-7634	CADERNOS DE HISTÓRIA DA CIÊNCIA	A4	
1982-7806	CADERNOS DE HISTÓRIA DA EDUCAÇÃO (ONLINE)	A1	
1519-132X	CADERNOS DE INFORMÁTICA (UFRGS)	C	
2447-4207	CADERNOS DE LETRAS DA UFF	A4	
1413-053X	CADERNOS DE LETRAS DA UFF	A4	
2317-8051	CADERNOS DE LÍNGUA E LITERATURA HEBRAICA	B3	
2179-4790	CADERNOS DE LINGUAGEM E SOCIEDADE	A3	
0104-9712	CADERNOS DE LINGUAGEM E SOCIEDADE	A3	
2675-4916	CADERNOS DE LINGUÍSTICA	A1	
2183-2242	CADERNOS DE LITERATURA COMPARADA	B1	
2674-8223	CADERNOS DE ODONTOLOGIA DO UNIFESO	B4	
2178-2229	CADERNOS DE PESQUISA - UNIVERSIDADE FEDERAL DO MARANHÃO	A3	
2675-3200	CADERNOS DE PESQUISA DIREITO INTERNACIONAL SEM FRONTEIRAS	B2	
1981-3090	CADERNOS DE PESQUISA DO CDHIS (ONLINE)	A3	
1518-7640	CADERNOS DE PESQUISA DO CDHIS (UFU. IMPRESSO)	A3	
2317-742X	CADERNOS DE PESQUISA EM EDUCAÇÃO	A4	
0100-1574	CADERNOS DE PESQUISA (FUNDAÇÃO CARLOS CHAGAS. IMPRESSO)	A1	
1980-5314	CADERNOS DE PESQUISA (FUNDAÇÃO CARLOS CHAGAS. ONLINE)	A1	
1980-9700	CADERNOS DE PESQUISA: PENSAMENTO EDUCACIONAL (CURITIBA. IMPRESSO)	A3	
2175-2613	CADERNOS DE PESQUISA: PENSAMENTO EDUCACIONAL (CURITIBA. ONLINE)	A3	
2359-5280	CADERNOS DE POLÍTICA EXTERIOR	B4	
1809-4120	CADERNOS DE PÓS GRADUAÇÃO EM ARQUITETURA E URBANISMO (MACKENZIE. ONLINE)	A2	
1809-4139	CADERNOS DE PÓS GRADUAÇÃO EM DISTÚRBIOS DO DESENVOLVIMENTO (ONLINE)	B2	
1809-4163	CADERNOS DE PÓS GRADUAÇÃO EM LETRAS	B1	
2525-3514	CADERNOS DE PÓS-GRADUAÇÃO	A3	
1983-1358	CADERNOS DE PROSPECÇÃO	A4	
2317-0026	CADERNOS DE PROSPECÇÃO	A4	
0103-4251	CADERNOS DE PSICANALISE	B1	
2595-153X	CADERNOS DE PSICANÁLISE	A4	
1413-6295	CADERNOS DE PSICANÁLISE (CÍRCULO PSICANALÍTICO/RJ)	A4	
2764-9660	CADERNOS DE PSICOLOGIA  (RIBERÃO PRETO.ONLINE)	B1	
1414-3925	CADERNOS DE PSICOLOGIA (SBP)	B1	
1981-0490	CADERNOS DE PSICOLOGIA SOCIAL DO TRABALHO	A3	
2764-4340	CADERNOS DE PSICOLOGIAS	B1	
2675-6390	CADERNOS DE REGIONALISMO	B2	
1678-4464	CADERNOS DE SAÚDE PÚBLICA	A1	
0102-311X	CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)	A1	
1646-3714	CADERNOS DE SOCIOMUSEOLOGIA	A2	
2447-5742	CADERNOS DE TEORIAS E PRÁTICAS EDUCATIVAS EM SAÚDE	C	
2175-7968	CADERNOS DE TRADUÇÃO (FLORIANÓPOLIS. ONLINE)	A1	
1414-526X	CADERNOS DE TRADUÇÃO (UFSC)	A1	
2317-1006	CADERNOS DISCURSIVOS	B2	
2595-4377	CADERNOS DO APLICAÇÃO	A4	
0103-6041	CADERNOS DO APLICAÇÃO (UFRGS)	A4	
2447-861X	CADERNOS DO CEAS	A4	
2175-0173	CADERNOS DO CEOM	A1	
1809-8606	CADERNOS DO DESENVOLVIMENTO	A3	
2447-7532	CADERNOS DO DESENVOLVIMENTO	A3	
2317-6539	CADERNOS DO DESENVOLVIMENTO FLUMINENSE	B1	
2675-1925	CADERNOS DO FNDE	B3	
2675-1917	CADERNOS DO GIPE-CIT	B1	
1516-0173	CADERNOS DO GIPE-CIT (UFBA)	B1	
2595-7880	CADERNOS DO GPOSSHE (ON-LINE)	A4	
2236-6385	CADERNOS DO IL	A4	
2675-8865	CADERNOS DO ILP	B4	
2317-4536	CADERNOS DO IME - SÉRIE ESTATÍSTICA	C	
1413-9014	CADERNOS DO IME. SÉRIE INFORMÁTICA	C	
2316-8412	CADERNOS DO LEPAARQ (UFPEL)	A2	
2237-7522	CADERNOS DO LOGEPA	B3	
2178-5880	CADERNOS DO PET FILOSOFIA (UFPI)	B1	
2317-8558	CADERNOS DO PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - PPGDIR./UFRGS	A2	
1678-5029	CADERNOS DO PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO - PPGDIR./UFRGS	A2	
2526-2556	CADERNOS DO SEMIÁRIDO (PRINT)	C	
2179-2143	CADERNOS DO TEMPO PRESENTE	A4	
1679-3951	CADERNOS EBAPE. BR	A2	
2675-2514	CADERNOS ELETRÔNICOS DIREITO INTERNACIONAL SEM FRONTEIRAS	A4	
0104-7078	CADERNOS ENAP	B2	
1809-0893	CADERNOS ESP (ONLINE)	B3	
1413-6651	CADERNOS ESPINOSANOS (USP)	A3	
2358-5277	CADERNOS FGV ENERGIA	B3	
2236-5710	CADERNOS GESTÃO PÚBLICA E CIDADANIA	A4	
1806-2261	CADERNOS GESTÃO PÚBLICA E CIDADANIA	A4	
2358-1824	CADERNOS IBERO-AMERICANOS DE DIREITO SANITÁRIO	B1	
1413-9030	CADERNOS IME. SÉRIE MATEMÁTICA	B4	
2236-2797	CADERNOS IME (SÉRIE MATEMÁTICA, VERSÃO ONLINE)	B4	
2236-9996	CADERNOS METRÓPOLE	A1	
1517-2422	CADERNOS METRÓPOLE (PUCSP)	A1	
2965-0763	CADERNOS MIROSLAV MILOVIC (ONLINE)	A4	
2358-2448	CADERNOS NAUI	A4	
2316-8242	CADERNOS NIETZSCHE	A1	
2763-8324	CADERNOS OBHA OBSERVATÓRIO BRASILEIRO DE HÁBITOS ALIMENTARES (ONLINE)	B4	
1809-4449	CADERNOS PAGU	A1	
0104-8333	CADERNOS PAGU (UNICAMP. IMPRESSO)	A1	
1678-5304	CADERNOS PARA O PROFESSOR (JUIZ DE FORA)	B3	
2675-0392	CADERNOS PROARQ	A3	
1679-7604	CADERNOS PROARQ (UFRJ)	A3	
1676-6288	CADERNOS PROLAM/USP	B1	
2764-4510	CADERNOS PROMUSPP - PERIÓDICO DO PROGRAMA DE MESTRADO E DOUTORADO EM MUDANÇA SOCIAL E PARTICIPAÇÃO POLÍTICA	B4	
2358-291X	CADERNOS SAÚDE COLETIVA	B1	
1414-462X	CADERNOS SAÚDE COLETIVA (UFRJ)	B1	
2764-5576	CADERNOS TÉCNICOS ENGENHARIA SANITÁRIA E AMBIENTAL	B2	
2318-8065	CADERNOS TEOLÓGICOS DA PUC PR	B1	
2526-981X	CADERNOS TEXTOS E DEBATES	B3	
1981-0660	CADERNOS UNDB	B2	
1809-9475	CADERNOS UNIFOA	B3	
1982-1816	CADERNOS UNIFOA (ONLINE)	B3	
2236-4099	CADERNOS ZIGMUNT BAUMAN	B2	
2595-1750	CAFI - CONTABILIDADE, ATUÁRIA, FINANÇAS E INFORMAÇÃO	B3	
1019-9446	CAHIERS DE L'ILSL	A4	
1245-530X	CAHIERS DE TOPOLOGIE ET GÉOMÉTRIE DIFFÉRENTIELLE CATÉGORIQUES	B4	
2268-4247	CAHIERS DES AMÉRIQUES LATINES (ONLINE)	A3	
2102-5916	CAHIERS D’HISTOIRE. REVUE D’HISTOIRE CRITIQUE (ONLINE)	A2	
3003-4434	CAHIERS FRANCO-LATINO-AMÉRICAINS D'ÉTUDES SUR LE HANDICAP (ONLINE)	B4	
1582-960X	CAIETELE ECHINOX	B2	
2237-7719	CAIRU EM REVISTA - SOCIEDADE, EDUCAÇÃO, GESTÃO E SUSTENTABILIDADE	B3	
1390-8863	CÁLAMO - REVISTA DE ESTUDIOS JURÍDICOS	B1	
0171-967X	CALCIFIED TISSUE INTERNATIONAL	A1	
0366-5232	CALDASIA (BOGOTÁ)	B1	
2447-6331	CALEIDOSCÓPIO	B1	
2395-9576	CALEIDOSCOPIO (EN LÍNEA)	B2	
2318-4574	CALETROSCÓPIO	A4	
2304-5531	CALIBÁN - REVISTA LATINO AMERICANA DE PSICANÁLISE	B2	
2526-4192	CALIBRE	B3	
2177-6202	CALIDOSCÓPIO (UNISINOS)	A1	
1679-8740	CALIDOSCÓPIO (UNISINOS)	A1	
1043-2256	CALIFORNIA DENTAL ASSOCIATION. JOURNAL	B3	
2238-3824	CALIGRAMA: REVISTA DE ESTUDOS ROMÂNICOS	A4	
2176-5111	CAMBIASSU: ESTUDOS EM COMUNICAÇÃO (ONLINE)	A4	
0309-166X	CAMBRIDGE JOURNAL OF ECONOMICS	A1	
2755-094X	CAMBRIDGE PRISMS: PLASTICS (ONLINE)	A3	
2175-4217	CAMINE: CAMINHOS DA EDUCAÇÃO	B1	
2176-3828	CAMINHANDO	A2	
1677-860X	CAMINHANDO COM O ITEPA	C	
2359-0580	CAMINHO ABERTO	A3	
2359-0599	CAMINHO ABERTO: REVISTA DE EXTENSÃO DO IFSC	A3	
2675-1496	CAMINHOS DA EDUCAÇÃO	B1	
2358-4750	CAMINHOS DA EDUCAÇÃO MATEMÁTICA EM REVISTA (ON-LINE)	A4	
1517-3771	CAMINHOS DA HISTÓRIA (UNIMONTES)	A2	
2317-0875	CAMINHOS DA HISTÓRIA (UNIMONTES) (ONLINE)	A2	
2595-8208	CAMINHOS DE DIÁLOGO	A3	
1678-6343	CAMINHOS DE GEOGRAFIA (UFU)	A1	
2965-5099	CAMINHOS DO PAMPA: REVISTA DO INSTITUTO HISTÓRICO E  GEOGRÁFICO DE ALEGRETE (ONLINE)	B3	
2176-8625	CAMINHOS EM LINGUÍSTICA  APLICADA	A4	
1983-778X	CAMINHOS (GOIÂNIA. ONLINE)	A1	
1891-1803	CAMPBELL SYSTEMATIC REVIEWS	A1	
1809-6271	CAMPO - TERRITÓRIO	A2	
0213-9529	CAMPO ABIERTO ¿ REVISTA DE EDUCACIÓN	A2	
2526-3943	CAMPO DA HISTÓRIA	C	
2317-6830	CAMPOS - REVISTA DE ANTROPOLOGIA	A3	
2596-1314	CAMPOS NEUTRAIS	A2	
0711-6659	CANADIAN ACOUSTICS	B4	
0008-347X	CANADIAN ENTOMOLOGIST	A4	
0008-3674	CANADIAN GEOTECHNICAL JOURNAL (PRINT)	A2	
0008-3984	CANADIAN JOURNAL OF ANIMAL SCIENCE	A4	
0008-4034	CANADIAN JOURNAL OF CHEMICAL ENGINEERING	A3	
1939-019X	CANADIAN JOURNAL OF CHEMICAL ENGINEERING (ONLINE)	A3	
0315-1468	CANADIAN JOURNAL OF CIVIL ENGINEERING (PRINT)	A4	
0705-3657	CANADIAN JOURNAL OF COMMUNICATION (CJC) (PRINT)	A3	
1499-2671	CANADIAN JOURNAL OF DIABETES	A3	
2561-424X	CANADIAN JOURNAL OF FILM STUDIES	A4	
0045-5067	CANADIAN JOURNAL OF FOREST RESEARCH (PRINT)	A2	
2054-3581	CANADIAN JOURNAL OF KIDNEY HEALTH AND DISEASE	A4	
0826-3663	CANADIAN JOURNAL OF LATIN AMERICAN AND CARIBBEAN STUDIES	B2	
0008-4166	CANADIAN JOURNAL OF MICROBIOLOGY (PRINT)	B1	
0008-4212	CANADIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY (PRINT)	A4	
1712-7971	CANADIAN JOURNAL OF REMOTE SENSING (ONLINE)	A2	
1480-3283	CANADIAN JOURNAL OF ZOOLOGY (ONLINE)	A4	
0008-4301	CANADIAN JOURNAL OF ZOOLOGY (PRINT)	A4	
0714-9808	CANADIAN JOURNAL ON AGING	A2	
1923-6697	CANADIAN SOCIAL SCIENCE	A1	
0701-1784	CANADIAN WATER RESOURCES JOURNAL	A3	
2049-3002	CANCER & METABOLISM	A2	
1475-2867	CANCER CELL INTERNATIONAL (ONLINE)	A1	
0344-5704	CANCER CHEMOTHERAPY AND PHARMACOLOGY	A3	
2732-7787	CANCER DIAGNOSIS & PROGNOSIS	B3	
1877-7821	CANCER EPIDEMIOLOGY (PRINT)	A2	
2210-7762	CANCER GENETICS	B2	
1868-6966	CANCER NANOTECHNOLOGY	A2	
0162-220X	CANCER NURSING	A1	
2949-7132	CANCER PATHOGENESIS AND THERAPY	B3	
2835-3315	CANCER SCREENING AND PREVENTION (ONLINE)	B3	
2072-6694	CANCERS (BASEL) (ONLINE)	A2	
2378-8763	CANNABIS AND CANNABINOID RESEARCH	A1	
2594-8148	CANOA DO TEMPO	A3	
1982-0755	CANOA DO TEMPO (UFAM)	A3	
1677-7794	CANTAREIRA (UFF)	B2	
1517-6916	CAOS. REVISTA ELETRÔNICA DE CIÊNCIAS SOCIAIS	B3	
2238-4901	CAP ACCOUNTING AND MANAGEMENT (ONLINE)	B2	
1996-563X	CAP JOURNAL COMMUNICATING ASTRONOMY WITH THE PUBLIC	B4	
2595-7341	CAPIM DOURADO	B2	
2177-4153	CAPITAL CIENTÍFICO	B1	
2359-2354	CAPOEIRA - REVISTA DE HUMANIDADES E LETRAS	A3	
1984-6096	CAPTURA CRÍPTICA (ONLINE)	A4	
2178-1702	CARACOL (USP)	A3	
2666-8939	CARBOHYDRATE POLYMER TECHNOLOGIES AND APPLICATIONS	A1	
0144-8617	CARBOHYDRATE POLYMERS	A1	
0008-6215	CARBOHYDRATE RESEARCH (CHICAGO, ILL.. PRINT)	A3	
2772-6568	CARBON CAPTURE SCIENCE & TECHNOLOGY	A1	
2233-4998	CARBON LETTERS (ONLINE)	A2	
0008-6223	CARBON (NEW YORK)	A1	
2667-0569	CARBON TRENDS	A2	
2675-9977	CARDIORESPIRATORY PHYSIOTHERAPY, CRITICAL CARE AND REHABILITATION	B4	
1054-8807	CARDIOVASCULAR PATHOLOGY	A2	
1553-8389	CARDIOVASCULAR REVASCULARIZATION MEDICINE (PRINT)	A4	
1530-7905	CARDIOVASCULAR TOXICOLOGY	A2	
0008-6568	CARIES RESEARCH	A1	
2066-6845	CARPATHIAN JOURNAL OF FOOD SCIENCE AND TECHNOLOGY	B3	
1982-8772	CARTA DE CONJUNTURA	B4	
2526-9038	CARTA INTERNACIONAL	A2	
1947-6035	CARTILAGE	A1	
2422-6920	CARTOGRAFÍAS DEL SUR	A4	
1679-3404	CASA (ARARAQUARA)	B2	
2571-841X	CASE REPORTS	B1	
2325-7075	CASE REPORTS IN CLINICAL MEDICINE	C	
2090-6455	CASE REPORTS IN DENTISTRY	B4	
2090-6625	CASE REPORTS IN INFECTIOUS DISEASES	B3	
2090-6919	CASE REPORTS IN SURGERY	B3	
2090-6994	CASE REPORTS IN VASCULAR MEDICINE (ONLINE)	C	
2666-0164	CASE STUDIES IN CHEMICAL AND ENVIRONMENTAL ENGINEERING	A1	
2214-5095	CASE STUDIES IN CONSTRUCTION MATERIALS	A1	
2214-157X	CASE STUDIES IN THERMAL ENGINEERING	A1	
2213-624X	CASE STUDIES ON TRANSPORT POLICY	A2	
1566-7367	CATALYSIS COMMUNICATIONS (PRINT)	A3	
1011-372X	CATALYSIS LETTERS	A2	
2044-4761	CATALYSIS SCIENCE & TECHNOLOGY	A2	
0920-5861	CATALYSIS TODAY (PRINT)	A1	
2073-4344	CATALYSTS	A2	
2176-4867	CATAVENTOS	B2	
0341-8162	CATENA (CREMLINGEN)	A1	
1522-1946	CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS	A2	
0957-5243	CCC. CANCER CAUSES & CONTROL	A4	
2318-3713	CEBRI ARTIGOS	B2	
1389-9333	CELL AND TISSUE BANKING	A4	
1573-6814	CELL AND TISSUE BANKING (DORDRECHT. ONLINE)	A4	
0302-766X	CELL AND TISSUE RESEARCH (PRINT)	A2	
1099-0844	CELL BIOCHEMISTRY AND FUNCTION (ONLINE)	A4	
1065-6995	CELL BIOLOGY INTERNATIONAL (PRINT)	A4	
2041-4889	CELL DEATH & DISEASE	A1	
1931-3128	CELL HOST & MICROBE	A1	
2211-1247	CELL REPORTS	A1	
2666-3864	CELL REPORTS PHYSICAL SCIENCE	A1	
1355-8145	CELL STRESS & CHAPERONES (PRINT)	A3	
2329-7042	CELLR4	B4	
2073-4409	CELLS	A2	
1422-6405	CELLS TISSUES ORGANS	A1	
1420-682X	CELLULAR AND MOLECULAR LIFE SCIENCES (PRINTED ED.)	A1	
0272-4340	CELLULAR AND MOLECULAR NEUROBIOLOGY	A3	
0898-6568	CELLULAR SIGNALLING	A3	
1572-882X	CELLULOSE	A1	
0576-9787	CELLULOSE CHEMISTRY AND TECHNOLOGY	A3	
0969-0239	CELLULOSE (LONDON)	A1	
0958-9465	CEMENT & CONCRETE COMPOSITES	A1	
1519-275X	CENA. UFRGS	A1	
1517-2643	CENÁRIOS (UNESP)	C	
2595-4881	CENAS EDUCACIONAIS	A3	
1644-3608	CENTRAL EUROPEAN JOURNAL OF PHYSICS	B3	
1210-7778	CENTRAL EUROPEAN JOURNAL OF PUBLIC HEALTH (PRINT)	B2	
1871-5249	CENTRAL NERVOUS SYSTEM AGENTS IN MEDICINAL CHEMISTRY	B2	
2198-9613	CEP: CHINESE SEMIOTIC STUDIES	A4	
0251-2920	CEPAL REVIEW (PRINT)	A1	
1678-4553	CERÂMICA	B1	
1413-4608	CERÂMICA INDUSTRIAL (IMPRESSO)	B3	
0366-6913	CERÂMICA (SÃO PAULO. IMPRESSO)	B1	
2571-6131	CERAMICS	A3	
2612-4882	CERAMICS IN MODERN TECHNOLOGIES	B4	
0272-8842	CERAMICS INTERNATIONAL	A1	
0009-0352	CEREAL CHEMISTRY	A3	
1047-3211	CEREBRAL CORTEX (NEW YORK, N.Y. 1991)	A3	
1015-9770	CEREBROVASCULAR DISEASES (BASEL)	A3	
2543-9472	CEREM: CENTRAL EUROPEAN REVIEW OF ECONOMICS AND MANAGEMENT (PRINT)	B2	
0104-7760	CERNE (UFLA)	A4	
1784-5092	CEROART - CONSERVATION, EXPOSITION ET RESTAURATION D?OBJETS D?ART	B1	
1982-9701	CERRADOS	A3	
2011-3080	CES REVISTA PSICOLOGIA	A2	
2182-908X	CESCONTEXTO	B3	
2550-6722	CHAKIÑAN:REVISTA DE CIENCIAS SOCIALES Y HUMANIDADES	A2	
0960-0779	CHAOS, SOLITONS AND FRACTALS	A1	
1054-1500	CHAOS (WOODBURY, N.Y.)	A2	
2596-0369	CHAPON CADERNOS DE DESIGN	B2	
1390-1079	CHASQUI. REVISTA LATINOAMERICANA COMUNICACIÓN	A1	
1390-924X	CHASQUI-REVISTA LATINOAMERICANA DE COMUNICACION (ONLINE)	A1	
1809-127X	CHECK LIST	B2	
1071-8443	CHELONIAN CONSERVATION AND BIOLOGY	B1	
1439-7633	CHEMBIOCHEM (ONLINE)	A3	
1867-3899	CHEMCATCHEM	A2	
2196-0216	CHEMELECTROCHEM	A2	
2305-7084	CHEMENGINEERING	A3	
0352-9568	CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY	B1	
2196-5641	CHEMICAL AND BIOLOGICAL TECHNOLOGIES IN AGRICULTURE	A1	
1747-0285	CHEMICAL BIOLOGY & DRUG DESIGN	A3	
1359-7345	CHEMICAL COMMUNICATIONS (LONDON. 1996. PRINT)	A2	
0255-2701	CHEMICAL ENGINEERING AND PROCESSING	A1	
1521-4125	CHEMICAL ENGINEERING AND TECHNOLOGY (INTERNET)	A4	
0098-6445	CHEMICAL ENGINEERING COMMUNICATIONS (PRINT)	A3	
2666-8211	CHEMICAL ENGINEERING JOURNAL ADVANCES	A1	
1385-8947	CHEMICAL ENGINEERING JOURNAL (1996)	A1	
0263-8762	CHEMICAL ENGINEERING RESEARCH & DESIGN	A1	
0009-2509	CHEMICAL ENGINEERING SCIENCE	A1	
2283-9216	CHEMICAL ENGINEERING TRANSACTIONS	B2	
0009-2541	CHEMICAL GEOLOGY	A1	
1336-9075	CHEMICAL PAPERS (ONLINE)	A3	
0366-6352	CHEMICAL PAPERS (PRINT)	A3	
0009-2614	CHEMICAL PHYSICS LETTERS (PRINT)	A2	
0301-0104	CHEMICAL PHYSICS (PRINT)	A3	
1527-8999	CHEMICAL RECORD	A1	
0893-228X	CHEMICAL RESEARCH IN TOXICOLOGY	A1	
0009-2665	CHEMICAL REVIEWS	A1	
0009-2797	CHEMICO-BIOLOGICAL INTERACTIONS (PRINT)	A2	
0009-2819	CHEMIE DER ERDE	A1	
2624-8549	CHEMISTRY	B1	
0947-6539	CHEMISTRY - A EUROPEAN JOURNAL	A2	
1612-1880	CHEMISTRY & BIODIVERSITY	A4	
1612-1872	CHEMISTRY & BIODIVERSITY (PRINT)	A4	
1861-471X	CHEMISTRY AN ASIAN JORNAL (INTERNET)	A2	
0275-7540	CHEMISTRY AND ECOLOGY (PRINT)	A3	
0009-3084	CHEMISTRY AND PHYSICS OF LIPIDS (PRINT)	A2	
0897-4756	CHEMISTRY OF MATERIALS	A1	
0009-3130	CHEMISTRY OF NATURAL COMPOUNDS	B2	
2365-6549	CHEMISTRYSELECT	B1	
1860-7187	CHEMMEDCHEM (INTERNET)	A1	
2199-692X	CHEMNANOMAT	A3	
0169-7439	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS (PRINT)	A1	
2227-9040	CHEMOSENSORS	A2	
0045-6535	CHEMOSPHERE (OXFORD)	A1	
0012-3692	CHEST (AMERICAN COLLEGE OF CHEST PHYSICIANS)	A1	
1053-1890	CHILD & YOUTH CARE FORUM	A4	
0145-2134	CHILD ABUSE & NEGLECT	A1	
0952-9136	CHILD ABUSE REVIEW	A2	
0305-1862	CHILD CARE HEALTH AND DEVELOPMENT (PRINT)	A3	
1874-897X	CHILD INDIC RES	A2	
0929-7049	CHILD NEUROPSYCHOLOGY	A2	
2795-5915	CHILD STUDIES (ONLINE)	B3	
1984-5987	CHILDHOOD & PHILOSOPHY	A4	
2153-2168	CHILDHOOD OBESITY	A4	
2227-9067	CHILDREN	C	
1546-2250	CHILDREN, YOUTH AND ENVIRONMENTS	B3	
0302-2803	CHILDS NERVOUS SYSTEM	A4	
0256-7040	CHILD'S NERVOUS SYSTEM (PRINT)	A4	
0718-5839	CHILEAN JOURNAL OF AGRICULTURAL RESEARCH (ON LINE)	A3	
0718-5820	CHILEAN JOURNAL OF AGRICULTURAL RESEARCH (PRINT)	A3	
0718-7912	CHILEAN JOURNAL OF STATISTICS	B2	
0392-839X	CHIMICA OGGI (TESTO STAMPATO)	B4	
1537-1506	CHINESE BUSINESS REVIEW	B2	
1872-2067	CHINESE JOURNAL OF CATALYSIS (ONLINE)	A1	
2057-4967	CHINESE NEUROSURGICAL JOURNAL (ONLINE)	A4	
2674-0729	CHIPS (ONLINE)	B4	
2045-709X	CHIROPRACTIC & MANUAL THERAPIES	A1	
0009-5893	CHROMATOGRAPHIA (WIESBADEN)	B1	
1479-9731	CHRONIC RESPIRATORY DISEASE (ONLINE)	A3	
0742-0528	CHRONOBIOLOGY INTERNATIONAL	A3	
1519-0617	CIBERLEGENDA (UFF. ONLINE)	B2	
2594-6412	CIDADANIA EM AÇÃO: REVISTA DE EXTENSÃO E CULTURA	B1	
2182-3030	CIDADES, COMUNIDADES E TERRITÓRIOS	A1	
1980-850X	CIÊNCIA & EDUCAÇÃO	A1	
1678-4561	CIÊNCIA & SAÚDE COLETIVA	A1	
2236-7837	CIÊNCIA & TECNOLOGIA SOCIAL	A3	
0304-2685	CIÊNCIA & TROPICO	B1	
2526-9372	CIÊNCIA & TRÓPICO (ONLINE)	B1	
2447-3383	CIÊNCIA AGRÍCOLA	B3	
0103-8699	CIENCIA AGRICOLA (UFAL)	B3	
1809-6891	CIÊNCIA ANIMAL BRASILEIRA	B2	
0104-3773	CIENCIA ANIMAL (UECE)	B2	
2317-1499	CIÊNCIA ATUAL - REVISTA CIENTÍFICA MULTIDISCIPLINAR DAS FACULDADES SÃO JOSÉ	A3	
1984-7513	CIÊNCIA, CUIDADO E SAÚDE (ONLINE)	B1	
2358-0763	CIÊNCIA DA INFORMAÇÃO EM REVISTA	A3	
2675-8717	CIÊNCIA DA INFORMAÇÃO EXPRESS	B1	
0100-1965	CIÊNCIA DA INFORMAÇÃO (IMPRESSO)	A2	
1518-8353	CIÊNCIA DA INFORMAÇÃO (ONLINE)	A2	
1981-1829	CIÊNCIA E AGROTECNOLOGIA (ONLINE)	A2	
1413-7054	CIÊNCIA E AGROTECNOLOGIA (UFLA)	A2	
2317-6660	CIÊNCIA E CULTURA	A1	
0009-6725	CIÊNCIA E CULTURA	A1	
1516-7313	CIÊNCIA E EDUCAÇÃO (UNESP. IMPRESSO)	A1	
0718-1620	CIENCIA E INVESTIGACIÓN AGRARIA	B2	
0100-8307	CIÊNCIA E NATURA	B1	
1413-8123	CIÊNCIA E SAÚDE COLETIVA (IMPRESSO)	A1	
2416-3953	CIÊNCIA E TÉCNICA VITIVINÍCOLA	A4	
1678-457X	CIENCIA E TECNOLOGIA DE ALIMENTOS	C	
2965-2367	CIENCIA EM DEBATE (ONLINE)	B2	
1517-1914	CIÊNCIA EM MOVIMENTO (IMPRESSO)	A4	
1983-9480	CIÊNCIA EM MOVIMENTO (ONLINE)	A4	
1984-154X	CIÊNCIA EM TELA	B2	
1984-5782	CIÊNCIA ET PRAXIS (IMPRESSO)	B4	
1983-912X	CIÊNCIA ET PRAXIS (ONLINE)	B4	
1980-5098	CIÊNCIA FLORESTAL (ONLINE)	B1	
0103-9954	CIÊNCIA FLORESTAL (UFSM. IMPRESSO)	B1	
1413-7461	CIÊNCIA GEOGRÁFICA	B1	
2707-2207	CIENCIA LATINA REVISTA CIENTÍFICA MULTIDISCIPLINAR	C	
2966-0106	CIÊNCIA NA PRÁTICA (ONLINE)	C	
2965-3819	CIÊNCIA NA SOCIEDADE: REVISTA CIENTÍFICA DO INSTITUTO NIKOLA TESLA (ONLINE)	C	
2539-2662	CIENCIA NUEVA - REVISTA DE HISTORIA Y POLITICA	A4	
2389-7481	CIENCIA POLÍTICA	A3	
1678-4596	CIENCIA RURAL	A2	
0103-8478	CIÊNCIA RURAL (UFSM. IMPRESSO)	A2	
2708-0315	CIÊNCIA, TECNOLOGIA E INOVAÇÃO (ONLINE)	B3	
2618-3188	CIENCIA, TECNOLOGÍA Y POLÍTICA	A3	
0717-9553	CIENCIA Y ENFERMERÍA (EN LÍNEA)	B1	
2389-9468	CIENCIA Y PODER AÉREO	A2	
1806-5821	CIÊNCIAS & COGNIÇÃO (UFRJ)	A4	
2319-0574	CIÊNCIAS DO TRABALHO	B1	
2178-1826	CIÊNCIAS EM FOCO	B1	
1688-4094	CIENCIAS PSICOLOGICAS	A1	
1688-4221	CIENCIAS PSICOLÓGICAS	A1	
1679-348X	CIÊNCIAS SOCIAIS APLICADAS EM REVISTA (CASCAVEL)	B3	
