ISSN	Titulo	Estrato	Classificação
1947-6345	CYTA: JOURNAL OF FOOD (ONLINE)	A3	
1424-8581	CYTOGENETIC AND GENOME RESEARCH (PRINTED ED.)	B2	
1043-4666	CYTOKINE	A4	
1359-6101	CYTOKINE & GROWTH FACTOR REVIEWS	A1	
1552-4922	CYTOMETRY. PART A	A2	
1552-4930	CYTOMETRY PART A	A2	
0920-9069	CYTOTECHNOLOGY (DORDRECHT)	A4	
1465-3249	CYTOTHERAPY (OXFORD)	A2	
1477-9226	DALTON TRANSACTIONS (2003. PRINT)	A1	
2008-2231	DARU JOURNAL OF PHARMACEUTICAL SCIENCES	B1	
1758-0463	DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION	A1	
0967-0637	DEEP-SEA RESEARCH. PART 1. OCEANOGRAPHIC RESEARCH PAPERS	A1	
1980-5764	DEMENTIA & NEUROPSYCHOLOGIA	B2	
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B2	
0109-5641	DENTAL MATERIALS	A1	
2058-5314	DENTAL, ORAL AND CRANIOFACIAL RESEARCH	B3	
2178-3713	DENTAL PRESS ENDODONTICS	B4	
2177-6709	DENTAL PRESS JOURNAL OF ORTHODONTICS	A4	
2176-9451	DENTAL PRESS JOURNAL OF ORTHODONTICS	A4	
2377-1623	DENTISTRY - OPEN JOURNAL	C	
8750-2186	DENTISTRY TODAY	B4	
1938-1980	DERMATO-ENDOCRINOLOGY	A2	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
1944-3994	DESALINATION AND WATER TREATMENT (PRINT)	A3	
2178-1974	DESIGN E TECNOLOGIA	A1	
0954-5794	DEVELOPMENT AND PSYCHOPATHOLOGY (PRINT)	A1	
0950-1991	DEVELOPMENT (CAMBRIDGE)	A1	
0145-305X	DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY	A1	
0012-1606	DEVELOPMENTAL BIOLOGY (PRINT)	A2	
1097-0177	DEVELOPMENTAL DYNAMICS	A1	
1058-8388	DEVELOPMENTAL DYNAMICS	A1	
0012-1622	DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY (PRINT)	A1	
8756-5641	DEVELOPMENTAL NEUROPSYCHOLOGY	A2	
0012-1630	DEVELOPMENTAL PSYCHOBIOLOGY (PRINT)	A2	
1479-1641	DIABETES & VASCULAR DISEASE RESEARCH	A3	
1178-7007	DIABETES, METABOLIC SYNDROME AND OBESITY: TARGETS AND THERAPY	B1	
0012-1797	DIABETES (NEW YORK, N.Y.)	A1	
0168-8227	DIABETES RESEARCH AND CLINICAL PRACTICE (PRINT)	A2	
1520-7560	DIABETES/METABOLISM RESEARCH AND REVIEWS (ONLINE)	A3	
1520-7552	DIABETES/METABOLISM RESEARCH AND REVIEWS (PRINT)	A3	
2000-625X	DIABETIC FOOT & ANKLE	A1	
0012-186X	DIABETOLOGIA (BERLIN)	A1	
1758-5996	DIABETOLOGY & METABOLIC SYNDROME	A4	
0732-8893	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	A4	
1746-1596	DIAGNOSTIC PATHOLOGY	A3	
2075-4418	DIAGNOSTICS	B3	
0925-9635	DIAMOND AND RELATED MATERIALS	A2	
0031-7144	DIE PHARMAZIE (BERLIN)	B1	
1590-8658	DIGESTIVE AND LIVER DISEASE	A3	
0163-2116	DIGESTIVE DISEASES AND SCIENCES	A4	
0257-2753	DIGESTIVE DISEASES (BASEL)	A4	
0963-8288	DISABILITY AND REHABILITATION	A1	
2211-5242	DISABILITY, CBR & INCLUSIVE DEVELOPMENT	B2	
2177-3335	DISCIPLINARUM SCIENTIA	B2	
1518-2606	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS BIOLÓGICAS E DA SAÚDE	C	
2176-462X	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS	B2	
1875-8630	DISEASE MARKERS	A3	
0278-0240	DISEASE MARKERS (PRINT)	A3	
1754-8403	DISEASE MODELS & MECHANISMS	A1	
0177-5103	DISEASES OF AQUATIC ORGANISMS	A4	
0012-3706	DISEASES OF THE COLON & RECTUM	A1	
2176-2724	DISTÚRBIOS DA COMUNICAÇÃO	B2	
1984-5073	DIVERSITATES	B2	
1424-2818	DIVERSITY	A4	
1568-7864	DNA REPAIR (PRINT)	A2	
1340-2838	DNA RESEARCH	A2	
0012-4486	DOCUMENTA OPHTHALMOLOGICA	A4	
0739-7240	DOMESTIC ANIMAL ENDOCRINOLOGY	A1	
1559-3258	DOSE-RESPONSE	A4	
0070-7333	DROSOPHILA INFORMATION SERVICE	C	
2527-2616	DRUG ANALYTICAL RESEARCH	C	
0376-8716	DRUG AND ALCOHOL DEPENDENCE	A2	
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	A3	
1071-7544	DRUG DELIVERY	A1	
2190-393X	DRUG DELIVERY AND TRANSLATIONAL RESEARCH	A2	
1177-8881	DRUG DESIGN, DEVELOPMENT AND THERAPY	A2	
1520-5762	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY	A3	
0363-9045	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY (PRINT)	A3	
1098-2299	DRUG DEVELOPMENT RESEARCH	B1	
0272-4391	DRUG DEVELOPMENT RESEARCH (PRINT)	B1	
1359-6446	DRUG DISCOVERY TODAY	A1	
1740-6757	DRUG DISCOVERY TODAY. DISEASE MODELS	B3	
2363-8915	DRUG METABOLISM AND PERSONALIZED THERAPY	A4	
2194-9379	DRUG RESEARCH	B1	
1942-7603	DRUG TEST ANAL	A2	
1942-7611	DRUG TESTING AND ANALYSIS	A2	
1532-2300	DRYING TECHNOLOGY (ON LINE)	A2	
0103-4065	DST. JORNAL BRASILEIRO DE DOENCAS SEXUALMENTE TRANSMISSIVEIS	C	
1794-5992	DUAZARY	B3	
0143-7208	DYES AND PIGMENTS	A1	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
0300-4430	EARLY CHILD DEVELOPMENT AND CARE	A1	
0378-3782	EARLY HUMAN DEVELOPMENT	A3	
1590-1262	EATING AND WEIGHT DISORDERS (ONLINE)	A2	
2352-3964	EBIOMEDICINE	A1	
1754-6605	ECANCER MEDICAL JOURNAL	B1	
1678-4618	ECLÉTICA QUÍMICA	B3	
2589-5370	ECLINICALMEDICINE	A3	
0906-7590	ECOGRAPHY (COPENHAGEN)	A1	
1612-9202	ECOHEALTH (NEW YORK. PRINT)	A2	
1642-3593	ECOHYDROLOGY & HYDROBIOLOGY	A4	
1470-160X	ECOLOGICAL INDICATORS	A1	
1574-9541	ECOLOGICAL INFORMATICS (PRINT)	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
2045-7758	ECOLOGY AND EVOLUTION	A2	
0012-9658	ECOLOGY (BROOKLYN, NEW YORK, N.Y.)	A1	
1461-023X	ECOLOGY LETTERS (PRINT)	A1	
1808-2599	E-COMPÓS (BRASÍLIA)	A2	
1983-1994	ECONOMIA ENSAIOS	B2	
1517-1302	ECONÔMICA (NITERÓI)	B1	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
1415-9902	EDUCAÇÃO & LINGUAGEM	A4	
1678-4634	EDUCAÇÃO E PESQUISA	A1	
2238-8346	EDUCAÇÃO E POLÍTICAS EM DEBATE	A4	
2236-5192	EDUCAÇÃO EM REVISTA	B1	
1518-8221	EDUCAÇÃO MATEMÁTICA EM REVISTA-RS	B2	
1983-3156	EDUCAÇÃO MATEMÁTICA PESQUISA (ONLINE)	A1	
2179-8435	EDUCAÇÃO POR ESCRITO PUCRS	A4	
2314-2561	EDUCACIÓN FÍSICA Y CIENCIA	B2	
1870-8404	EDUCACION QUIMICA	A1	
0187-893X	EDUCACIÓN QUÍMICA	A1	
2162-8467	EDUCATION (ROSEMEAD)	B2	
2317-6385	EINSTEIN (SAO PAULO)	A4	
1679-4508	EINSTEIN (SÃO PAULO)	A4	
1167-1122	EJD. EUROPEAN JOURNAL OF DERMATOLOGY	A3	
1460-9568	EJN. EUROPEAN JOURNAL OF NEUROSCIENCE (ONLINE)	A4	
1040-0397	ELECTROANALYSIS (NEW YORK, N.Y.)	A3	
0013-4686	ELECTROCHIMICA ACTA	A1	
0717-3458	ELECTRONIC JOURNAL OF BIOTECHNOLOGY	A3	
0173-0835	ELECTROPHORESIS (WEINHEIM. PRINT)	A3	
2325-1026	ELEMENTA: SCIENCE OF THE ANTHROPOCENE	A1	
2050-084X	ELIFE	A1	
0922-3444	ELSEVIER (AMSTERDAM)	C	
2526-5792	EM CONSTRUÇÃO	B2	
1518-6369	EM EXTENSÃO (UFU)	B2	
1808-5245	EM QUESTÃO	A2	
0261-4189	EMBO JOURNAL (PRINT)	A1	
1757-4676	EMBO MOLECULAR MEDICINE	A1	
1469-221X	EMBO REPORTS (PRINT)	A1	
1080-6059	EMERGING INFECTIOUS DISEASES (ONLINE)	A1	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2222-1751	EMERGING MICROBES & INFECTIONS (ONLINE)	A1	
2316-9303	E-MOSAICOS REVISTA MULTIDISCIPLINAR DE ENSINO, PESQUISA, EXTENSÃO E CULTURA DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA (CAP-UERJ)	B2	
1528-3542	EMOTION (WASHINGTON, D.C. PRINT)	A1	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
1559-0100	ENDOCRINE	A4	
1355-008X	ENDOCRINE (BASINGSTOKE)	A4	
2049-3614	ENDOCRINE CONNECTIONS	A4	
1871-5303	ENDOCRINE, METABOLIC AND IMMUNE DISORDERS. DRUG TARGETS	B2	
1046-3976	ENDOCRINE PATHOLOGY	A2	
1530-891X	ENDOCRINE PRACTICE	A2	
0163-769X	ENDOCRINE REVIEWS	A1	
1351-0088	ENDOCRINE-RELATED CANCER	A1	
1945-7170	ENDOCRINOLOGY	A2	
2473-0815	ENDOCRINOLOGY & METABOLISM INTERNATIONAL JOURNAL	C	
0889-8529	ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA (PRINT)	A3	
0013-7227	ENDOCRINOLOGY (PHILADELPHIA)	A2	
0887-0624	ENERGY & FUELS (PRINT)	A1	
2363-7692	ENERGY, ECOLOGY AND ENVIRONMENT (PRINT)	A2	
0301-4215	ENERGY POLICY	A1	
2373-2822	ENEURO (ONLINE)	A4	
2405-6502	ENEUROLOGICALSCI	B2	
1130-8621	ENFERMERÍA CLÍNICA	B2	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
2577-8196	ENGINEERING REPORTS	C	
2318-3055	ENGINEERING SCIENCES	C	
1983-2117	ENSAIO: PESQUISA EM EDUCAÇÃO EM CIÊNCIAS (ONLINE)	A1	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
0212-4521	ENSEÑANZA DE LAS CIENCIAS	A1	
2174-6486	ENSEÑANZA DE LAS CIENCIAS (ONLINE)	A1	
2359-4381	ENSINO & PESQUISA	A3	
1983-1730	ENSINO EM RE-VISTA	A3	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2	
1806-9509	ENTRELINHAS (UNISINOS. ONLINE)	B4	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1	
1098-2280	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (ONLINE)	A2	
0893-6692	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (PRINT)	A2	
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	A4	
1610-3661	ENVIRONMENTAL CHEMISTRY LETTERS	A1	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
1476-069X	ENVIRONMENTAL HEALTH (LONDON. 2002. ONLINE)	A1	
0091-6765	ENVIRONMENTAL HEALTH PERSPECTIVES	A1	
1462-2912	ENVIRONMENTAL MICROBIOLOGY (PRINT)	A1	
1758-2229	ENVIRONMENTAL MICROBIOLOGY REPORTS	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2051-8153	ENVIRONMENTAL SCIENCE: NANO	A1	
2050-7887	ENVIRONMENTAL SCIENCE: PROCESSES & IMPACTS	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2	
1522-7278	ENVIRONMENTAL TOXICOLOGY (ONLINE)	A1	
1520-4081	ENVIRONMENTAL TOXICOLOGY (PRINT)	A1	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
0141-0229	ENZYME AND MICROBIAL TECHNOLOGY	A2	
2090-0406	ENZYME RESEARCH (PRINT)	A4	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2237-9622	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	A3	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
1756-8935	EPIGENETICS & CHROMATIN	A2	
1559-2294	EPIGENETICS (AUSTIN)	A2	
2075-4655	EPIGENOMES	B3	
1750-1911	EPIGENOMICS	A2	
0013-9580	EPILEPSIA (COPENHAGEN)	A1	
1528-1167	EPILEPSIA (COPENHAGEN. ONLINE)	A1	
1525-5069	EPILEPSY & BEHAVIOR	A3	
1525-5050	EPILEPSY & BEHAVIOR (PRINT)	A3	
0920-1211	EPILEPSY RESEARCH	A3	
1294-9361	EPILEPTIC DISORDERS	B1	
0798-1015	ESPACIOS (CARACAS)	C	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
0104-7469	ESPAÇO PEDAGÓGICO	A3	
0103-7668	ESPAÇO (RIO DE JANEIRO. 1990)	B1	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	A1	
1413-294X	ESTUDOS DE PSICOLOGIA (UFRN)	A1	
0104-026X	ESTUDOS FEMINISTAS	A1	
2238-4782	ETHNOBIOLOGY AND CONSERVATION (ONLINE)	A2	
0014-2336	EUPHYTICA (WAGENINGEN)	A2	
1969-6213	EUROINTERVENTION (ONLINE)	A1	
1774-024X	EUROINTERVENTION (TOULOUSE)	A1	
1532-2092	EUROPACE (ONLINE) (LONDON)	A1	
0937-4477	EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY	A2	
1818-6300	EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY (PRINT)	A4	
0940-1334	EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE	A2	
0175-7571	EUROPEAN BIOPHYSICS JOURNAL	A4	
1018-8827	EUROPEAN CHILD & ADOLESCENT PSYCHIATRY	A1	
2548-0839	EUROPEAN ENDODONTIC JOURNAL	B3	
1438-2377	EUROPEAN FOOD RESEARCH AND TECHNOLOGY	A2	
0195-668X	EUROPEAN HEART JOURNAL	A1	
1522-9645	EUROPEAN HEART JOURNAL	A1	
2055-6837	EUROPEAN HEART JOURNAL - CARDIOVASCULAR PHARMACOTHERAPY	A1	
2047-2404	EUROPEAN HEART JOURNAL CARDIOVASCULAR IMAGING	A1	
0265-0215	EUROPEAN JOURNAL OF ANAESTHESIOLOGY (PRINT)	A1	
1439-6327	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (INTERNET)	A2	
1439-6319	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (PRINT)	A2	
2349-8870	EUROPEAN JOURNAL OF BIOMEDICAL AND PHARMACEUTICAL SCIENCES	C	
0959-8049	EUROPEAN JOURNAL OF CANCER	A1	
1365-2354	EUROPEAN JOURNAL OF CANCER CARE	A3	
0171-9335	EUROPEAN JOURNAL OF CELL BIOLOGY (PRINT)	A1	
2153-2249	EUROPEAN JOURNAL OF CHEMISTRY	C	
1365-2362	EUROPEAN JOURNAL OF CLINICAL INVESTIGATION	A2	
0014-2972	EUROPEAN JOURNAL OF CLINICAL INVESTIGATION (PRINT)	A2	
0934-9723	EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES (PRINT)	A3	
0954-3007	EUROPEAN JOURNAL OF CLINICAL NUTRITION	A1	
0031-6970	EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY	A3	
1396-5883	EUROPEAN JOURNAL OF DENTAL EDUCATION	A3	
1305-7456	EUROPEAN JOURNAL OF DENTISTRY (PRINT)	A4	
0378-7966	EUROPEAN JOURNAL OF DRUG METABOLISM AND PHARMACOKINETICS	A4	
0804-4643	EUROPEAN JOURNAL OF ENDOCRINOLOGY	A1	
1473-5687	EUROPEAN JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY	B1	
2320-4753	EUROPEAN JOURNAL OF GENERAL DENTISTRY (ONLINE)	B2	
1121-760X	EUROPEAN JOURNAL OF HISTOCHEMISTRY	A3	
2386-4095	EUROPEAN JOURNAL OF HUMAN MOVEMENT	B2	
0014-2980	EUROPEAN JOURNAL OF IMMUNOLOGY	A2	
1876-3820	EUROPEAN JOURNAL OF INTEGRATIVE MEDICINE	A4	
0953-6205	EUROPEAN JOURNAL OF INTERNAL MEDICINE (LEICESTER)	A2	
1438-7697	EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY (PRINT)	A2	
1769-7212	EUROPEAN JOURNAL OF MEDICAL GENETICS	B1	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A1	
1662-596X	EUROPEAN JOURNAL OF NANOMEDICINE	C	
1351-5101	EUROPEAN JOURNAL OF NEUROLOGY (PRINT)	A1	
0953-816X	EUROPEAN JOURNAL OF NEUROSCIENCE (PRINT)	A4	
1619-7070	EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING (PRINT)	A1	
1436-6207	EUROPEAN JOURNAL OF NUTRITION	A1	
2590-1613	EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY: X	B4	
0301-2115	EUROPEAN JOURNAL OF OBSTETRICS, GYNECOLOGY, AND REPRODUCTIVE BIOLOGY	A4	
2032-7072	EUROPEAN JOURNAL OF ONCOLOGY PHARMACY	C	
0909-8836	EUROPEAN JOURNAL OF ORAL SCIENCES	A2	
1434-193X	EUROPEAN JOURNAL OF ORGANIC CHEMISTRY (PRINT)	A3	
0141-5387	EUROPEAN JOURNAL OF ORTHODONTICS (PRINT)	A1	
1090-3801	EUROPEAN JOURNAL OF PAIN	A1	
2394-3211	EUROPEAN JOURNAL OF PHARMACEUTICAL AND MEDICAL RESEARCH	B3	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A1	
0939-6411	EUROPEAN JOURNAL OF PHARMACEUTICS AND BIOPHARMACEUTICS	A1	
0014-2999	EUROPEAN JOURNAL OF PHARMACOLOGY	A3	
0967-0262	EUROPEAN JOURNAL OF PHYCOLOGY (PRINT)	A2	
0929-1873	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2	
2047-4873	EUROPEAN JOURNAL OF PREVENTIVE CARDIOLOGY	A1	
0932-4739	EUROPEAN JOURNAL OF PROTISTOLOGY (PRINT)	A4	
1746-1391	EUROPEAN JOURNAL OF SPORT SCIENCE (PRINT)	A1	
2118-9773	EUROPEAN JOURNAL OF TAXONOMY	A4	
1863-9933	EUROPEAN JOURNAL OF TRAUMA AND EMERGENCY SURGERY	A2	
0924-977X	EUROPEAN NEUROPSYCHOPHARMACOLOGY	A1	
2190-5444	EUROPEAN PHYSICAL JOURNAL PLUS	A2	
0014-3057	EUROPEAN POLYMER JOURNAL	A1	
0924-9338	EUROPEAN PSYCHIATRY (PARIS)	A2	
0938-7994	EUROPEAN RADIOLOGY	A1	
2509-9280	EUROPEAN RADIOLOGY EXPERIMENTAL	B2	
0940-6719	EUROPEAN SPINE JOURNAL	A1	
2235-0640	EUROPEAN THYROID JOURNAL	A4	
1560-7917	EUROSURVEILLANCE (ENGLISH ED. ONLINE)	A1	
1741-4288	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (ONLINE)	A3	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A3	
2236-6059	EVIDÊNCIA - CIÊNCIA E BIOTECNOLOGIA	B1	
2041-9139	EVODEVO	A3	
1520-541X	EVOLUTION & DEVELOPMENT	A3	
1090-5138	EVOLUTION AND HUMAN BEHAVIOR	A1	
1176-9343	EVOLUTIONARY BIOINFORMATICS ONLINE	A4	
2578-031X	EXAMINES IN MARINE BIOLOGY & OCEANOGRAPHY	C	
1611-2156	EXCLI JOURNAL	A2	
0091-6331	EXERCISE AND SPORT SCIENCES REVIEWS (PRINT)	A1	
1077-5552	EXERCISE IMMUNOLOGY REVIEW	A1	
2447-1151	EXPERIÊNCIA - REVISTA CIENTÍFICA DE EXTENSÃO	B1	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0168-8162	EXPERIMENTAL & APPLIED ACAROLOGY	A3	
0361-073X	EXPERIMENTAL AGING RESEARCH	A4	
0947-7349	EXPERIMENTAL AND CLINICAL ENDOCRINOLOGY & DIABETES	A4	
1936-2293	EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY	A3	
1064-1297	EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY	A3	
1226-3613	EXPERIMENTAL AND MOLECULAR MEDICINE	A2	
0014-4800	EXPERIMENTAL AND MOLECULAR PATHOLOGY (PRINT)	A2	
1792-0981	EXPERIMENTAL AND THERAPEUTIC MEDICINE	B3	
1792-1015	EXPERIMENTAL AND THERAPEUTIC MEDICINE	B3	
0940-2993	EXPERIMENTAL AND TOXICOLOGIC PATHOLOGY	B2	
1341-1357	EXPERIMENTAL ANIMALS	A3	
1535-3702	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD, N.J.: PRINT)	A3	
1535-3699	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD. ONLINE)	A3	
0014-4819	EXPERIMENTAL BRAIN RESEARCH	B1	
0014-4827	EXPERIMENTAL CELL RESEARCH	A4	
0906-6705	EXPERIMENTAL DERMATOLOGY	A1	
0014-4835	EXPERIMENTAL EYE RESEARCH	A2	
0531-5565	EXPERIMENTAL GERONTOLOGY	A3	
0301-472X	EXPERIMENTAL HEMATOLOGY	A3	
0190-2148	EXPERIMENTAL LUNG RESEARCH	B1	
0014-4886	EXPERIMENTAL NEUROLOGY	A1	
0014-4894	EXPERIMENTAL PARASITOLOGY	A4	
1090-2449	EXPERIMENTAL PARASITOLOGY (ONLINE)	A4	
1469-445X	EXPERIMENTAL PHYSIOLOGY	A3	
0958-0670	EXPERIMENTAL PHYSIOLOGY (PRINT)	A3	
1742-5247	EXPERT OPINION ON DRUG DELIVERY (PRINT)	A1	
1746-0441	EXPERT OPINION ON DRUG DISCOVERY (PRINT)	A1	
1742-5255	EXPERT OPINION ON DRUG METABOLISM & TOXICOLOGY	A1	
1354-3784	EXPERT OPINION ON INVESTIGATIONAL DRUGS	A1	
2167-8707	EXPERT OPINION ON ORPHAN DRUGS	A3	
1465-6566	EXPERT OPINION ON PHARMACOTHERAPY	A3	
1354-3776	EXPERT OPINION ON THERAPEUTIC PATENTS	A1	
1472-8222	EXPERT OPINION ON THERAPEUTIC TARGETS	A1	
1473-7140	EXPERT REVIEW OF ANTICANCER THERAPY	A3	
1751-2433	EXPERT REVIEW OF CLINICAL PHARMACOLOGY	A2	
1744-6651	EXPERT REVIEW OF ENDOCRINOLOGY & METABOLISM (PRINT)	B2	
1743-4440	EXPERT REVIEW OF MEDICAL DEVICES (PRINT)	A4	
1478-9450	EXPERT REVIEW OF PROTEOMICS (PRINT)	A2	
1747-6348	EXPERT REVIEW OF RESPIRATORY MEDICINE	A3	
2451-9685	EXPOSURE AND HEALTH	A1	
1788-618X	EXPRESS POLYMER LETTERS	A1	
2358-8195	EXPRESSA EXTENSÃO	B3	
1982-2138	EXTENSÃO CIDADÃ (UFPB)	B4	
2358-7180	EXTENSÃO EM FOCO	B3	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
1431-0651	EXTREMOPHILES (TOKYO. PRINT)	A4	
1984-6975	FACES (FACE/FUMEC)	A4	
2684-4230	FACTS, VIEWS & VISION IN OBGYN	B1	
2674-550X	FAG JOURNAL OF HEALTH (FJH)	B3	
1389-9600	FAMILIAL CANCER	B1	
0014-5793	FEBS LETTERS (PRINT)	A2	
2211-5463	FEBS OPEN BIO	A4	
0378-1097	FEMS MICROBIOLOGY LETTERS	B1	
0168-6445	FEMS MICROBIOLOGY REVIEWS (PRINT)	A1	
1567-1356	FEMS YEAST RESEARCH	A3	
1567-1364	FEMS YEAST RESEARCH (ONLINE)	A3	
2311-5637	FERMENTATION	A3	
0015-0282	FERTILITY AND STERILITY	A1	
1229-9197	FIBERS AND POLYMERS	A2	
1050-4648	FISH & SHELLFISH IMMUNOLOGY (PRINT)	A1	
1467-2960	FISH AND FISHERIES (OXFORD. PRINT)	A1	
0920-1742	FISH PHYSIOLOGY AND BIOCHEMISTRY	A3	
0165-7836	FISHERIES RESEARCH	A2	
2410-3888	FISHES	B2	
1518-9740	FISIOTERAPIA BRASIL	B2	
2526-9747	FISIOTERAPIA BRASIL (ONLINE)	B2	
2316-9117	FISIOTERAPIA E PESQUISA	B1	
1980-5918	FISIOTERAPIA EM MOVIMENTO	B1	
0367-326X	FITOTERAPIA (MILANO)	A4	
0882-5734	FLAVOUR AND FRAGRANCE JOURNAL (PRINT)	A3	
0378-3812	FLUID PHASE EQUILIBRIA	A1	
0015-5632	FOLIA MICROBIOLOGICA (PRAGUE)	B2	
2042-6496	FOOD & FUNCTION	A2	
2042-650X	FOOD & FUNCTIOON	A2	
2575-7091	FOOD & NUTRITION JOURNAL	C	
1944-0049	FOOD ADDITIVES & CONTAMINANTS. PART A. CHEMISTRY, ANALYSIS, CONTROL, EXPOSURE & RISK ASSESSMENT (PRINT)	A2	
1936-976X	FOOD ANALYTICAL METHODS (INTERNET)	A1	
