ISSN	Titulo	Estrato	Classificação
0177-5103	DISEASES OF AQUATIC ORGANISMS	A4	
2527-0044	DIVERSIDADE E GESTÃO (ONLINE)	C	
1424-2818	DIVERSITY	A4	
1366-9516	DIVERSITY AND DISTRIBUTIONS (PRINT)	A1	
2504-446X	DRONES	A3	
1740-6757	DRUG DISCOVERY TODAY. DISEASE MODELS	B3	
0012-7353	DYNA (MEDELLÍN)	B2	
0377-0265	DYNAMICS OF ATMOSPHERES AND OCEANS	A3	
1982-4866	DYNAMIS (FURB. ONLINE)	A4	
1755-6910	EARTH AND ENVIRONMENTAL SCIENCE TRANSACTIONS OF THE ROYAL SOCIETY OF EDINBURGH (PRINT)	A1	
0012-821X	EARTH AND PLANETARY SCIENCE LETTERS	A1	
2333-5084	EARTH AND SPACE SCIENCE	A3	
1087-3562	EARTH INTERACTIONS	A2	
1343-8832	EARTH, PLANETS AND SPACE	A2	
1880-5981	EARTH, PLANETS AND SPACE (ONLINE)	A2	
1865-0473	EARTH SCIENCE INFORMATICS (PRINT)	A2	
1794-6190	EARTH SCIENCES RESEARCH JOURNAL	B2	
2196-6311	EARTH SURFACE DYNAMICS (PRINT)	A1	
1096-9837	EARTH SURFACE PROCESSES AND LANDFORMS (ONLINE)	A1	
0197-9337	EARTH SURFACE PROCESSES AND LANDFORMS (PRINT)	A1	
2190-4987	EARTH SYSTEM DYNAMICS	A1	
1866-3516	EARTH SYSTEM SCIENCE DATA	A1	
2328-4277	EARTH'S FUTURE	A1	
0012-8252	EARTH-SCIENCE REVIEWS	A1	
1678-4618	ECLÉTICA QUÍMICA	B3	
1600-0587	ECOGRAPHY	A1	
0906-7590	ECOGRAPHY (COPENHAGEN)	A1	
1936-0592	ECOHYDROLOGY	A1	
1642-3593	ECOHYDROLOGY & HYDROBIOLOGY	A4	
1051-0761	ECOLOGICAL APPLICATIONS	A1	
0921-8009	ECOLOGICAL ECONOMICS (AMSTERDAM)	A1	
0925-8574	ECOLOGICAL ENGINEERING	A1	
1470-160X	ECOLOGICAL INDICATORS	A1	
1574-9541	ECOLOGICAL INFORMATICS (PRINT)	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
2045-7758	ECOLOGY AND EVOLUTION	A2	
0012-9658	ECOLOGY (BROOKLYN, NEW YORK, N.Y.)	A1	
1022-4057	ECONOMIC ANALYSIS LAW REVIEW	B4	
0361-0128	ECONOMIC GEOLOGY AND THE BULLETIN OF THE SOCIETY OF ECONOMIC GEOLOGISTS	A1	
2183-1335	E-CONSERVATION JOURNAL	C	
2150-8925	ECOSPHERE	A2	
2212-0416	ECOSYSTEM SERVICES	A1	
1432-9840	ECOSYSTEMS (NEW YORK. PRINT)	A1	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
1414-3895	EDUCAÇÃO GRÁFICA (UNESP. BAURU)	A3	
1984-6444	EDUCAÇÃO (SANTA MARIA. ONLINE)	A2	
2090-729X	ELECTRONIC JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS	C	
2325-1026	ELEMENTA: SCIENCE OF THE ANTHROPOCENE	A1	
0922-3444	ELSEVIER (AMSTERDAM)	C	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2397-8562	EMERGING TOPICS IN LIFE SCIENCES (ONLINE)	B2	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
1863-5407	ENDANGERED SPECIES RESEARCH (PRINT)	A2	
1996-1073	ENERGIES (BASEL)	A2	
0144-5987	ENERGY EXPLORATION & EXPLOITATION	A3	
0360-5442	ENERGY (OXFORD)	A1	
0100-6916	ENGENHARIA AGRÍCOLA (IMPRESSO)	B1	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
1676-1790	ENGENHARIA TÉRMICA	B3	
2675-830X	ENGENHARIA URBANA EM DEBATE	C	
1415-7314	ENGEVISTA (UFF)	B2	
1350-6307	ENGINEERING FAILURE ANALYSIS	A2	
0013-7952	ENGINEERING GEOLOGY	A1	
1518-1014	ENSAIOS E CIÊNCIA (CD-ROM)	B1	
2331-6268	ENVIRONMENT AND ECOLOGY RESEARCH (ONLINE)	B4	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
2194-5411	ENVIRONMENT SYSTEMS AND DECISION	A2	
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1	
2665-9727	ENVIRONMENTAL AND SUSTAINABILITY INDICATORS	B3	
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	A4	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A2	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
1527-5922	ENVIRONMENTAL FORENSICS	B1	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
2051-803X	ENVIRONMENTAL GEOTECHNICS	A2	
0364-152X	ENVIRONMENTAL MANAGEMENT (NEW YORK)	A2	
1462-2912	ENVIRONMENTAL MICROBIOLOGY (PRINT)	A1	
1758-2229	ENVIRONMENTAL MICROBIOLOGY REPORTS	A1	
1364-8152	ENVIRONMENTAL MODELLING & SOFTWARE	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
2519-1055	ENVIRONMENTAL POLLUTION AND PROTECTION	C	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
2198-7491	ENVIRONMENTAL PROCESSES	A3	
2515-7620	ENVIRONMENTAL RESEARCH COMMUNICATIONS	B2	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2050-7887	ENVIRONMENTAL SCIENCE: PROCESSES & IMPACTS	A2	
0959-3330	ENVIRONMENTAL TECHNOLOGY	A2	
1552-8618	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2	
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
0705-3797	EPISODES	A3	
1286-4854	EPL (EUROPHYSICS LETTERS)	A3	
0798-1015	ESPACIOS (CARACAS)	C	
1516-9375	ESPAÇO E GEOGRAFIA (UNB)	A3	
2177-1227	ESPELEO-TEMA	C	
1559-2723	ESTUARIES AND COASTS	A2	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
0367-0449	ESTUDIOS GEOLOGICOS	B2	
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	A3	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0080-0244	ESTUDOS GEOLÓGICOS. SÉRIE B, ESTUDOS E PESQUISAS (UFPE)	B3	
1980-8208	ESTUDOS GEOLÓGICOS (UFPE)	B3	
1792-8036	ETASR - ENGINEERING, TECHNOLOGY & APPLIED SCIENCE RESEARCH	B1	
2238-4782	ETHNOBIOLOGY AND CONSERVATION (ONLINE)	A2	
2063-5346	EUROPEAN CHEMICAL BULLETIN	C	
2304-9693	EUROPEAN INTERNATIONAL JOURNAL OF SCIENCE AND TECHNOLOGY	C	
1161-0301	EUROPEAN JOURNAL OF AGRONOMY	A1	
0935-1221	EUROPEAN JOURNAL OF MINERALOGY	A4	
2279-7254	EUROPEAN JOURNAL OF REMOTE SENSING	A2	
2118-9773	EUROPEAN JOURNAL OF TAXONOMY	A4	
1434-6052	EUROPEAN PHYSICAL JOURNAL C. PARTICLES AND FIELDS	A2	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
0301-472X	EXPERIMENTAL HEMATOLOGY	A3	
0957-4174	EXPERT SYSTEMS WITH APPLICATIONS	A1	
0812-3985	EXPLOR GEOPHYS	B1	
2451-9766	EXPOSURE AND HEALTH	A1	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
1431-0651	EXTREMOPHILES (TOKYO. PRINT)	A4	
0172-9179	FACIES (HEIDELBERG)	A3	
2070-6103	FAO FISHERIES AND AQUACULTURE PROCEEDINGS	C	
2070-6987	FAO FISHERIES AND AQUACULTURE REPORT	C	
0177-7963	FEW-BODY SYSTEMS	B1	
0378-4290	FIELD CROPS RESEARCH	A1	
2178-6224	FILOSOFIA E HISTÓRIA DA BIOLOGIA	A3	
1983-053X	FILOSOFIA E HISTÓRIA DA BIOLOGIA	A3	
0263-5046	FIRST BREAK	B3	
1050-4648	FISH & SHELLFISH IMMUNOLOGY (PRINT)	A1	
0363-2415	FISHERIES (BETHESDA, MD.)	A2	
0969-997X	FISHERIES MANAGEMENT AND ECOLOGY (PRINT)	A3	
1054-6006	FISHERIES OCEANOGRAPHY (PRINT)	A2	
0165-7836	FISHERIES RESEARCH	A2	
0090-0656	FISHERY BULLETIN (WASHINGTON, D.C.)	B1	
0367-2530	FLORA (JENA)	A3	
2179-8087	FLORAM	B3	
1415-0980	FLORESTA E AMBIENTE	B3	
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B2	
0015-3826	FLORESTA (UFPR. IMPRESSO)	B2	
2311-5521	FLUIDS	C	
1936-976X	FOOD ANALYTICAL METHODS (INTERNET)	A1	
1936-9751	FOOD ANALYTICAL METHODS (PRINT)	A1	
0308-8146	FOOD CHEMISTRY	A1	
0379-0738	FORENSIC SCIENCE INTERNATIONAL	A2	
0378-1127	FOREST ECOLOGY AND MANAGEMENT	A1	
1999-4907	FORESTS	A2	
1980-0827	FÓRUM AMBIENTAL DA ALTA PAULISTA	A2	
1018-4619	FRESENIUS ENVIRONMENTAL BULLETIN	B3	
2161-9549	FRESHWATER SCIENCE	A1	
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	A4	
0160-9009	FRONTIERS (BOULDER)	B3	
2624-9553	FRONTIERS IN CLIMATE	C	
2296-6463	FRONTIERS IN EARTH SCIENCE	A2	
2296-701X	FRONTIERS IN ECOLOGY AND EVOLUTION	A3	
1540-9295	FRONTIERS IN ECOLOGY AND THE ENVIRONMENT (PRINT)	A1	
1664-2392	FRONTIERS IN ENDOCRINOLOGY	A3	
2296-665X	FRONTIERS IN ENVIRONMENTAL SCIENCE	A2	
1664-8021	FRONTIERS IN GENETICS	A4	
1664-3224	FRONTIERS IN IMMUNOLOGY (ONLINE)	A2	
2296-7745	FRONTIERS IN MARINE SCIENCE	A2	
2296-8016	FRONTIERS IN MATERIALS	A3	
1664-302X	FRONTIERS IN MICROBIOLOGY (ONLINE)	A2	
2296-424X	FRONTIERS IN PHYSICS	B1	
1664-462X	FRONTIERS IN PLANT SCIENCE	A1	
2624-9634	FRONTIERS IN SUSTAINABLE CITIES	B3	
0016-2361	FUEL (GUILDFORD)	A1	
1756-8919	FUTURE MEDICINAL CHEMISTRY	A2	
1981-1268	GAIA SCIENTIA (UFPB)	B1	
1757-1707	GCB BIOENERGY	A1	
1432-1157	GEO MARINE LETTERS	A2	
1981-9021	GEO UERJ (2007)	A1	
0326-7237	GEOACTA (ASOCIACION ARGENTINA DE GEOFISICOS Y GEODESTAS)	B4	
1679-9860	GEOAMBIENTE ON-LINE	A3	
1520-6548	GEOARCHAEOLOGY: AN INTERNATIONAL JOURNAL	A3	
0883-6353	GEOARCHAEOLOGY (NEW YORK. PRINT)	A3	
1472-4669	GEOBIOLOGY	A1	
1472-4677	GEOBIOLOGY	A1	
0016-6995	GEOBIOS (LYON)	A3	
1010-6049	GEOCARTO INTERNATIONAL	A1	
0016-7002	GEOCHEMICAL JOURNAL	A4	
1525-2027	GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS	A1	
0102-9800	GEOCHIMICA BRASILIENSIS	B2	
0016-7037	GEOCHIMICA ET COSMOCHIMICA ACTA	A1	
2352-8281	GEOCIENCIAS APLICADAS LATINOAMERICANAS	B4	
0101-9082	GEOCIÊNCIAS (SÃO PAULO. IMPRESSO)	B2	
1980-900X	GEOCIÊNCIAS (SÃO PAULO. ONLINE)	B2	
0016-7061	GEODERMA (AMSTERDAM)	A1	
2352-0094	GEODERMA REGIONAL	A3	
1280-9659	GEODIVERSITAS (PARIS. IMPRIMÉ)	A4	
0016-7169	GEOFÍSICA INTERNACIONAL	A4	
0016-7185	GEOFORUM	A1	
2178-0234	GEOGRAFIA EM QUESTÃO (ONLINE)	A3	
2236-4994	GEOGRAFIA ENSINO & PESQUISA	A2	
0103-1538	GEOGRAFIA. ENSINO & PESQUISA (UFSM)	A2	
0102-3888	GEOGRAFIA (LONDRINA)	A2	
1983-8700	GEOGRAFIA (RIO CLARO. ONLINE)	A2	
0435-3676	GEOGRAFISKA ANNALER. SERIES A, PHYSICAL GEOGRAPHY (PRINT)	A2	
1517-7793	GEOGRAPHIA (UFF)	A1	
1931-0846	GEOGRAPHICAL REVIEW	A2	
1867-2485	GEOHERITAGE	A2	
1867-2477	GEOHERITAGE	A2	
2327-4581	GEOINFORMATICS & GEOSTATISTICS	C	
1519-874X	GEOLOGIA USP. SÉRIE CIENTÍFICA	B2	
2316-9095	GEOLOGIA USP. SÉRIE CIENTÍFICA (ONLINE)	B2	
1374-8505	GEOLOGICA BELGICA	B1	
0072-1050	GEOLOGICAL JOURNAL (CHICHESTER)	A3	
0016-7568	GEOLOGICAL MAGAZINE (PRINT)	A2	
0016-7606	GEOLOGICAL SOCIETY OF AMERICA BULLETIN	A1	
0435-4052	GEOLOGICAL SOCIETY OF LONDON. MEMOIRS	A3	
0305-8719	GEOLOGICAL SOCIETY SPECIAL PUBLICATION	A2	
0246-0874	GÉOLOGIE DE LA FRANCE (IMPRIMÉ)	B3	
0091-7613	GEOLOGY (BOULDER, COLO.)	A1	
2474-9508	GEOLOGY, ECOLOGY, AND LANDSCAPES	B3	
0276-0460	GEO-MARINE LETTERS	A2	
1947-5713	GEOMATICS, NATURAL HAZARDS AND RISK	A1	
1748-6025	GEOMECHANICS AND GEOENGINEERING (PRINT)	A4	
0149-0451	GEOMICROBIOLOGY JOURNAL	A3	
0169-555X	GEOMORPHOLOGY (AMSTERDAM)	A1	
0104-4486	GEONOMOS	B3	
1518-6059	GEONORDESTE (UFS)	A2	
2237-1419	GEONORTE	A3	
0870-7375	GEONOVAS	C	
1365-246X	GEOPHYSICAL JOURNAL INTERNATIONAL	A2	
0956-540X	GEOPHYSICAL JOURNAL INTERNATIONAL (PRINT)	A2	
0016-8025	GEOPHYSICAL PROSPECTING (PRINT)	A3	
0094-8276	GEOPHYSICAL RESEARCH LETTERS	A1	
1944-8007	GEOPHYSICAL RESEARCH LETTERS	A1	
0016-8033	GEOPHYSICS	A1	
2355-6544	GEOPLANNING	B4	
0161-7435	GEORGE HERBERT JOURNAL	C	
1749-9518	GEORISK: ASSESSMENT AND MANAGEMENT OF RISK FOR ENGINEERED SYSTEMS AND GEOHAZARDS	A2	
2178-0463	GEOSABERES REVISTA DE ESTUDOS GEOEDUCACIONAIS	A2	
0315-0941	GEOSCIENCE CANADA	B1	
1674-9871	GEOSCIENCE FRONTIERS	A1	
2076-3263	GEOSCIENCES	A4	
2193-0872	GEOSCIENTIFIC INSTRUMENTATION, METHODS AND DATA SYSTEMS DISCUSSIONS	C	
1991-9603	GEOSCIENTIFIC MODEL DEVELOPMENT	A1	
1991-962X	GEOSCIENTIFIC MODEL DEVELOPMENT DISCUSSIONS	C	
1827-1987	GEOSPATIAL HEALTH (TESTO STAMPATO)	B1	
1009-5020	GEO-SPATIAL INFORMATION SCIENCE	A1	
1751-908X	GEOSTANDARDS & GEOANALYTICAL RESEARCH	A1	
1639-4488	GEOSTANDARDS AND GEOANALYTICAL RESEARCH	A1	
2177-5230	GEOSUL	A2	
0103-3964	GEOSUL (UFSC)	A2	
0960-3182	GEOTECHNICAL AND GEOLOGICAL ENGINEERING	A2	
0046-5828	GEOTECHNICAL ENGINEERING JOURNAL OF THE SEAGS & AGSSEA	B3	
0379-9522	GEOTECNIA (LISBOA)	B4	
1414-7416	GEOUSP (USP)	A1	
2178-8030	GESTAO E PLANEJAMENTO	A4	
2357-5905	GESTIÓN Y AMBIENTE	B4	
1548-1603	GISCIENCE AND REMOTE SENSING	A1	
0921-8181	GLOBAL AND PLANETARY CHANGE (PRINT)	A1	
0886-6236	GLOBAL BIOGEOCHEMICAL CYCLES	A1	
1365-2486	GLOBAL CHANGE BIOLOGY	A1	
1354-1013	GLOBAL CHANGE BIOLOGY (PRINT)	A1	
1466-822X	GLOBAL ECOLOGY AND BIOGEOGRAPHY (PRINT)	A1	
2351-9894	GLOBAL ECOLOGY AND CONSERVATION	A3	
2277-8160	GLOBAL JOURNAL FOR RESEARCH ANALYSIS	B3	
1342-937X	GONDWANA RESEARCH	A1	
1080-5370	GPS SOLUTIONS (HEIDELBERG)	A1	
0017-467X	GROUND WATER	A2	
2352-801X	GROUNDWATER FOR SUSTAINABLE DEVELOPMENT	A2	
2468-0672	HARDWAREX	A4	
2405-8440	HELIYON	A4	
0891-2963	HISTORICAL BIOLOGY (PRINT)	A2	
0959-6836	HOLOCENE (SEVENOAKS)	A1	
1519-8634	HOLOS ENVIRONMENT (ONLINE)	B4	
1807-1600	HOLOS (NATAL. ONLINE)	A1	
0102-0536	HORTICULTURA BRASILEIRA (IMPRESSO)	B2	
1080-7039	HUMAN AND ECOLOGICAL RISK ASSESSMENT	A3	
0300-7839	HUMAN ECOLOGY (NEW YORK, N.Y.)	A1	
2763-5155	HUMBOLDT	B4	
1573-5117	HYDROBIOLOGIA	A2	
0018-8158	HYDROBIOLOGIA (THE HAGUE. PRINT)	A2	
1431-2174	HYDROGEOLOGY JOURNAL	A1	
1099-1085	HYDROLOGICAL PROCESSES (ONLINE)	A1	
0885-6087	HYDROLOGICAL PROCESSES (PRINT)	A1	
0262-6667	HYDROLOGICAL SCIENCES JOURNAL	A2	
1607-7938	HYDROLOGY AND EARTH SYSTEM SCIENCES	A1	
1027-5606	HYDROLOGY AND EARTH SYSTEM SCIENCES	A1	
1998-9563	HYDROLOGY RESEARCH (PRINT)	A2	
0304-386X	HYDROMETALLURGY (AMSTERDAM)	A1	
2589-7578	HYDRORESEARCH	B3	
1980-1726	HYGEIA : REVISTA BRASILEIRA DE GEOGRAFIA MÉDICA E DA SAÚDE (UBERLÂNDIA)	A1	
0928-1541	IAWA JOURNAL	A1	
1090-2643	ICARUS (ONLINE)	A2	
1054-3139	ICES JOURNAL OF MARINE SCIENCE (PRINT)	A1	
1042-0940	ICHNOS. AN INTERNATIONAL JOURNAL OF PLANT AND ANIMAL TRACES	A4	
2169-3536	IEEE ACCESS	A3	
1558-0571	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS	A1	
1545-598X	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS (PRINT)	A1	
2168-6831	IEEE GEOSCIENCE AND REMOTE SENSING MAGAZINE	A1	
0274-6638	IEEE GEOSCIENCE AND REMOTE SENSING SOCIETY NEWSLETTER	C	
0364-9059	IEEE JOURNAL OF OCEANIC ENGINEERING	A1	
1939-1404	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING	A1	
1053-5888	IEEE SIGNAL PROCESSING MAGAZINE (PRINT)	A1	
0018-9235	IEEE SPECTRUM	A3	
0018-926X	IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION (PRINT)	A1	
0196-2892	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING	A1	
0018-9545	IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY	A1	
2238-4286	IGAPÓ - REVISTA DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO IFAM	A3	
2446-8231	IHERINGIA SÉRIE BOTÂNICA	B3	
0073-4721	IHERINGIA. SÉRIE ZOOLOGIA (IMPRESSO)	B1	
1678-4766	IHERINGIA. SÉRIE ZOOLOGIA (ONLINE)	B1	
2448-220X	INFORMATIVO: APECS-BRASIL	B4	
1350-4495	INFRARED PHYSICS & TECHNOLOGY	A3	
2044-2041	INLAND WATERS	A2	
0020-4412	INSTRUMENTS AND EXPERIMENTAL TECHNIQUES (NEW YORK)	B3	
1551-3777	INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT	A2	
1088-467X	INTELLIGENT DATA ANALYSIS (PRINT)	B2	
2446-6549	INTERESPAÇO: REVISTA DE GEOGRAFIA E INTERDISCIPLINARIDADE	A2	
2316-3798	INTERFACES CIENTÍFICAS - SAÚDE E AMBIENTE	B1	
0964-8305	INTERNATIONAL BIODETERIORATION & BIODEGRADATION	A1	
0735-1933	INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER	A1	
0020-6814	INTERNATIONAL GEOLOGY REVIEW	A1	
0020-6946	INTERNATIONAL HYDROGRAPHIC SOCIETY	C	
1437-3262	INTERNATIONAL JORNAL OF EARTH SCIENCES  (ONLINE)	A2	
2411-2933	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
2411-3123	INTERNATIONAL JOURNAL FOR INNOVATION EDUCATION AND RESEARCH	C	
2349-6495	INTERNATIONAL JOURNAL OF ADVANCED ENGINEERING RESEARCH AND SCIENCE	C	
2278-8875	INTERNATIONAL JOURNAL OF ADVANCED RESEARCH IN ELECTRICAL, ELECTRONICS AND INSTRUMENTATION ENGINEERING	C	
2231-1963	INTERNATIONAL JOURNAL OF ADVANCES IN ENGINEERING AND TECHNOLOGY	A3	
2595-3931	INTERNATIONAL JOURNAL OF ADVANCES IN MEDICAL BIOTECHNOLOGY (IJAMB)	B3	
2167-0447	INTERNATIONAL JOURNAL OF AGRICULTURAL SCIENCES	C	
1687-8760	INTERNATIONAL JOURNAL OF ANALYTICAL CHEMISTRY	B2	
0303-2434	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION	A1	
1473-5504	INTERNATIONAL JOURNAL OF ASTROBIOLOGY (PRINT)	A3	
0218-1274	INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS IN APPLIED SCIENCES AND ENGINEERING	A3	
1432-1254	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY	A2	
0020-7128	INTERNATIONAL JOURNAL OF BIOMETEOROLOGY (PRINT)	A2	
2231-1238	INTERNATIONAL JOURNAL OF BIOTECHNOLOGY AND BIOENGINEERING RESEARCH	C	
2319-8028	INTERNATIONAL JOURNAL OF BUSINESS AND MANAGEMENT INVENTION (IJBMI)	C	
2372-9341	INTERNATIONAL JOURNAL OF CARTOGRAPHY	B2	
1756-8692	INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT	A2	
0899-8418	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
1097-0088	INTERNATIONAL JOURNAL OF CLIMATOLOGY	A1	
0166-5162	INTERNATIONAL JOURNAL OF COAL GEOLOGY	A1	
2230-9926	INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH	C	
1753-8947	INTERNATIONAL JOURNAL OF DIGITAL EARTH (PRINT)	A1	
2212-4209	INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION	A1	
1539-3100	INTERNATIONAL JOURNAL OF DISTANCE EDUCATION TECHNOLOGIES	A4	
1437-3254	INTERNATIONAL JOURNAL OF EARTH SCIENCES (1999. PRINT)	A2	
0377-015X	INTERNATIONAL JOURNAL OF ECOLOGY AND ENVIRONMENTAL SCIENCES	C	
2146-4553	INTERNATIONAL JOURNAL OF ENERGY ECONOMICS AND POLICY	A2	
2277-5668	INTERNATIONAL JOURNAL OF ENGINEERING INNOVATIONS AND RESEARCH	C	
2278-0181	INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH & TECHNOLOGY	C	
2248-9622	INTERNATIONAL JOURNAL OF ENGINEERING RESEARCH AND APPLICATIONS (IJERA)	C	
0957-4352	INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION	B2	
1478-9868	INTERNATIONAL JOURNAL OF ENVIRONMENT AND WASTE MANAGEMENT (ONLINE)	B3	
0306-7319	INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY (PRINT)	A4	
2398-2659	INTERNATIONAL JOURNAL OF ENVIRONMENTAL IMPACTS (ONLINE)	B4	
1660-4601	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH	A1	
2010-0264	INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND DEVELOPMENT	C	
2572-1119	INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCES & NATURAL RESOURCES	C	
0020-7233	INTERNATIONAL JOURNAL OF ENVIRONMENTAL STUDIES	A3	
1882-6547	INTERNATIONAL JOURNAL OF EROSION CONTROL ENGINEERING	B3	
1365-8824	INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE (ONLINE)	A1	
1532-3641	INTERNATIONAL JOURNAL OF GEOMECHANICS	A2	
2381-1099	INTERNATIONAL JOURNAL OF GEOPHYSICS AND GEOCHEMISTRY	C	
2675-2883	INTERNATIONAL JOURNAL OF GEOSCIENCE, ENGINEERING AND TECHNOLOGY	C	
2156-8359	INTERNATIONAL JOURNAL OF GEOSCIENCES	B2	
2156-8367	INTERNATIONAL JOURNAL OF GEOSCIENCES (ON LINE)	B2	
1758-2083	INTERNATIONAL JOURNAL OF GLOBAL WARMING	A3	
1476-072X	INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS	A2	
2576-4454	INTERNATIONAL JOURNAL OF HYDROLOGY (ONLINE)	B3	
1947-9832	INTERNATIONAL JOURNAL OF IMAGE AND DATA FUSION	A2	
1935-570X	INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGIES AND SYSTEMS APPROACH	B2	
1387-3806	INTERNATIONAL JOURNAL OF MASS SPECTROMETRY (PRINT)	A3	
2320-2092	INTERNATIONAL JOURNAL OF MECHANICAL AND PRODUCTION ENGINEERING	C	
1756-8307	INTERNATIONAL JOURNAL OF MICRO AIR VEHICLES	B1	
0301-7516	INTERNATIONAL JOURNAL OF MINERAL PROCESSING (PRINT)	A4	
1748-0930	INTERNATIONAL JOURNAL OF MINING, RECLAMATION AND ENVIRONMENT (PRINT)	A2	
1422-0067	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES (ONLINE)	A2	
0717-9367	INTERNATIONAL JOURNAL OF MORPHOLOGY (PRINT)	B3	
1687-9406	INTERNATIONAL JOURNAL OF OCEANOGRAPHY	B3	
0973-2667	INTERNATIONAL JOURNAL OF OCEANS AND OCEANOGRAPHY	C	
0378-5173	INTERNATIONAL JOURNAL OF PHARMACEUTICS (PRINT)	A1	
0955-3002	INTERNATIONAL JOURNAL OF RADIATION BIOLOGY (PRINT)	A1	
1366-5901	INTERNATIONAL JOURNAL OF REMOTE SENSING (ONLINE)	A2	
