ISSN	Titulo	Estrato	Classificação
2153-2168	CHILDHOOD OBESITY	A2	
1672-0415	CHINESE JOURNAL OF INTEGRATED MEDICINE	B2	
0304-4920	CHINESE JOURNAL OF PHYSIOLOGY	B1	
1749-8546	CHINESE MEDICINE (LONDON)	B2	
1479-9731	CHRONIC RESPIRATORY DISEASE (ONLINE)	B1	
1479-9723	CHRONIC RESPIRATORY DISEASE (PRINT)	B1	
0742-0528	CHRONOBIOLOGY INTERNATIONAL	A1	
1525-6073	CHRONOBIOLOGY INTERNATIONAL (ONLINE)	A1	
2177-3483	CIÊNCIA & CONHECIMENTO - REVISTA ELETRÔNICA DA ULBRA SÃO JERÔNIMO	B4	
1980-850X	CIÊNCIA & EDUCAÇÃO	B2	
1678-4561	CIÊNCIA & SAÚDE COLETIVA	A2	
1413-8123	CIÊNCIA & SAÚDE COLETIVA (ONLINE)	A2	
1983-652X	CIÊNCIA & SAÚDE (PORTO ALEGRE)	B3	
0718-2449	CIENCIA & TRABAJO (EN LÍNEA)	B2	
0718-0306	CIENCIA & TRABAJO (IMPRESA)	B2	
2317-1499	CIÊNCIA ATUAL - REVISTA CIENTÍFICA MULTIDISCIPLINAR DAS FACULDADES SÃO JOSÉ	B5	
2317-6660	CIÊNCIA E CULTURA	B3	
0100-8307	CIÊNCIA E NATURA	B4	
1413-8123	CIÊNCIA E SAÚDE COLETIVA (IMPRESSO)	A2	
1983-9480	CIÊNCIA EM MOVIMENTO - REABILITAÇÃO E SAÚDE	B4	
1517-1914	CIÊNCIA EM MOVIMENTO (IMPRESSO)	B4	
0101-8515	CIÊNCIA HOJE	B4	
0103-2054	CIENCIA HOJE DAS CRIANCAS	B4	
0717-408X	CIENCIAS DE LA ACTIVIDAD FÍSICA (TALCA)	B4	
2177-4005	CINERGIS	B5	
1519-2512	CINERGIS (UNISC)	B5	
1524-4539	CIRCULATION (ONLINE)	B2	
1369-7137	CLIMACTERIC (CARNFORTH)	A2	
1873-3492	CLINICA CHIMICA ACTA (PRINT)	B1	
1064-1963	CLINICAL AND EXPERIMENTAL HYPERTENSION (1993, PRINT)	B1	
1895-2089	CLINICAL AND EXPERIMENTAL MEDICAL LETTERS	B3	
1314-7676	CLINICAL AND EXPERIMENTAL MEDICAL SCIENCES	B5	
1591-9528	CLINICAL AND EXPERIMENTAL MEDICINE	B1	
1591-8890	CLINICAL AND EXPERIMENTAL MEDICINE (TESTO STAMPATO)	B1	
0390-6663	CLINICAL AND EXPERIMENTAL OBSTETRICS & GYNECOLOGY	B1	
1440-1681	CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY	B2	
0392-856X	CLINICAL AND EXPERIMENTAL RHEUMATOLOGY (TESTO STAMPATO)	A2	
0959-9851	CLINICAL AUTONOMIC RESEARCH	B2	
0009-9120	CLINICAL BIOCHEMISTRY	B1	
0268-0033	CLINICAL BIOMECHANICS (BRISTOL)	A1	
1550-0594	CLINICAL EEG AND NEUROSCIENCE	B1	
0300-0664	CLINICAL ENDOCRINOLOGY (OXFORD. PRINT)	A2	
0009-9163	CLINICAL GENETICS	A2	
1386-0291	CLINICAL HEMORHEOLOGY AND MICROCIRCULATION	B2	
1523-0899	CLINICAL IMPLANT DENTISTRY AND RELATED RESEARCH	A2	
1178-1998	CLINICAL INTERVENTIONS IN AGING (ONLINE)	A1	
1536-3724	CLINICAL JOURNAL OF SPORT MEDICINE	A1	
1050-642X	CLINICAL JOURNAL OF SPORT MEDICINE (PRINT)	A1	
1753-0792	CLINICAL KIDNEY JOURNAL	B3	
0269-9206	CLINICAL LINGUISTICS & PHONETICS	A2	
1464-5076	CLINICAL LINGUISTICS & PHONETICS (ONLINE)	A2	
1539-4182	CLINICAL MEDICINE & RESEARCH	B3	
1179-562X	CLINICAL MEDICINE INSIGHTS. WOMEN'S HEALTH	B2	
0893-8512	CLINICAL MICROBIOLOGY REVIEWS (PRINT)	A1	
1388-2457	CLINICAL NEUROPHYSIOLOGY	A2	
1724-4935	CLINICAL NEUROPSYCHIATRY	B2	
0261-5614	CLINICAL NUTRITION (EDINBURGH)	A2	
1475-0961	CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING (PRINT)	A1	
1745-0179	CLINICAL PRACTICE AND EPIDEMIOLOGY IN MENTAL HEALTH	B2	
2093-4327	CLINICAL PSYCHOPHARMACOLOGY AND NEUROSCIENCE	B2	
0269-2155	CLINICAL REHABILITATION	A1	
0770-3198	CLINICAL RHEUMATOLOGY (PRINTED)	B1	
0143-5221	CLINICAL SCIENCE (1979)	A2	
2405-5875	CLINICAL TRIALS AND REGULATORY SCIENCE IN CARDIOLOGY	B5	
2542-3983	CLINICAL TRIALS IN DEGENERATIVE DISEASES	B5	
1980-5322	CLINICS	A2	
1980-5322	CLINICS	A2	
1980-5322	CLINICS	A2	
0272-5231	CLINICS IN CHEST MEDICINE	A2	
0749-0690	CLINICS IN GERIATRIC MEDICINE	B1	
1807-5932	CLINICS (USP, IMPRESSO)	A2	
1871-5273	CNS & NEUROLOGICAL DISORDERS - DRUG TARGETS	A1	
1755-5930	CNS NEUROSCIENCE & THERAPEUTICS	A1	
2225-4757	COACHING & SPORT SCIENCE REVIEW	B4	
1469-493X	COCHRANE DATABASE OF SYSTEMATIC REVIEWS (ONLINE)	A1	
2317-1782	CODAS	B1	
1981-4313	COLEÇÃO PESQUISA EM EDUCAÇÃO FÍSICA	B4	
0350-6134	COLLEGIUM ANTROPOLOGICUM	B3	
1679-6470	COLLOQUIUM HUMANARUM (IMPRESSO)	B5	
1657-9534	COLOMBIA MEDICA (ONLINE)	B2	
1808-1851	COLUNA/COLUMNA	B2	
1519-7654	COMCIÊNCIA (UNICAMP)	B5	
1755-2559	COMPARATIVE EXERCISE PHYSIOLOGY	B4	
1755-2540	COMPARATIVE EXERCISE PHYSIOLOGY	B4	
1744-3881	COMPLEMENTARY THERAPIES IN CLINICAL PRACTICE	B1	
0965-2299	COMPLEMENTARY THERAPIES IN MEDICINE	B1	
1076-2787	COMPLEXITY (NEW YORK, N.Y.)	B1	
0010-440X	COMPREHENSIVE PSYCHIATRY (PRINT)	B2	
0169-2607	COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE (PRINT)	B2	
1025-5842	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	B2	
0010-4825	COMPUTERS IN BIOLOGY AND MEDICINE	B2	
0104-8481	COMUNICAÇÕES (UNIMEP)	B4	
1519-7204	CONCEITOS (JOÃO PESSOA)	B5	
2317-3254	CONEXÃO POLÍTICA - REVISTAS ELETRÔNICAS DA UFPI	B5	
1983-9030	CONEXÕES (CAMPINAS. ONLINE)	B4	
1516-4381	CONEXÕES (UNICAMP)	B4	
1983-3695	CONHECIMENTO & DIVERSIDADE	B4	
1809-3442	CONHECIMENTO INTERATIVO	B5	
1980-7341	CONNECTION LINE	B5	
0300-8207	CONNECTIVE TISSUE RESEARCH (PRINT)	B1	
1677-1028	CONSCIENTIAE SAÚDE (IMPRESSO)	B2	
1983-9324	CONSCIENTIAE SAÚDE (ONLINE)	B2	
1551-7144	CONTEMPORARY CLINICAL TRIALS	B2	
1092-5171	CONTEMPORARY ISSUES IN COMMUNICATION SCIENCE AND DISORDERS	B3	
2158-2041	CONTEMPORARY SOCIAL SCIENCE	B2	
2179-1309	CONTEXTO & EDUCAÇÃO	B4	
1983-3482	CONTEXTOS CLÍNICOS	B3	
1988-7833	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	B4	
1541-2563	COPD. JOURNAL OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE	B1	
1541-2555	COPD (MONTICELLO. SULLIVAN COUNTY)	B1	
1983-3237	CORPO E MOVIMENTO EDUCAÇÃO FÍSICA	B5	
1517-6096	CORPOCONSCIÊNCIA (SÃO PAULO)	B4	
1954-1228	CORPS (PARIS)	B5	
0886-9634	CRANIO. JOURNAL OF CRANIOMANDIBULAR PRACTICE	B1	
2151-4771	CREATIVE EDUCATION	B5	
1466-609X	CRITICAL CARE (LONDON. ONLINE)	A1	
1364-8535	CRITICAL CARE (LONDON. PRINT)	A1	
0090-3493	CRITICAL CARE MEDICINE	A1	
1530-0293	CRITICAL CARE MEDICINE (ONLINE)	A1	
1045-4403	CRITICAL REVIEWS IN EUKARYOTIC GENE EXPRESSION	B2	
1984-2140	CSONLINE - REVISTA ELETRÔNICA DE CIÊNCIAS SOCIAIS	B5	
1989-4155	CUADERNOS DE EDUCACIÓN Y DESARROLLO	B4	
0210-0630	CUADERNOS DE PEDAGOGÍA (ED. IMPRESA)	B5	
1578-8423	CUADERNOS DE PSICOLOGIA DEL DEPORTE	B1	
1696-5043	CULTURA, CIENCIA Y DEPORTE (GUADALUPE)	B1	
1567-2050	CURRENT ALZHEIMER RESEARCH	A2	
1573-403X	CURRENT CARDIOLOGY REVIEWS	B2	
1573-3998	CURRENT DIABETES REVIEWS	B2	
1873-5592	CURRENT DRUG TARGETS	B1	
1574-8855	CURRENT DRUG THERAPY (HILVERSUM)	B3	
1687-7063	CURRENT GERONTOLOGY AND GERIATRICS RESEARCH	B2	
1522-6417	CURRENT HYPERTENSION REPORTS (PRINT)	A2	
2414-6641	CURRENT ISSUES IN SPORT SCIENCE (CISS)	B5	
0300-7995	CURRENT MEDICAL RESEARCH AND OPINION	B1	
1570-159X	CURRENT NEUROPHARMACOLOGY	A2	
0268-4705	CURRENT OPINION IN CARDIOLOGY	B1	
1363-1950	CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE	A1	
1068-9508	CURRENT OPINION IN OTOLARYNGOLOGY & HEAD AND NECK SURGERY	B2	
0951-7367	CURRENT OPINION IN PSYCHIATRY	A1	
1751-4258	CURRENT OPINION IN SUPPORTIVE AND PALLIATIVE CARE	B1	
1381-6128	CURRENT PHARMACEUTICAL DESIGN (PRINT)	B3	
1389-2037	CURRENT PROTEIN AND PEPTIDE SCIENCE	B1	
1568-0266	CURRENT TOPICS IN MEDICINAL CHEMISTRY (PRINT)	B1	
1645-1384	CURRÍCULO SEM FRONTEIRAS	B3	
1043-4666	CYTOKINE	A2	
2352-3409	DATA IN BRIEF	B3	
1519-843X	DEBATES DO NER (UFRGS. IMPRESSO)	B5	
1678-460X	DELTA. DOCUMENTAÇÃO DE ESTUDOS EM LINGUÍSTICA TEÓRICA E APLICADA (ONLINE)	B1	
1980-5764	DEMENTIA & NEUROPSYCHOLOGIA	B2	
1420-8008	DEMENTIA AND GERIATRIC COGNITIVE DISORDERS	A2	
1664-5464	DEMENTIA AND GERIATRIC COGNITIVE DISORDERS EXTRA	A2	
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B4	
2058-5314	DENTAL, ORAL AND CRANIOFACIAL RESEARCH	B5	
2176-9451	DENTAL PRESS JOURNAL OF ORTHODONTICS	B2	
1600-4469	DENTAL TRAUMATOLOGY (PRINT)	B2	
2304-6767	DENTISTRY JOURNAL	B5	
0124-5961	DES-ENCUENTROS	B5	
0012-1622	DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY (PRINT)	A1	
8756-5641	DEVELOPMENTAL NEUROPSYCHOLOGY	B1	
1751-8423	DEVELOPMENTAL NEUROREHABILITATION	A1	
1751-8431	DEVELOPMENTAL NEUROREHABILITATION (ONLINE)	A1	
1878-0334	DIABETES & METABOLIC SYNDROME (PRINT)	B2	
1178-7007	DIABETES, METABOLIC SYNDROME AND OBESITY: TARGETS AND THERAPY	B2	
0012-1797	DIABETES (NEW YORK, N.Y.)	A1	
0168-8227	DIABETES RESEARCH AND CLINICAL PRACTICE (PRINT)	A2	
1520-9156	DIABETES TECHNOLOGY & THERAPEUTICS	B1	
1520-7552	DIABETES/METABOLISM RESEARCH AND REVIEWS (PRINT)	B2	
1758-5996	DIABETOLOGY & METABOLIC SYNDROME	A1	
2359-1323	DIALEKTIKÉ	B5	
1983-9294	DIALOGIA	B4	
2358-8845	DIÁLOGOS E PERSPECTIVAS EM EDUCAÇÃO ESPECIAL	B5	
2177-2940	DIÁLOGOS (MARINGA)	B4	
0163-2116	DIGESTIVE DISEASES AND SCIENCES	B1	
0963-8288	DISABILITY AND REHABILITATION	A1	
1748-3107	DISABILITY AND REHABILITATION: ASSISTIVE TECHNOLOGY	B1	
1464-5165	DISABILITY AND REHABILITATION (ONLINE)	A1	
2050-7364	DISABILITY AND THE GLOBAL SOUTH	B5	
0278-0240	DISEASE MARKERS (PRINT)	B2	
2176-2724	DISTÚRBIOS DA COMUNICAÇÃO	B2	
0102-762X	DISTÚRBIOS DA COMUNICAÇÃO	B2	
2238-1546	DO CORPO: CIÊNCIAS E ARTES	B5	
2525-9105	DRAMATURGIAS. REVISTA DO LABORATÓRIO DE DRAMATURGIA (LADI-UNB)	B5	
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	B2	
1872-3128	DRUG METABOLISM LETTERS	B3	
0179-051X	DYSPHAGIA (NEW YORK. PRINT)	A1	
0196-0202	EAR AND HEARING (PRINT)	A1	
0300-4430	EARLY CHILD DEVELOPMENT AND CARE	B2	
1476-8275	EARLY CHILD DEVELOPMENT AND CARE	B2	
0378-3782	EARLY HUMAN DEVELOPMENT	B1	
1124-4909	EATING AND WEIGHT DISORDERS (PRINTED TEXT)	B1	
1983-9278	ECCOS REVISTA CIENTÍFICA (ONLINE)	B4	
2359-2087	EDUCA - REVISTA MULTIDISCIPLINAR EM EDUCAÇÃO	B4	
1678-4626	EDUCAÇÃO & SOCIEDADE	B2	
0101-7330	EDUCAÇÃO & SOCIEDADE (IMPRESSO)	B2	
1678-0701	EDUCAÇÃO AMBIENTAL EM AÇÃO	B5	
1807-2194	EDUCAÇÃO E CULTURA CONTEMPORÂNEA	B5	
2238-1279	EDUCAÇÃO E CULTURA CONTEMPORÂNEA (ONLINE)	B5	
0102-6801	EDUCAÇÃO E FILOSOFIA (UFU. IMPRESSO)	B5	
1678-4634	EDUCAÇÃO E PESQUISA	B2	
2175-6236	EDUCACAO E REALIDADE	B2	
0100-3143	EDUCAÇÃO E REALIDADE	B2	
0104-3293	EDUCAÇÃO EM FOCO (UFJF)	B4	
0102-4698	EDUCAÇÃO EM REVISTA (UFMG - IMPRESSO)	B2	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	B2	
1983-6643	EDUCAÇÃO FÍSICA EM REVISTA (BRASÍLIA)	B4	
1809-3760	EDUCAÇÃO ON-LINE (PUCRJ)	B4	
1981-2582	EDUCAÇÃO (PUCRS)	B4	
1676-2592	EDUCAÇÃO TEMÁTICA DIGITAL	B4	
1981-8106	EDUCAÇÃO: TEORIA E PRÁTICA	B4	
0101-9031	EDUCAÇÃO (UFSM)	B4	
2177-6210	EDUCAÇÃO UNISINOS (ONLINE)	B4	
1514-0105	EDUCACIÓN FÍSICA Y CIENCIA	B1	
2314-2561	EDUCACIÓN FÍSICA Y CIENCIA	B1	
0120-677X	EDUCACION FISICA Y DEPORTE	B2	
1984-0411	EDUCAR EM REVISTA	B2	
0104-4060	EDUCAR EM REVISTA (IMPRESSO)	B2	
2162-9463	EDUCATION (ROSEMEAD)	B5	
2038-9442	EDUCATION SCIENCES AND SOCIETY	B5	
1747-938X	EDUCATIONAL RESEARCH REVIEW	A1	
1809-5208	EDUCERE ET EDUCARE (IMPRESSO)	B5	
1981-4712	EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA)	B5	
2317-6385	EINSTEIN (SAO PAULO)	B3	
1679-4508	EINSTEIN (SÃO PAULO)	B3	
0013-4686	ELECTROCHIMICA ACTA	B3	
1536-8378	ELECTROMAGNETIC BIOLOGY AND MEDICINE	B2	
2050-084X	ELIFE	A1	
0104-1037	EM ABERTO	B5	
2178-6941	ENCONTRO: REVISTA DE PSICOLOGIA	B4	
1355-008X	ENDOCRINE (BASINGSTOKE)	A2	
0918-8959	ENDOCRINE JOURNAL (TOKYO)	B1	
1210-0668	ENDOCRINE REGULATIONS (PRINT)	B3	
1351-0088	ENDOCRINE-RELATED CANCER	A2	
0013-7227	ENDOCRINOLOGY (PHILADELPHIA)	A1	
2405-6502	ENEUROLOGICALSCI	B5	
1809-4465	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	B2	
1983-2117	ENSAIO: PESQUISA EM EDUCAÇÃO EM CIÊNCIAS (ONLINE)	B3	
1983-1730	ENSINO EM RE-VISTA	B4	
1099-4300	ENTROPY (BASEL. ONLINE)	B4	
0013-9165	ENVIRONMENT AND BEHAVIOR	A1	
0091-6765	ENVIRONMENTAL HEALTH PERSPECTIVES	A1	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	B2	
2161-1165	EPIDEMIOLOGY: OPEN ACCESS	B5	
1525-5050	EPILEPSY & BEHAVIOR (PRINT)	B1	
0920-1211	EPILEPSY RESEARCH	B2	
0425-1644	EQUINE VETERINARY JOURNAL	B4	
2317-8876	ERGODESIGN & HCI	B5	
0014-0139	ERGONOMICS (LONDON. PRINT)	A1	
1414-8145	ESCOLA ANNA NERY	B3	
0798-1015	ESPACIOS (CARACAS)	B3	
1981-478X	ESPAÇO PLURAL (MARECHAL CÂNDIDO RONDON. ONLINE)	B3	
1518-4196	ESPAÇO PLURAL (UNIOESTE)	B3	
2212-8263	E-SPEN JOURNAL	B2	
1809-1296	ESPORTE E SOCIEDADE	B4	
1984-2864	ESTÁCIO DE SÁ CIÊNCIAS HUMANAS	B5	
1688-5317	ESTUDIOS HISTÓRICOS (RIVERA)	B4	
0185-4186	ESTUDIOS SOCIOLÓGICOS	B2	
1982-0275	ESTUDOS DE PSICOLOGIA	B3	
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	B3	
0103-166X	ESTUDOS DE PSICOLOGIA (PUCCAMP. IMPRESSO)	B3	
1413-294X	ESTUDOS DE PSICOLOGIA (UFRN)	B3	
1806-9584	ESTUDOS FEMINISTAS	B3	
1982-9124	ESTUDOS FILOSÓFICOS (IMPRESSO)	B5	
2316-2171	ESTUDOS INTERDISCIPLINARES DO ENVELHECIMENTO - PORTO ALEGRE	B3	
1517-2473	ESTUDOS INTERDISCIPLINARES SOBRE O ENVELHECIMENTO	B3	
1951-6355	EUR. PHYS. J. SPECIAL TOPICS	B4	
0937-4477	EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY	A1	
1996-9805	EUROPEAN ARCHIVES OF PAEDIATRIC DENTISTRY (ONLINE)	B5	
0195-668X	EUROPEAN HEART JOURNAL	B1	
1520-765X	EUROPEAN HEART JOURNAL SUPPLEMENTS	B1	
2304-9693	EUROPEAN INTERNATIONAL JOURNAL OF SCIENCE AND TECHNOLOGY	B5	
2380-5919	EUROPEAN JOURNAL FOR SPORT AND SOCIETY	B4	
1439-6327	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (INTERNET)	A1	
1439-6319	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY (PRINT)	A1	
2349-8870	EUROPEAN JOURNAL OF BIOMEDICAL AND PHARMACEUTICAL SCIENCES	B5	
1741-8267	EUROPEAN JOURNAL OF CARDIOVASCULAR PREVENTION & REHABILITATION (PRINT)	B4	
0014-2972	EUROPEAN JOURNAL OF CLINICAL INVESTIGATION (PRINT)	B1	
0954-3007	EUROPEAN JOURNAL OF CLINICAL NUTRITION	B1	
1018-4813	EUROPEAN JOURNAL OF HUMAN GENETICS	A2	
0014-2980	EUROPEAN JOURNAL OF IMMUNOLOGY	A2	
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A2	
0953-816X	EUROPEAN JOURNAL OF NEUROSCIENCE (PRINT)	A2	
1436-6207	EUROPEAN JOURNAL OF NUTRITION (PRINT)	B1	
0301-2115	EUROPEAN JOURNAL OF OBSTETRICS, GYNECOLOGY, AND REPRODUCTIVE BIOLOGY	B2	
1090-3801	EUROPEAN JOURNAL OF PAIN	A2	
0340-6199	EUROPEAN JOURNAL OF PEDIATRICS	B1	
0928-0987	EUROPEAN JOURNAL OF PHARMACEUTICAL SCIENCES	A2	
1973-9087	EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE (TESTO STAMPATO)	A1	
2167-9177	EUROPEAN JOURNAL OF PHYSIOTHERAPY (ONLINE)	B1	
2047-4873	EUROPEAN JOURNAL OF PREVENTIVE CARDIOLOGY	A2	
2047-4881	EUROPEAN JOURNAL OF PREVENTIVE CARDIOLOGY	A2	
0720-048X	EUROPEAN JOURNAL OF RADIOLOGY	B1	
1450-2267	EUROPEAN JOURNAL OF SOCIAL SCIENCES	C 	
1746-1391	EUROPEAN JOURNAL OF SPORT SCIENCE	A1	
1746-1391	EUROPEAN JOURNAL OF SPORT SCIENCE (PRINT)	A1	
2037-7460	EUROPEAN JOURNAL OF TRANSLATIONAL MYOLOGY	B5	
1078-5884	EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY	B1	
1356-336X	EUROPEAN PHYSICAL EDUCATION REVIEW	A2	
0938-7994	EUROPEAN RADIOLOGY	B1	
2219-8229	EUROPEAN RESEARCHER. SERIES A ? INTERNATIONAL JOURNAL OF SOCIAL SCIENCE (PRINT)	B5	
0905-9180	EUROPEAN RESPIRATORY REVIEW	B2	
1813-7253	EUROPEAN REVIEW ON AGING AND PHYSICAL ACTIVITY	A2	
0940-6719	EUROPEAN SPINE JOURNAL	B1	
1618-4742	EUROPEAN SPORT MANAGEMENT QUARTERLY	A1	
0295-5075	EUROPHYSICS LETTERS (PRINT)	B4	
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	B1	
1356-5524	EVIDENCE-BASED MEDICINE	B3	
1808-2327	EVIDÊNCIA (ARAXÁ)	B4	
1983-9308	EXACTA (ONLINE)	B4	
1611-2156	EXCLI JOURNAL	B2	
1077-5552	EXERCISE IMMUNOLOGY REVIEW	A1	
0361-073X	EXPERIMENTAL AGING RESEARCH	B1	
1205-6626	EXPERIMENTAL AND CLINICAL CARDIOLOGY	B2	
0940-2993	EXPERIMENTAL AND TOXICOLOGIC PATHOLOGY	B2	
1535-3702	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD, N.J.: PRINT)	B1	
0014-4819	EXPERIMENTAL BRAIN RESEARCH	A1	
1687-5214	EXPERIMENTAL DIABETES RESEARCH (PRINT)	B2	
0531-5565	EXPERIMENTAL GERONTOLOGY	A1	
0958-0670	EXPERIMENTAL PHYSIOLOGY (PRINT)	A2	
1477-9072	EXPERT REVIEW OF CARDIOVASCULAR THERAPY	B2	
1473-7175	EXPERT REVIEW OF NEUROTHERAPEUTICS	A2	
1747-6348	EXPERT REVIEW OF RESPIRATORY MEDICINE	B1	
2358-8195	EXPRESSA EXTENSÃO	B5	
1414-4190	EXPRESSA EXTENSÃO (UFPEL)	B5	
1807-0221	EXTENSIO (FLORIANÓPOLIS)	B4	
2318-3640	EXTRAMUROS - REVISTA DE EXTENSÃO DA UNIVASF	B4	
0100-7254	FEMINA (RIO DE JANEIRO)	B3	
0168-6445	FEMS MICROBIOLOGY REVIEWS (PRINT)	A1	
1807-6971	FENIX: REVISTA DE HISTORIA E ESTUDOS CULTURAIS	B4	
0015-0282	FERTILITY AND STERILITY	B3	
1984-9605	FILOSOFIA E EDUCAÇÃO	B4	
2238-8028	FISIOTERAPIA & SAÚDE FUNCIONAL	B4	
1518-9740	FISIOTERAPIA BRASIL	B2	
2316-9117	FISIOTERAPIA E PESQUISA	B1	
1809-2950	FISIOTERAPIA E PESQUISA	B1	
1980-5918	FISIOTERAPIA EM MOVIMENTO	B1	
0103-5150	FISIOTERAPIA EM MOVIMENTO (PUCPR. IMPRESSO)	B1	
1809-3469	FISIOTERAPIA SER	B5	
1676-5133	FITNESS & PERFORMANCE JOURNAL (ONLINE)	B4	
1465-3753	FOCUS ON ALTERNATIVE AND COMPLEMENTARY THERAPIES	B2	
1021-7762	FOLIA PHONIATRICA ET LOGOPAEDICA	A2	
1421-9972	FOLIA PHONIATRICA ET LOGOPAEDICA (ONLINE)	A2	
2042-6496	FOOD & FUNCTION	B1	
1654-661X	FOOD & NUTRITION RESEARCH	B1	
0278-6915	FOOD AND CHEMICAL TOXICOLOGY	B1	
2059-8564	FOOD AND NUTRITION REPORT	B5	
2157-944X	FOOD AND NUTRITION SCIENCES	B5	
2157-9458	FOOD AND NUTRITION SCIENCES (ONLINE)	B5	
0958-2592	FOOT (EDINBURGH)	B2	
1942-4280	FOOTWEAR SCIENCE	B2	
2183-511X	FPDD  DESPORTO E ATIVIDADE FÍSICA PARA TODOS	B5	
1984-0292	FRACTAL: REVISTA DE PSICOLOGIA	B3	
1071-5762	FREE RADICAL RESEARCH	B1	
1663-4365	FRONTIERS IN AGING NEUROSCIENCE	A1	
1662-5153	FRONTIERS IN BEHAVIORAL NEUROSCIENCE	A2	
2296-4185	FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY	B3	
1662-5102	FRONTIERS IN CELLULAR NEUROSCIENCE	A2	
1662-5188	FRONTIERS IN COMPUTATIONAL NEUROSCIENCE	B1	
1664-8021	FRONTIERS IN GENETICS	B3	
1662-5161	FRONTIERS IN HUMAN NEUROSCIENCE	A1	
1662-453X	FRONTIERS IN NEUROSCIENCE	A2	
2296-861X	FRONTIERS IN NUTRITION	B3	
1664-042X	FRONTIERS IN PHYSIOLOGY	A1	
1664-0640	FRONTIERS IN PSYCHIATRY	B3	
1664-1078	FRONTIERS IN PSYCHOLOGY	A1	
0213-9111	GACETA SANITARIA (BARCELONA. ED. IMPRESA)	A2	
0966-6362	GAIT & POSTURE	A1	
1827-1812	GAZZETTA MEDICA ITALIANA ARCHIVIO PER LE SCIENZE MEDICHE	B3	
0393-3660	GAZZETTA MEDICA ITALIANA. ARCHIVIO PER LE SCIENZE MEDICHE (TESTO STAMPATO)	B3	
0378-1119	GENE (AMSTERDAM)	B1	
1555-8932	GENES & NUTRITION: A JOURNAL DEVOTED TO STUDY OF RELATIONSHIP BETWEEN GENETICS & NUTRITION FOR IMPROVEMENT OF HUMAN HEALTH	B1	
1415-4757	GENETICS AND MOLECULAR BIOLOGY (IMPRESSO)	B2	
1676-5680	GENETICS AND MOLECULAR RESEARCH	B2	
2318-2598	GERAIS: REVISTA DE SAÚDE PÚBLICA DO SUS/MG	B5	
1981-8289	GERIATRIA & GERONTOLOGIA	B4	
0197-4572	GERIATRIC NURSING (NEW YORK)	B2	
1444-1586	GERIATRICS AND GERONTOLOGY INTERNATIONAL	A1	
2447-2123	GERIATRICS, GERONTOLOGY AND AGING	B4	
2447-2115	GERIATRICS, GERONTOLOGY AND AGING	B4	
2175-5604	GERMINAL: MARXISMO E EDUCAÇÃO EM DEBATE	B4	
1741-2358	GERODONTOLOGY	B1	
0734-0664	GERODONTOLOGY	B1	
1984-3097	GESTÃO UNIVERSITÁRIA	B5	
1405-1079	GESTIÓN Y POLÍTICA PÚBLICA	B2	
2315-5159	GLOBAL ADVANCED RESEARCH JOURNAL OF MEDICINE AND MEDICAL SCIENCES IMPACT FACTOR	B5	
1757-9759	GLOBAL HEALTH PROMOTION (PRINT)	B1	
2277-8160	GLOBAL JOURNAL FOR RESEARCH ANALYSIS	B5	
1744-8603	GLOBALIZATION AND HEALTH	A1	
0951-3590	GYNECOLOGICAL ENDOCRINOLOGY	B2	
1351-8216	HAEMOPHILIA (OXFORD. PRINT)	B4	
1758-9983	HAND THERAPY	B1	
1678-6770	HEADACHE MEDICINE	B5	
0017-8748	HEADACHE THE JOURNAL OF HEAD AND FACE PAIN	B1	
1949-4998	HEALTH	B4	
1353-8292	HEALTH AND PLACE	B1	
1477-7525	HEALTH AND QUALITY OF LIFE OUTCOMES	A2	
