ISSN	Titulo	Estrato	Classificação
1434-6621	CLINICAL CHEMISTRY AND LABORATORY MEDICINE	A2	
0300-0664	CLINICAL ENDOCRINOLOGY (OXFORD. PRINT)	A2	
1868-7083	CLINICAL EPIGENETICS	A2	
1542-3565	CLINICAL GASTROENTEROLOGY AND HEPATOLOGY	A1	
0009-9163	CLINICAL GENETICS	A2	
1558-7673	CLINICAL GENITOURINARY CANCER	A2	
1386-0291	CLINICAL HEMORHEOLOGY AND MICROCIRCULATION	A4	
1521-6616	CLINICAL IMMUNOLOGY (ORLANDO, FLA. PRINT)	A3	
1523-0899	CLINICAL IMPLANT DENTISTRY AND RELATED RESEARCH	A1	
1058-4838	CLINICAL INFECTIOUS DISEASES	A1	
2048-8513	CLINICAL KIDNEY JOURNAL	A2	
1433-6510	CLINICAL LABORATORY (HEIDELBERG. 1996)	B2	
2378-3656	CLINICAL MEDICAL REVIEWS AND CASE REPORTS	C	
1539-4182	CLINICAL MEDICINE & RESEARCH	A1	
1198-743X	CLINICAL MICROBIOLOGY AND INFECTION (PRINT)	A1	
0301-0430	CLINICAL NEPHROLOGY	B2	
0303-8467	CLINICAL NEUROLOGY AND NEUROSURGERY (DUTCH-FLEMISH ED.)	A3	
0362-5664	CLINICAL NEUROPHARMACOLOGY	B2	
1388-2457	CLINICAL NEUROPHYSIOLOGY	A2	
0261-5614	CLINICAL NUTRITION	A1	
2405-4577	CLINICAL NUTRITION ESPEN	B1	
2352-9393	CLINICAL NUTRITION EXPERIMENTAL	B1	
0905-7161	CLINICAL ORAL IMPLANTS RESEARCH	A1	
1432-6981	CLINICAL ORAL INVESTIGATIONS	A1	
1436-3771	CLINICAL ORAL INVESTIGATIONS (INTERNET)	A1	
0009-9228	CLINICAL PEDIATRICS	B1	
0009-9236	CLINICAL PHARMACOLOGY AND THERAPEUTICS	A1	
1475-0961	CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING (PRINT)	A4	
2199-1197	CLINICAL PHYTOSCIENCE (ONLINE)	C	
2093-4327	CLINICAL PSYCHOPHARMACOLOGY AND NEUROSCIENCE	B1	
1080-0549	CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY	A1	
0770-3198	CLINICAL RHEUMATOLOGY (PRINTED)	A4	
0143-5221	CLINICAL SCIENCE (1979)	A1	
0149-2918	CLINICAL THERAPEUTICS	A2	
1556-3650	CLINICAL TOXICOLOGY (PHILADELPHIA, PA. PRINT)	A2	
1980-5322	CLINICS	A4	
2210-7401	CLINICS AND RESEARCH IN HEPATOLOGY AND GASTROENTEROLOGY	A4	
2688-6731	CLINICS IN MEDICINE	B4	
2474-1663	CLINICS IN ONCOLOGY	C	
1807-5932	CLINICS (USP, IMPRESSO)	A4	
1172-7047	CNS DRUGS (AUCKLAND)	A1	
1092-8529	CNS SPECTRUMS	A3	
1469-493X	COCHRANE DATABASE OF SYSTEMATIC REVIEWS (ONLINE)	A1	
2317-1782	CODAS	A3	
1809-6875	COFFEE SCIENCE	B3	
1354-6805	COGNITIVE NEUROPSYCHIATRY (PRINT)	A4	
1943-0264	COLD SPRING HARBOR PERSPECTIVES IN BIOLOGY	A1	
1981-4313	COLEÇÃO PESQUISA EM EDUCAÇÃO FÍSICA	B2	
2215-0382	COLLOID AND INTERFACE SCIENCE COMMUNICATIONS	A3	
0303-402X	COLLOID AND POLYMER SCIENCE (PRINT)	A3	
0927-7757	COLLOIDS AND SURFACES. A, PHYSICOCHEMICAL AND ENGINEERING ASPECTS (PRINT)	A2	
0927-7765	COLLOIDS AND SURFACES. B, BIOINTERFACES (PRINT)	A2	
2526-2882	COM A PALAVRA, O PROFESSOR	B1	
1386-2073	COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING	A4	
2399-3642	COMMUNICATIONS BIOLOGY	A2	
2399-3669	COMMUNICATIONS CHEMISTRY	A3	
1007-5704	COMMUNICATIONS IN NONLINEAR SCIENCE & NUMERICAL SIMULATION	A1	
2237-4027	COMMUNICATIONS IN PLANT SCIENCES	B4	
1532-2416	COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS	B1	
0010-3624	COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS	B1	
2373-7484	COMMUNICATIONS IN STATISTICS: CASE STUDIES, DATA ANALYSIS AND APPLICATIONS ONLINE	B4	
1532-0456	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY. C. TOXICOLOGY & PHARMACOLOGY	A1	
1095-6433	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY. PART A, MOLECULAR & INTEGRATIVE PHYSIOLOGY	A1	
1096-4959	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY. PART B: BIOCHEMISTRY & MOLECULAR BIOLOGY (PRINT)	A1	
1744-117X	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY. PART D, GENOMICS & PROTEOMICS	A2	
1618-565X	COMPARATIVE CLINICAL PATHOLOGY (ONLINE)	B2	
1618-5641	COMPARATIVE CLINICAL PATHOLOGY (PRINT)	B2	
1993-078X	COMPARATIVE CYTOGENETICS	A3	
1993-0771	COMPARATIVE CYTOGENETICS (PRINT)	A3	
1755-2540	COMPARATIVE EXERCISE PHYSIOLOGY	B1	
0147-9571	COMPARATIVE IMMUNOLOGY, MICROBIOLOGY AND INFECTIOUS DISEASES	A2	
1556-5068	COMPARATIVE LAW EJOURNAL	A1	
1744-3881	COMPLEMENTARY THERAPIES IN CLINICAL PRACTICE	A3	
0965-2299	COMPLEMENTARY THERAPIES IN MEDICINE	A2	
0010-440X	COMPREHENSIVE PSYCHIATRY (PRINT)	A3	
1631-0683	COMPTES RENDUS PALEVOL	A2	
2001-0370	COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL	A2	
2210-271X	COMPUTATIONAL AND THEORETICAL CHEMISTRY	A4	
1476-9271	COMPUTATIONAL BIOLOGY AND CHEMISTRY (PRINT)	A3	
0824-7935	COMPUTATIONAL INTELLIGENCE	A4	
1687-5265	COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE	A1	
2468-1113	COMPUTATIONAL TOXICOLOGY	A4	
0169-2607	COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE (PRINT)	A1	
1077-3142	COMPUTER VISION AND IMAGE UNDERSTANDING (PRINT)	A1	
0895-6111	COMPUTERIZED MEDICAL IMAGING AND GRAPHICS	A1	
0097-8493	COMPUTERS & GRAPHICS	A2	
0305-0548	COMPUTERS & OPERATIONS RESEARCH	A1	
0168-1699	COMPUTERS AND ELECTRONICS IN AGRICULTURE	A1	
0010-4825	COMPUTERS IN BIOLOGY AND MEDICINE	A2	
1980-0584	COMUNICAÇÃO EM CIÊNCIAS DA SAÚDE (IMPRESSO)	B2	
1809-3442	CONHECIMENTO INTERATIVO	B3	
0300-8207	CONNECTIVE TISSUE RESEARCH (PRINT)	A2	
1053-8100	CONSCIOUSNESS AND COGNITION (PRINT)	A1	
0888-8892	CONSERVATION BIOLOGY	A1	
1566-0621	CONSERVATION GENETICS	A2	
1572-9737	CONSERVATION GENETICS (DORDRECHT. ONLINE)	A2	
1877-7260	CONSERVATION GENETICS RESOURCES (ONLINE)	B1	
1877-7252	CONSERVATION GENETICS RESOURCES (PRINT)	B1	
2051-1434	CONSERVATION PHYSIOLOGY	A2	
2179-1309	CONTEXTO & EDUCAÇÃO	A2	
0278-4343	CONTINENTAL SHELF RESEARCH	A2	
2236-6822	CONTRAPONTO	B1	
1541-2555	COPD (MONTICELLO. SULLIVAN COUNTY)	A3	
0045-8511	COPEIA	A3	
0722-4028	CORAL REEFS (PRINT)	A1	
0277-3740	CORNEA	A2	
1353-985X	COTINGA (SANDY)	C	
0195-6671	CRETACEOUS RESEARCH (PRINT)	A2	
0090-3493	CRITICAL CARE MEDICINE	A1	
0738-8551	CRITICAL REVIEWS IN BIOTECHNOLOGY	A1	
1549-7852	CRITICAL REVIEWS IN FOOD SCIENCE & NUTRITION	A1	
1040-8398	CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION	A1	
1040-8401	CRITICAL REVIEWS IN IMMUNOLOGY	B3	
1040-841X	CRITICAL REVIEWS IN MICROBIOLOGY	A1	
1040-8428	CRITICAL REVIEWS IN ONCOLOGY/HEMATOLOGY	A1	
0735-2689	CRITICAL REVIEWS IN PLANT SCIENCES	A1	
1040-8444	CRITICAL REVIEWS IN TOXICOLOGY	A2	
1518-7853	CROP BREEDING AND APPLIED BIOTECHNOLOGY (IMPRESSO)	A4	
1984-7033	CROP BREEDING AND APPLIED BIOTECHNOLOGY (ONLINE)	A4	
0261-2194	CROP PROTECTION	A2	
0011-183X	CROP SCIENCE	A2	
0011-216X	CRUSTACEANA (LEIDEN. PRINT)	B2	
0011-2240	CRYOBIOLOGY (PRINT)	A2	
0143-2044	CRYO-LETTERS	B1	
1466-8033	CRYSTENGCOMM (CAMBRIDGE. ONLINE)	A2	
0326-551X	CUADERNOS DE HERPETOLOGÍA	B4	
1982-1166	CUIDARTE. ENFERMAGEM	B2	
1982-5838	CULTUR: REVISTA DE CULTURA E TURISMO	B1	
1532-7086	CULTURAL STUDIES, CRITICAL METHODOLOGIES	A2	
2168-8184	CUREUS	C	
1529-7322	CURRENT ALLERGY AND ASTHMA REPORTS	A3	
1567-2050	CURRENT ALZHEIMER RESEARCH	A2	
1573-4110	CURRENT ANALYTICAL CHEMISTRY	B1	
1573-4072	CURRENT BIOACTIVE COMPOUNDS	B1	
1574-8936	CURRENT BIOINFORMATICS (PRINT)	A3	
0960-9822	CURRENT BIOLOGY	A1	
2211-5501	CURRENT BIOTECHNOLOGY	B1	
2211-551X	CURRENT BIOTECHNOLOGY	B1	
1568-0096	CURRENT CANCER DRUG TARGETS (PRINT)	A3	
2196-5471	CURRENT CLINICAL MICROBIOLOGY REPORTS	B1	
1570-1638	CURRENT DRUG DISCOVERY TECHNOLOGIES	B2	
1574-8863	CURRENT DRUG SAFETY	B1	
1389-4501	CURRENT DRUG TARGETS (PRINT)	A3	
0271-3683	CURRENT EYE RESEARCH (PRINT)	A3	
1936-377X	CURRENT FUNGAL INFECTIONS REPORT	B2	
2167-4876	CURRENT GENETIC MEDICINE REPORTS	B2	
0172-8083	CURRENT GENETICS	A3	
1389-2029	CURRENT GENOMICS	B1	
1570-162X	CURRENT HIV RESEARCH (PRINT)	B1	
1523-3847	CURRENT INFECTIOUS DISEASE REPORTS (PRINT)	A2	
1467-3037	CURRENT ISSUES IN MOLECULAR BIOLOGY (PRINT)	A4	
2457-1024	CURRENT JOURNAL OF APPLIED SCIENCE AND TECHNOLOGY	B3	
0929-8673	CURRENT MEDICINAL CHEMISTRY	A1	
1432-0991	CURRENT MICROBIOLOGY	B1	
0343-8651	CURRENT MICROBIOLOGY (PRINT)	B1	
2213-3356	CURRENT MICROWAVE CHEMISTRY	B4	
1566-5240	CURRENT MOLECULAR MEDICINE	B1	
1874-4672	CURRENT MOLECULAR PHARMACOLOGY (PRINT)	A3	
1573-4137	CURRENT NANOSCIENCE	A4	
1570-159X	CURRENT NEUROPHARMACOLOGY	A1	
1567-2026	CURRENT NEUROVASCULAR RESEARCH	B2	
0958-1669	CURRENT OPINION IN BIOTECHNOLOGY	A1	
1363-1950	CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE	A2	
2451-9650	CURRENT OPINION IN ENDOCRINE AND METABOLIC RESEARCH	B4	
2214-7993	CURRENT OPINION IN FOOD SCIENCE	A1	
0959-437X	CURRENT OPINION IN GENETICS & DEVELOPMENT	A1	
0952-7915	CURRENT OPINION IN IMMUNOLOGY	A1	
2214-5745	CURRENT OPINION IN INSECT SCIENCE	A1	
1369-5274	CURRENT OPINION IN MICROBIOLOGY	A1	
1062-4821	CURRENT OPINION IN NEPHROLOGY AND HYPERTENSION	A2	
0959-4388	CURRENT OPINION IN NEUROBIOLOGY	A1	
1471-4892	CURRENT OPINION IN PHARMACOLOGY (PRINT)	A1	
1389-2010	CURRENT PHARMACEUTICAL BIOTECHNOLOGY (PRINT)	A3	
1381-6128	CURRENT PHARMACEUTICAL DESIGN (PRINT)	A3	
1875-6921	CURRENT PHARMACOGENOMICS AND PERSONALIZED MEDICINE: THE INTERNATIONAL JOURNAL FOR EXPERT REVIEWS IN PHARMACOGENOMICS	B3	
2214-6628	CURRENT PLANT BIOLOGY	A2	
1389-2037	CURRENT PROTEIN AND PEPTIDE SCIENCE	B1	
1570-1646	CURRENT PROTEOMICS	B3	
2160-4762	CURRENT PROTOCOLS IN CHEMICAL BIOLOGY	A2	
1934-3663	CURRENT PROTOCOLS IN PROTEIN SCIENCE	A4	
1874-4710	CURRENT RADIOPHARMACEUTICALS	A3	
2590-2628	CURRENT RESEARCH IN BIOTECHNOLOGY	B3	
2666-027X	CURRENT RESEARCH IN TOXICOLOGY	C	
2529-797X	CURRENT RESEARCH: INTEGRATIVE MEDICINE	B4	
0972-821X	CURRENT TOPICS IN BIOTECHNOLOGY	C	
1568-0266	CURRENT TOPICS IN MEDICINAL CHEMISTRY (PRINT)	A2	
1063-5823	CURRENT TOPICS IN MEMBRANES	A2	
0070-217X	CURRENT TOPICS IN MICROBIOLOGY AND IMMUNOLOGY	A2	
2215-0838	CURRENT TRADITIONAL MEDICINE (PRINT)	B3	
2572-1151	CURRENT TRENDS IN BIOMEDICAL ENGINEERING & BIOSCIENCES	B4	
0972-4567	CURRENT TRENDS IN IMMUNOLOGY	B4	
2196-3045	CURRENT TROPICAL MEDICINE REPORTS	B2	
1570-1611	CURRENT VASCULAR PHARMACOLOGY	A3	
1645-1384	CURRÍCULO SEM FRONTEIRAS	A1	
0399-0974	CYBIUM (PARIS)	B2	
1947-6345	CYTA: JOURNAL OF FOOD (ONLINE)	A3	
1424-859X	CYTOGENETIC AND GENOME RESEARCH (ONLINE)	B2	
1424-8581	CYTOGENETIC AND GENOME RESEARCH (PRINTED ED.)	B2	
1043-4666	CYTOKINE	A4	
0011-4545	CYTOLOGIA	B1	
1552-4922	CYTOMETRY. PART A	A2	
1552-4930	CYTOMETRY PART A	A2	
0956-5507	CYTOPATHOLOGY (OXFORD. PRINT)	A4	
1949-3584	CYTOSKELETON	B1	
0920-9069	CYTOTECHNOLOGY (DORDRECHT)	A4	
1465-3249	CYTOTHERAPY (OXFORD)	A2	
1212-1819	CZECH JOURNAL OF ANIMAL SCIENCE	A4	
1477-9226	DALTON TRANSACTIONS (2003. PRINT)	A1	
1808-3129	DAPESQUISA	A1	
2008-2231	DARU JOURNAL OF PHARMACEUTICAL SCIENCES	B1	
0011-6793	DARWINIANA	B3	
2306-5729	DATA	A4	
1758-0463	DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION	A1	
2175-6600	DEBATES EM EDUCAÇÃO	A2	
0967-0637	DEEP-SEA RESEARCH. PART 1. OCEANOGRAPHIC RESEARCH PAPERS	A1	
0967-0645	DEEP-SEA RESEARCH. PART 2. TROPICAL STUDIES IN OCEANOGRAPHY	A1	
1980-5764	DEMENTIA & NEUROPSYCHOLOGIA	B2	
1125-7865	DENDROCHRONOLOGIA (VERONA)	A2	
0109-5641	DENTAL MATERIALS	A1	
2177-6709	DENTAL PRESS JOURNAL OF ORTHODONTICS	A4	
2304-6767	DENTISTRY JOURNAL	B2	
0250-832X	DENTO-MAXILLO-FACIAL RADIOLOGY	A2	
1476-542X	DENTOMAXILLOFACIAL RADIOLOGY (ONLINE)	A2	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
1471-8731	DEVELOPING WORLD BIOETHICS (PRINT)	B2	
0950-1991	DEVELOPMENT (CAMBRIDGE)	A1	
0949-944X	DEVELOPMENT, GENES AND EVOLUTION (PRINT)	A4	
0145-305X	DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY	A1	
0012-1606	DEVELOPMENTAL BIOLOGY (PRINT)	A2	
1534-5807	DEVELOPMENTAL CELL	A1	
1058-8388	DEVELOPMENTAL DYNAMICS	A1	
8756-5641	DEVELOPMENTAL NEUROPSYCHOLOGY	A2	
0012-1630	DEVELOPMENTAL PSYCHOBIOLOGY (PRINT)	A2	
1871-4021	DIABETES & METABOLIC SYNDROME (PRINT)	B1	
1178-7007	DIABETES, METABOLIC SYNDROME AND OBESITY: TARGETS AND THERAPY	B1	
0012-1797	DIABETES (NEW YORK, N.Y.)	A1	
0168-8227	DIABETES RESEARCH AND CLINICAL PRACTICE (PRINT)	A2	
1520-7560	DIABETES/METABOLISM RESEARCH AND REVIEWS (ONLINE)	A3	
1758-5996	DIABETOLOGY & METABOLIC SYNDROME	A4	
0732-8893	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	A4	
1746-1596	DIAGNOSTIC PATHOLOGY	A3	
2075-4418	DIAGNOSTICS	B3	
0163-2116	DIGESTIVE DISEASES AND SCIENCES	A4	
0257-2753	DIGESTIVE DISEASES (BASEL)	A4	
1051-2004	DIGITAL SIGNAL PROCESSING (PRINT)	A1	
0963-8288	DISABILITY AND REHABILITATION	A1	
0000-000X	DISCOVERY TOOLS, A BIBLIOGRAPHY	B3	
1875-8630	DISEASE MARKERS	A3	
0278-0240	DISEASE MARKERS (PRINT)	A3	
1754-8403	DISEASE MODELS & MECHANISMS	A1	
0177-5103	DISEASES OF AQUATIC ORGANISMS	A4	
2527-0044	DIVERSIDADE E GESTÃO (ONLINE)	C	
2525-5215	DIVERSITAS JOURNAL	B3	
1424-2818	DIVERSITY	A4	
1472-4642	DIVERSITY AND DISTRIBUTIONS (ONLINE)	A1	
1366-9516	DIVERSITY AND DISTRIBUTIONS (PRINT)	A1	
1044-5498	DNA AND CELL BIOLOGY	A4	
1568-7864	DNA REPAIR (PRINT)	A2	
1340-2838	DNA RESEARCH	A2	
0739-7240	DOMESTIC ANIMAL ENDOCRINOLOGY	A1	
1559-3258	DOSE-RESPONSE	A4	
0070-7333	DROSOPHILA INFORMATION SERVICE	C	
2527-2616	DRUG ANALYTICAL RESEARCH	C	
0376-8716	DRUG AND ALCOHOL DEPENDENCE	A2	
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	A3	
1071-7544	DRUG DELIVERY	A1	
2190-393X	DRUG DELIVERY AND TRANSLATIONAL RESEARCH	A2	
1177-8881	DRUG DESIGN, DEVELOPMENT AND THERAPY	A2	
1520-5762	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY	A3	
0363-9045	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY (PRINT)	A3	
1359-6446	DRUG DISCOVERY TODAY	A1	
0090-9556	DRUG METABOLISM AND DISPOSITION	A2	
1872-3128	DRUG METABOLISM LETTERS	B1	
1368-7646	DRUG RESISTANCE UPDATES	A1	
1942-7603	DRUG TEST ANAL	A2	
0737-3937	DRYING TECHNOLOGY	A2	
0103-4065	DST. JORNAL BRASILEIRO DE DOENCAS SEXUALMENTE TRANSMISSIVEIS	C	
0143-7208	DYES AND PIGMENTS	A1	
1982-4866	DYNAMIS (FURB. ONLINE)	A4	
0179-051X	DYSPHAGIA (NEW YORK. PRINT)	A1	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
1590-1262	EATING AND WEIGHT DISORDERS (ONLINE)	A2	
2352-3964	EBIOMEDICINE	A1	
1754-6605	ECANCER MEDICAL JOURNAL	B1	
1517-1949	ECCOS REVISTA CIENTÍFICA (IMPRESSO)	A3	
1600-0587	ECOGRAPHY	A1	
0906-7590	ECOGRAPHY (COPENHAGEN)	A1	
1612-9202	ECOHEALTH (NEW YORK. PRINT)	A2	
1642-3593	ECOHYDROLOGY & HYDROBIOLOGY	A4	
1667-782X	ECOLOGÍA AUSTRAL (EN LÍNEA)	B2	
2316-980X	ECOLOGIA E NUTRIÇÃO FLORESTAL	B4	
1476-945X	ECOLOGICAL COMPLEXITY (PRINT)	A3	
0925-8574	ECOLOGICAL ENGINEERING	A1	
0307-6946	ECOLOGICAL ENTOMOLOGY (PRINT)	A2	
1470-160X	ECOLOGICAL INDICATORS	A1	
1574-9541	ECOLOGICAL INFORMATICS (PRINT)	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
1543-4060	ECOLOGICAL RESTORATION (PRINT)	B3	
2045-7758	ECOLOGY AND EVOLUTION	A2	
0012-9658	ECOLOGY (BROOKLYN, NEW YORK, N.Y.)	A1	
1600-0633	ECOLOGY OF FRESHWATER FISH	A2	
2324-6200	ECOSAL PLUS	A4	
2212-0416	ECOSYSTEM SERVICES	A1	
1432-9840	ECOSYSTEMS (NEW YORK. PRINT)	A1	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
0101-7330	EDUCAÇÃO & SOCIEDADE (IMPRESSO)	A1	
1414-5057	EDUCAÇÃO & TECNOLOGIA	B2	
2447-5971	EDUCAÇÃO BÁSICA REVISTA	B1	
2175-6236	EDUCACAO E REALIDADE	A1	
2448-2145	EDUCAÇÃO E (TRANS)FORMAÇÃO	B2	
2317-0093	EDUCAÇÃO EM FOCO (UEMG) ONLINE	A4	
2178-8359	EDUCACAO EM PERSPECTIVA (ONLINE)	A2	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
1647-6735	EDUCAÇÃO INCLUSIVA. REVISTA DA PRÓ INCLUSÃO/ASSOCIAÇÃO NACIONAL DOS DOCENTES DE EEDUCAÇÃO ESPECIAL.	C	
2526-6136	EDUCAÇÃO MATEMÁTICA DEBATE	B1	
1984-6444	EDUCAÇÃO (SANTA MARIA. ONLINE)	A2	
1676-2592	EDUCAÇÃO TEMÁTICA DIGITAL	A1	
1981-8106	EDUCAÇÃO: TEORIA E PRÁTICA	A2	
2177-6210	EDUCAÇÃO UNISINOS (ONLINE)	A2	
2358-7504	EDUCAÇÃO,CIÊNCIA E SAÚDE	B3	
0187-893X	EDUCACIÓN QUÍMICA	A1	
1984-0411	EDUCAR EM REVISTA	A1	
1981-4712	EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA)	A4	
2090-6226	EGYPTIAN LIVER JOURNAL	B4	
1679-4508	EINSTEIN (SÃO PAULO)	A4	
2191-219X	EJNMMI RESEARCH	A2	
2076-9946	EJOURNAL OF BIOLOGICAL SCIENCES	C	
1535-394X	ELEARN MAGAZINE	C	
0378-7796	ELECTRIC POWER SYSTEMS RESEARCH (PRINT)	A1	
0948-7921	ELECTRICAL ENGINEERING (BERLIN. PRINT)	A3	
1521-4109	ELECTROANALYSIS	A3	
1040-0397	ELECTROANALYSIS (NEW YORK, N.Y.)	A3	
0717-3458	ELECTRONIC JOURNAL OF BIOTECHNOLOGY	A3	
2079-9292	ELECTRONICS	A4	
0173-0835	ELECTROPHORESIS (WEINHEIM. PRINT)	A3	
2050-084X	ELIFE	A1	
0922-3444	ELSEVIER (AMSTERDAM)	C	
1808-5245	EM QUESTÃO	A2	
1807-8893	EM QUESTÃO (UFRGS. IMPRESSO)	A2	
1757-4676	EMBO MOLECULAR MEDICINE	A1	
1469-221X	EMBO REPORTS (PRINT)	A1	
2395-664X	EMERGENT LIFE SCIENCES RESEARCH (PRINT)	C	
1080-6059	EMERGING INFECTIOUS DISEASES (ONLINE)	A1	
1080-6040	EMERGING INFECTIOUS DISEASES (PRINT)	A1	
2222-1751	EMERGING MICROBES & INFECTIONS (ONLINE)	A1	
2397-8562	EMERGING TOPICS IN LIFE SCIENCES (ONLINE)	B2	
2316-9303	E-MOSAICOS REVISTA MULTIDISCIPLINAR DE ENSINO, PESQUISA, EXTENSÃO E CULTURA DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA (CAP-UERJ)	B2	
0158-4197	EMU (MELBOURNE. PRINT)	A2	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
1559-0100	ENDOCRINE	A4	
1355-008X	ENDOCRINE (BASINGSTOKE)	A4	
2049-3614	ENDOCRINE CONNECTIONS	A4	
1871-5303	ENDOCRINE, METABOLIC AND IMMUNE DISORDERS. DRUG TARGETS	B2	
1046-3976	ENDOCRINE PATHOLOGY	A2	
1210-0668	ENDOCRINE REGULATIONS (PRINT)	B2	
0163-769X	ENDOCRINE REVIEWS	A1	
1351-0088	ENDOCRINE-RELATED CANCER	A1	
2473-0815	ENDOCRINOLOGY & METABOLISM INTERNATIONAL JOURNAL	C	
0013-7227	ENDOCRINOLOGY (PHILADELPHIA)	A2	
1996-1073	ENERGIES (BASEL)	A2	
1520-5029	ENERGY & FUELS (ONLINE)	A1	
0887-0624	ENERGY & FUELS (PRINT)	A1	
0301-4215	ENERGY POLICY	A1	
2373-2822	ENEURO (ONLINE)	A4	
2447-2034	ENFERMAGEM ATUAL IN DERME	B1	
2357-707X	ENFERMAGEM EM FOCO	B1	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
1676-1790	ENGENHARIA TÉRMICA	B3	
0952-1976	ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE	A1	
1881-8366	ENGINEERING IN AGRICULTURE, ENVIRONMENT AND FOOD	A4	
2577-8196	ENGINEERING REPORTS	C	
2379-5832	ENLIVEN: CLINICAL DERMATOLOGY	C	
0104-4036	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	A1	
1415-2150	ENSAIO: PESQUISA EM EDUCAÇÃO EM CIÊNCIAS (IMPRESSO)	A1	
1983-2117	ENSAIO: PESQUISA EM EDUCAÇÃO EM CIÊNCIAS (ONLINE)	A1	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
0212-4521	ENSEÑANZA DE LAS CIENCIAS	A1	
2174-6486	ENSEÑANZA DE LAS CIENCIAS (ONLINE)	A1	
2359-4381	ENSINO & PESQUISA	A3	
2237-4450	ENSINO DE CIÊNCIAS E TECNOLOGIA EM REVISTA	A4	
2594-3901	ENSINO E TECNOLOGIA EM REVISTA	A4	
2595-0479	ENSINO EM FOCO (ONLINE)	A4	
1983-1730	ENSINO EM RE-VISTA	A3	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
1875-9521	ENTERTAINMENT COMPUTING	A3	
1983-0572	ENTOMOBRASILIS (VASSOURAS)	B4	
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2	
0013-872X	ENTOMOLOGICAL NEWS	B3	
1343-8786	ENTOMOLOGICAL SCIENCE (TOKYO)	A4	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
2331-6268	ENVIRONMENT AND ECOLOGY RESEARCH (ONLINE)	B4	
1927-0909	ENVIRONMENT AND POLLUTION	C	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0160-4120	ENVIRONMENT INTERNATIONAL	A1	
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1	
1098-2280	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (ONLINE)	A2	
0893-6692	ENVIRONMENTAL AND MOLECULAR MUTAGENESIS (PRINT)	A2	
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	A4	
1610-3661	ENVIRONMENTAL CHEMISTRY LETTERS	A1	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
0376-8929	ENVIRONMENTAL CONSERVATION	A2	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
