ISSN	Titulo	Estrato	Classificação
1435-9529	BULLETIN OF ENGINEERING GEOLOGY AND THE ENVIRONMENT (PRINT)	A2	
0007-4861	BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY	A4	
0250-4707	BULLETIN OF MATERIALS SCIENCE	A4	
0003-0007	BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY	A1	
0037-1106	BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA	A2	
2047-7031	BUSINESS MANAGEMENT DYNAMICS	C	
2175-7941	CADERNO BRASILEIRO DE ENSINO DE FÍSICA	A1	
2318-2962	CADERNO DE GEOGRAFIA	A1	
0103-8427	CADERNO DE GEOGRAFIA (PUCMG. IMPRESSO)	A1	
1677-5600	CADERNO DE PESQUISA. SÉRIE BIOLOGIA (UNISC)	B4	
1983-0882	CADERNO PEDAGÓGICO (LAJEADO. ONLINE)	A2	
2236-7934	CADERNOS DE AGROECOLOGIA	B1	
2316-1752	CADERNOS DE ARQUITETURA E URBANISMO (ONLINE)	B1	
1413-2095	CADERNOS DE ARQUITETURA E URBANISMO (PUCMG)	B1	
0104-1096	CADERNOS DE CIÊNCIA & TECNOLOGIA	A4	
1809-5860	CADERNOS DE ENGENHARIA DE ESTRUTURAS (ONLINE)	C	
2446-8495	CADERNOS DE EXTENSÃO	B4	
2238-4960	CADERNOS DE GEOCIÊNCIAS	C	
0871-1623	CADERNOS DE GEOGRAFIA (COIMBRA)	B1	
2447-6528	CADERNOS DE INOVAÇÃO EM PEQUENOS NEGÓCIOS - ORIENTADORES	C	
2447-6501	CADERNOS DE INOVAÇÃO EM PEQUENOS NEGÓCIOS: COMÉRCIO	B4	
1809-4120	CADERNOS DE PÓS GRADUAÇÃO EM ARQUITETURA E URBANISMO (MACKENZIE. ONLINE)	A3	
1983-1358	CADERNOS DE PROSPECÇÃO	B2	
2317-0026	CADERNOS DE PROSPECÇÃO	B2	
1678-4464	CADERNOS DE SAÚDE PÚBLICA	A1	
2447-7532	CADERNOS DO DESENVOLVIMENTO	A3	
2317-4536	CADERNOS DO IME - SÉRIE ESTATÍSTICA	C	
2316-8412	CADERNOS DO LEPAARQ (UFPEL)	A2	
2236-9996	CADERNOS METRÓPOLE	A1	
1517-2422	CADERNOS METRÓPOLE (PUCSP)	A1	
1679-7604	CADERNOS PROARQ (UFRJ)	A4	
1809-9475	CADERNOS UNIFOA	B3	
2236-4099	CADERNOS ZIGMUNT BAUMAN	B4	
1678-6343	CAMINHOS DE GEOGRAFIA (UFU)	A1	
1809-6271	CAMPO - TERRITÓRIO	A2	
0711-6659	CANADIAN ACOUSTICS	B4	
1208-6010	CANADIAN GEOTECHNICAL JOURNAL (ONLINE)	A1	
0008-3674	CANADIAN GEOTECHNICAL JOURNAL (PRINT)	A1	
0008-4034	CANADIAN JOURNAL OF CHEMICAL ENGINEERING	A3	
0315-1468	CANADIAN JOURNAL OF CIVIL ENGINEERING (PRINT)	B1	
1099-999X	CAPTURA CRÍPTICA: DIREITO, POLÍTICA, ATUALIDADE (CPGD/UFSC)	B4	
0144-8617	CARBOHYDRATE POLYMERS	A1	
0008-6215	CARBOHYDRATE RESEARCH (CHICAGO, ILL.. PRINT)	A4	
2214-5095	CASE STUDIES IN CONSTRUCTION MATERIALS	A2	
2213-624X	CASE STUDIES ON TRANSPORT POLICY	A2	
1011-372X	CATALYSIS LETTERS	A2	
2044-4753	CATALYSIS SCIENCE & TECHNOLOGY	A2	
0920-5861	CATALYSIS TODAY (PRINT)	A1	
2073-4344	CATALYSTS	A4	
0341-8162	CATENA (CREMLINGEN)	A1	
1572-882X	CELLULOSE	A1	
0576-9787	CELLULOSE CHEMISTRY AND TECHNOLOGY	B2	
0969-0239	CELLULOSE (LONDON)	A1	
0958-9465	CEMENT & CONCRETE COMPOSITES	A1	
0008-8846	CEMENT AND CONCRETE RESEARCH	A1	
1908-8731	CEPA	B4	
1678-4553	CERÂMICA	B1	
1413-4608	CERÂMICA INDUSTRIAL (IMPRESSO)	B2	
0366-6913	CERÂMICA (SÃO PAULO. IMPRESSO)	B1	
2571-6131	CERAMICS	B2	
2612-4882	CERAMICS IN MODERN TECHNOLOGIES	B4	
0272-8842	CERAMICS INTERNATIONAL	A1	
0104-7760	CERNE (UFLA)	B1	
1807-7889	CESET. CONFORTO, EFICIÊNCIA E SEGURANÇA NO TRABALHO	C	
2178-1699	CHÃO URBANO	B4	
1809-127X	CHECK LIST	B2	
2196-0216	CHEMELECTROCHEM	A3	
0352-9568	CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY	A4	
0930-7516	CHEMICAL ENGINEERING & TECHNOLOGY	A3	
0255-2701	CHEMICAL ENGINEERING AND PROCESSING	A1	
1521-4125	CHEMICAL ENGINEERING AND TECHNOLOGY (INTERNET)	A3	
0098-6445	CHEMICAL ENGINEERING COMMUNICATIONS (PRINT)	A3	
1385-8947	CHEMICAL ENGINEERING JOURNAL (1996)	A1	
0263-8762	CHEMICAL ENGINEERING RESEARCH & DESIGN	A1	
0009-2509	CHEMICAL ENGINEERING SCIENCE	A1	
2283-9216	CHEMICAL ENGINEERING TRANSACTIONS	B2	
1336-9075	CHEMICAL PAPERS (ONLINE)	A4	
0301-0104	CHEMICAL PHYSICS (PRINT)	A4	
1612-1872	CHEMISTRY & BIODIVERSITY (PRINT)	A4	
1029-0370	CHEMISTRY AND ECOLOGY	A3	
2365-6549	CHEMISTRYSELECT	A4	
0045-6535	CHEMOSPHERE (OXFORD)	A1	
0718-7912	CHILEAN JOURNAL OF STATISTICS	C	
1000-9361	CHINESE JOURNAL OF AERONAUTICS	A2	
1612-1112	CHROMATOGRAPHIA (ONLINE)	B1	
0009-5893	CHROMATOGRAPHIA (WIESBADEN)	B1	
2253-6280	CHRONICA NATURAE	B4	
2182-3030	CIDADES, COMUNIDADES E TERRITÓRIOS	A2	
1983-4071	CIÊNCIA & ENGENHARIA	B4	
0103-944X	CIÊNCIA & ENGENHARIA (UFU. IMPRESSO)	B4	
1678-4561	CIÊNCIA & SAÚDE COLETIVA	A1	
0304-2685	CIÊNCIA & TROPICO	B3	
1809-6891	CIÊNCIA ANIMAL BRASILEIRA	B1	
2177-6830	CIÊNCIA DA MADEIRA	B4	
0141-3054	CIÊNCIA E AGROTECNOLOGIA	A4	
1981-1829	CIÊNCIA E AGROTECNOLOGIA (ONLINE)	A2	
1413-7054	CIÊNCIA E AGROTECNOLOGIA (UFLA)	A2	
2317-6660	CIÊNCIA E CULTURA	A1	
0100-8307	CIÊNCIA E NATURA	A3	
1413-8123	CIÊNCIA E SAÚDE COLETIVA (IMPRESSO)	A1	
1678-457X	CIENCIA E TECNOLOGIA DE ALIMENTOS	B1	
1980-5098	CIÊNCIA FLORESTAL (ONLINE)	B2	
0103-9954	CIÊNCIA FLORESTAL (UFSM. IMPRESSO)	B2	
1678-4596	CIENCIA RURAL	A4	
0103-8478	CIÊNCIA RURAL (UFSM. IMPRESSO)	A4	
1806-5821	CIÊNCIAS & COGNIÇÃO (UFRJ)	B1	
2225-5249	CIENCIAS ESPACIALES	B3	
1984-9710	CIENTEC: REVISTA DE CIÊNCIA, TECNOLOGIA E HUMANIDADES DO IFPE (ONLINE)	C	
1984-5529	CIENTÍFICA	B4	
0278-081X	CIRCUITS, SYSTEMS, AND SIGNAL PROCESSING	A2	
0264-2751	CITIES	A1	
2476-3055	CIVIL ENGINEERING JOURNAL (TEHRAN)	B3	
2575-8950	CIVIL ENGINEERING RESEARCH JOURNAL	B4	
1618-9558	CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY (INTERNET)	A2	
1618-954X	CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY (PRINT)	A2	
1863-0669	CLEAN (WEINHEIM. INTERNET)	A3	
1863-0650	CLEAN (WEINHEIM. PRINT)	A3	
2666-7843	CLEANER AND RESPONSIBLE CONSUMPTION	C	
2225-1154	CLIMATE	A2	
0930-7575	CLIMATE DYNAMICS	A1	
0936-577X	CLIMATE RESEARCH	A2	
1616-1572	CLIMATE RESEARCH (INTERNET)	A2	
2405-8807	CLIMATE SERVICES	A1	
0165-0009	CLIMATIC CHANGE	A1	
2176-9540	CLÍNICA E PESQUISA EM ODONTOLOGIA (UNITAU)	B3	
1198-743X	CLINICAL MICROBIOLOGY AND INFECTION (PRINT)	A1	
2168-9849	CLONING & TRANSGENESIS	C	
2079-6412	COATINGS	A4	
2317-1782	CODAS	A3	
1984-3909	COFFEE SCIENCE	B3	
2331-1916	COGENT ENGINEERING	A3	
1435-5558	COGNITION, TECHNOLOGY & WORK (PRINT)	A1	
2316-4891	COLEÇÃO MEIRA MATTOS - REVISTA DAS CIÊNCIAS MILITARES (ONLINE)	A4	
2366-8539	COLECTIVE DYNAMICS	B3	
0303-402X	COLLOID AND POLYMER SCIENCE (PRINT)	A3	
0927-7757	COLLOIDS AND SURFACES. A, PHYSICOCHEMICAL AND ENGINEERING ASPECTS (PRINT)	A2	
1809-8215	COLLOQUIUM AGRARIAE (UNOESTE)	B4	
2178-8332	COLLOQUIUM EXACTARUM	B3	
1984-6436	COLLOQUIUM VITAE	B3	
1678-9059	COLÓQUIO (TAQUARA)	A4	
0010-2180	COMBUSTION AND FLAME	A1	
0010-2202	COMBUSTION SCIENCE AND TECHNOLOGY	A3	
1532-2416	COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS	B1	
0361-0918	COMMUNICATIONS IN STATISTICS. SIMULATION AND COMPUTATION	B1	
0361-0926	COMMUNICATIONS IN STATISTICS. THEORY AND METHODS	B2	
1532-415X	COMMUNICATIONS IN STATISTICS, THEORY AND METHODS (ONLINE)	B2	
1556-5068	COMPARATIVE LAW EJOURNAL	A1	
2075-8952	COMPÁS EMPRESARIAL	B3	
0927-6440	COMPOSITE INTERFACES (PRINT)	A3	
0263-8223	COMPOSITE STRUCTURES	A1	
1359-8368	COMPOSITES. PART B, ENGINEERING	A1	
1631-0713	COMPTES RENDUS. GÉOSCIENCE	A2	
0101-8205	COMPUTATIONAL & APPLIED MATHEMATICS	A4	
1807-0302	COMPUTATIONAL & APPLIED MATHEMATICS	A4	
2238-3603	COMPUTATIONAL AND APPLIED MATHEMATICS	A4	
1420-0597	COMPUTATIONAL GEOSCIENCES (AMSTERDAM)	A1	
0178-7675	COMPUTATIONAL MECHANICS	A1	
1432-0924	COMPUTATIONAL MECHANICS (BERLIN. INTERNET)	A1	
2196-4378	COMPUTATIONAL PARTICLE MECHANICS	A2	
2196-4386	COMPUTATIONAL PARTICLE MECHANICS	A2	
2168-1570	COMPUTATIONAL WATER, ENERGY, AND ENVIRONMENTAL ENGINEERING	B4	
1061-3773	COMPUTER APPLICATIONS IN ENGINEERING EDUCATION	A3	
0140-3664	COMPUTER COMMUNICATIONS	A2	
0169-2607	COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE (PRINT)	A1	
0045-7825	COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING	A1	
1025-5842	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	A4	
1476-8259	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING (ONLINE)	A4	
1526-1506	COMPUTER MODELING IN ENGINEERING & SCIENCES	B3	
1526-1492	COMPUTER MODELING IN ENGINEERING & SCIENCES	B3	
0098-1354	COMPUTERS & CHEMICAL ENGINEERING	A1	
0045-7930	COMPUTERS & FLUIDS	A1	
0098-3004	COMPUTERS & GEOSCIENCES	A2	
0360-8352	COMPUTERS & INDUSTRIAL ENGINEERING	A1	
0898-1221	COMPUTERS & MATHEMATICS WITH APPLICATIONS (1987)	A2	
0305-0548	COMPUTERS & OPERATIONS RESEARCH	A1	
0045-7949	COMPUTERS & STRUCTURES	A1	
1598-8198	COMPUTERS AND CONCRETE, AN INTERNATIONAL JOURNAL (PRINT)	A3	
0168-1699	COMPUTERS AND ELECTRONICS IN AGRICULTURE	A1	
0266-352X	COMPUTERS AND GEOTECHNICS	A1	
0198-9715	COMPUTERS, ENVIRONMENT AND URBAN SYSTEMS	A1	
0010-4825	COMPUTERS IN BIOLOGY AND MEDICINE	A2	
2177-5133	COMUNICATA SCIENTIAE (ONLINE)	B2	
1063-293X	CONCURRENT ENGINEERING: RESEARCH AND APPLICATIONS	A3	
2176-7777	CONEXÃO SIPAER	C	
1982-176X	CONEXÕES : CIÊNCIA E TECNOLOGIA	A2	
1958-9212	CONFINS (PARIS)	A1	
1809-3442	CONHECIMENTO INTERATIVO	B3	
0888-8892	CONSERVATION BIOLOGY	A1	
1566-0621	CONSERVATION GENETICS	A2	
0950-0618	CONSTRUCTION & BUILDING MATERIALS	A1	
1471-4175	CONSTRUCTION INNOVATION (LONDON)	A1	
0144-6193	CONSTRUCTION MANAGEMENT & ECONOMICS (PRINT)	A2	
2175-7143	CONSTRUINDO	B3	
2318-6127	CONSTRUINDO	B3	
0278-4343	CONTINENTAL SHELF RESEARCH	A2	
0935-1175	CONTINUUM MECHANICS AND THERMODYNAMICS (PRINT)	A2	
1988-7833	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	A4	
1535-3966	CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTAL MANAGEMENT	A1	
1535-3958	CORPORATE SOCIAL-RESPONSIBILITY AND ENVIRONMENTAL MANAGEMENT	A1	
0100-1485	CORROSÃO E PROTEÇÃO	B4	
0010-9312	CORROSION (HOUSTON, TEX.)	A2	
0010-938X	CORROSION SCIENCE	A1	
2234-2184	COUPLED SYSTEMS MECHANICS	B1	
2605-3276	CRÍTICA  URBANA	B3	
0738-8551	CRITICAL REVIEWS IN BIOTECHNOLOGY	A1	
1984-7033	CROP BREEDING AND APPLIED BIOTECHNOLOGY (ONLINE)	A4	
0011-216X	CRUSTACEANA (LEIDEN. PRINT)	B2	
0121-215X	CUADERNOS DE GEOGRAFÌA	A3	
2256-5442	CUADERNOS DE GEOGRAFÍA: REVISTA COLOMBIANA DE GEOGRAFÍA (ON LINE)	A3	
2405-4631	CURRENT ALTERNATIVE ENERGY	B4	
2666-2159	CURRENT ENVIRONMENTAL MANAGEMENT	B4	
1368-3500	CURRENT ISSUES IN TOURISM	A1	
2457-1024	CURRENT JOURNAL OF APPLIED SCIENCE AND TECHNOLOGY	B3	
0343-8651	CURRENT MICROBIOLOGY (PRINT)	B1	
2211-3398	CURRENT OPINION IN CHEMICAL ENGINEERING	A1	
1381-6128	CURRENT PHARMACEUTICAL DESIGN (PRINT)	A3	
2643-6876	CURRENT TRENDS IN CIVIL & STRUCTURAL ENGINEERING	B4	
2328-4900	CURRENT URBAN STUDIES	B3	
1808-2882	CUSTOS E AGRONEGOCIO ONLINE	A3	
1278-3366	CYBERGEO (PARIS)	A1	
1432-3427	DAS MAUERWERK (BERLIN. PRINT)	B3	
1683-1470	DATA SCIENCE JOURNAL	A4	
2526-1789	DATJOURNAL DESIGN ART AND TECHNOLOGY	A4	
2594-0937	DEBATES SOBRE INNOVACIÓN	B3	
2526-5946	DÊCIÊNCIA EM FOCO	B3	
0167-9236	DECISION SUPPORT SYSTEMS	A1	
0967-0645	DEEP-SEA RESEARCH. PART 2. TROPICAL STUDIES IN OCEANOGRAPHY	A1	
1662-9507	DEFECT AND DIFFUSION FORUM	B2	
1988-5245	DELOS: DESARROLLO LOCAL SOSTENIBLE	B1	
0109-5641	DENTAL MATERIALS	A1	
0038-9145	DER STAHLBAU	B2	
2224-4131	DERECHO Y CAMBIO SOCIAL	A2	
2317-949X	DESAFIO ONLINE	B1	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
0011-9164	DESALINATION (AMSTERDAM)	A1	
1944-3986	DESALINATION AND WATER TREATMENT (ONLINE)	A3	
1944-3994	DESALINATION AND WATER TREATMENT (PRINT)	A3	
2176-9109	DESENVOLVIMENTO E MEIO AMBIENTE	B2	
1518-952X	DESENVOLVIMENTO E MEIO AMBIENTE (UFPR)	B2	
2176-9257	DESENVOLVIMENTO EM DEBATE	A4	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
2594-5815	DESENVOLVIMENTO, FRONTEIRAS E CIDADANIA	B2	
2237-9029	DESENVOLVIMENTO REGIONAL EM DEBATE	A2	
2178-1974	DESIGN E TECNOLOGIA	A1	
2611-4135	DETRITUS	B3	
1937-5255	DFI JOURNAL (ONLINE)	B1	
2075-4418	DIAGNOSTICS	B3	
2175-3687	DIÁLOGO E INTERAÇÃO	B1	
2236-1499	DIÁLOGOS: REVISTA DE ESTUDOS LINGUÍSTICOS, LITERÁRIOS, CULTURAIS E DA CONTEMPORANEIDADE	B3	
2596-2183	DIÁLOGOS SOCIOAMBIENTAIS NA MACROMETRÓPOLE PAULISTA	B4	
2296-3642	DIFFUSION FOUNDATIONS	B2	
2179-8869	DIMENSÕES: REVISTA DE HISTÓRIA DA UFES	A2	
1517-2120	DIMENSÕES: REVISTA DE HISTÓRIA DA UFES	A2	
0001-5733	DÌQIÚ WÙLIXUÉ BÀO / ACTA GEOPHYSICA SINICA	B1	
2317-7721	DIREITO DA CIDADE	A2	
2178-2466	DIREITO E JUSTIÇA: REFLEXÕES SOCIOJURÍDICAS	A4	
0965-3562	DISASTER PREVENTION AND MANAGEMENT	A4	
2164-6376	DISCONTINUITY, NONLINEARITY AND COMPLEXITY	B2	
2527-0044	DIVERSIDADE E GESTÃO (ONLINE)	C	
2525-5215	DIVERSITAS JOURNAL	B3	
1366-9516	DIVERSITY AND DISTRIBUTIONS (PRINT)	A1	
0101-6245	DOCUMENTOS - CENTRO NACIONAL DE PESQUISA DE SUÍNOS E AVES	C	
0103-7811	DOCUMENTOS - NÚCLEO DE MONITORAMENTO AMBIENTAL E DE RECURSOS NATURAIS POR SATÉLITE	C	
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	A3	
0737-3937	DRYING TECHNOLOGY	A2	
0143-7208	DYES AND PIGMENTS	A1	
0012-7361	DYNA	C	
0012-7353	DYNA (MEDELLÍN)	B2	
1865-0473	EARTH SCIENCE INFORMATICS (PRINT)	A2	
1794-6190	EARTH SCIENCES RESEARCH JOURNAL	B2	
2196-6311	EARTH SURFACE DYNAMICS (PRINT)	A1	
0197-9337	EARTH SURFACE PROCESSES AND LANDFORMS (PRINT)	A1	
2190-4987	EARTH SYSTEM DYNAMICS	A1	
1866-3516	EARTH SYSTEM SCIENCE DATA	A1	
8755-2930	EARTHQUAKE SPECTRA	A2	
2328-4277	EARTH'S FUTURE	A1	
1963-1197	ECHOGÉO (PARIS)	A4	
1678-4618	ECLÉTICA QUÍMICA	B3	
0906-7590	ECOGRAPHY (COPENHAGEN)	A1	
1936-0592	ECOHYDROLOGY	A1	
1642-3593	ECOHYDROLOGY & HYDROBIOLOGY	A4	
1476-945X	ECOLOGICAL COMPLEXITY (PRINT)	A3	
0921-8009	ECOLOGICAL ECONOMICS (AMSTERDAM)	A1	
0925-8574	ECOLOGICAL ENGINEERING	A1	
1365-2311	ECOLOGICAL ENTOMOLOGY ONLINE	A2	
1470-160X	ECOLOGICAL INDICATORS	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
2045-7758	ECOLOGY AND EVOLUTION	A2	
0012-9658	ECOLOGY (BROOKLYN, NEW YORK, N.Y.)	A1	
1600-0633	ECOLOGY OF FRESHWATER FISH	A2	
2150-8925	ECOSPHERE	A2	
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B4	
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1	
1573-3017	ECOTOXICOLOGY (DORDRECHT. ONLINE)	A2	
0963-9292	ECOTOXICOLOGY (LONDON)	A2	
1938-6737	ECS TRANSACTIONS (ONLINE)	B1	
1414-5057	EDUCAÇÃO & TECNOLOGIA	B2	
0101-756X	EDUCAÇÃO AGRÍCOLA SUPERIOR	B4	
2314-808X	EGYPTIAN JOURNAL OF BASIC AND APPLIED SCIENCES (ONLINE)	A4	
0378-7796	ELECTRIC POWER SYSTEMS RESEARCH (PRINT)	A1	
0948-7921	ELECTRICAL ENGINEERING (BERLIN. PRINT)	A3	
1868-2529	ELECTROCATALYSIS (PRINT)	A4	
0013-4686	ELECTROCHIMICA ACTA	A1	
1350-911X	ELECTRONICS LETTERS (ONLINE)	A3	
1414-8862	ELETRÔNICA DE POTÊNCIA (IMPRESSO)	A4	
2316-4360	ÉLISÉE - REVISTA DE GEOGRAFIA DA UEG	B1	
0922-3444	ELSEVIER (AMSTERDAM)	C	
2177-2312	E-METROPOLIS: REVISTA ELETRÔNICA DE ESTUDOS URBANOS E REGIONAIS	B2	
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B2	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
2175-8875	ENCONTRO NACIONAL DA ANPEGE	A4	
1518-2924	ENCONTROS BIBLI (ONLINE)	A2	
1945-7170	ENDOCRINOLOGY	A2	
2359-6562	ENERGIA NA AGRICULTURA	B4	
1808-8759	ENERGIA NA AGRICULTURA	B4	
1996-1073	ENERGIES (BASEL)	A2	
1520-5029	ENERGY & FUELS (ONLINE)	A1	
0887-0624	ENERGY & FUELS (PRINT)	A1	
0378-7788	ENERGY AND BUILDINGS	A1	
2331-6330	ENERGY AND ENVIRONMENTAL ENGINEERING	C	
1949-243X	ENERGY AND POWER ENGINEERING	C	
0196-8904	ENERGY CONVERSION AND MANAGEMENT	A1	
2590-1745	ENERGY CONVERSION AND MANAGEMENT: X	B1	
2363-7692	ENERGY, ECOLOGY AND ENVIRONMENT (PRINT)	A2	
1570-6478	ENERGY EFFICIENCY (ONLINE)	A3	
1570-646X	ENERGY EFFICIENCY (PRINT)	A3	
0360-5442	ENERGY (OXFORD)	A1	
0301-4215	ENERGY POLICY	A1	
2352-4847	ENERGY REPORTS	A2	
2214-6296	ENERGY RESEARCH & SOCIAL SCIENCE	A1	
1556-7036	ENERGY SOURCES. PART A, RECOVERY, UTILIZATION, AND ENVIRONMENTAL EFFECTS	A4	
2211-467X	ENERGY STRATEGY REVIEWS	A2	
1868-3967	ENERGY SYSTEMS	A3	
1868-3975	ENERGY SYSTEMS	A3	
2602-8042	ENERLAC	B2	
1390-6542	ENFOQUE UTE	B3	
2673-4117	ENG	C	
0100-6916	ENGENHARIA AGRÍCOLA (IMPRESSO)	B1	
1809-0664	ENGENHARIA AMBIENTAL (ONLINE)	B4	
0873-1152	ENGENHARIA CIVIL UM (BRAGA)	C	
2316-591X	ENGENHARIA ESTUDO E PESQUISA	B4	
1415-3025	ENGENHARIA ESTUDO E PESQUISA	B4	
1414-3984	ENGENHARIA NA AGRICULTURA (IMPRESSO)	B4	
2175-6813	ENGENHARIA NA AGRICULTURA (ONLINE)	B4	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
1676-1790	ENGENHARIA TÉRMICA	B3	
2675-830X	ENGENHARIA URBANA EM DEBATE	C	
2317-6717	ENGEVISTA - REVISTA DA ESCOLA DE ENGENHARIA DA UFF	B2	
1415-7314	ENGEVISTA (UFF)	B2	
0955-7997	ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS	A1	
0264-4401	ENGINEERING COMPUTATIONS	A3	
0969-9988	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT (PRINT)	A2	
1350-6307	ENGINEERING FAILURE ANALYSIS	A2	
0013-7944	ENGINEERING FRACTURE MECHANICS	A2	
0013-7952	ENGINEERING GEOLOGY	A1	
0125-8281	ENGINEERING JOURNAL	B1	
1042-9247	ENGINEERING MANAGEMENT JOURNAL	A4	
0305-215X	ENGINEERING OPTIMIZATION (PRINT)	A2	
2631-8695	ENGINEERING RESEARCH EXPRESS	B3	
2318-3055	ENGINEERING SCIENCES	C	
0141-0296	ENGINEERING STRUCTURES	A1	
0177-0667	ENGINEERING WITH COMPUTERS	A1	
1435-5663	ENGINEERING WITH COMPUTERS (INTERNET)	A1	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
2174-6486	ENSEÑANZA DE LAS CIENCIAS (ONLINE)	A1	
1983-7011	ENSINO, SAÚDE E AMBIENTE	B1	
1983-0572	ENTOMOBRASILIS (VASSOURAS)	B4	
0013-872X	ENTOMOLOGICAL NEWS	B3	
1099-4300	ENTROPY (BASEL. ONLINE)	A2	
1944-7450	ENVIONMETAL PROGRESS & SUSTAINABLE ENERGY	A3	
0265-8135	ENVIRONMENT & PLANNING. B, PLANNING & DESIGN (PRINT)	A1	
1927-0496	ENVIRONMENT AND NATURAL RESOURCES RESEARCH	B2	
1927-0488	ENVIRONMENT AND NATURAL RESOURCES RESEARCH	B2	
2399-8083	ENVIRONMENT AND PLANNING B: URBAN ANALYTICS AND CITY SCIENCE	A1	
0956-2478	ENVIRONMENT AND URBANIZATION	A1	
1573-2975	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
0324-8828	ENVIRONMENT PROTECTION ENGINEERING	B2	
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1	
2665-9727	ENVIRONMENTAL AND SUSTAINABILITY INDICATORS	B3	
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	A4	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
0376-8929	ENVIRONMENTAL CONSERVATION	A2	
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1	
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A2	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
1582-9596	ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL (PRINT)	B1	
1226-1025	ENVIRONMENTAL ENGINEERING RESEARCH	B1	
1092-8758	ENVIRONMENTAL ENGINEERING SCIENCE	A4	
0046-225X	ENVIRONMENTAL ENTOMOLOGY	A3	
1567-7419	ENVIRONMENTAL FLUID MECHANICS (DORDRECHT. 2001)	A4	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
2051-803X	ENVIRONMENTAL GEOTECHNICS	A2	
1476-069X	ENVIRONMENTAL HEALTH (LONDON. 2002. ONLINE)	A1	
0195-9255	ENVIRONMENTAL IMPACT ASSESSMENT REVIEW	A1	
0364-152X	ENVIRONMENTAL MANAGEMENT (NEW YORK)	A2	
1420-2026	ENVIRONMENTAL MODELING & ASSESSMENT	A3	
1364-8152	ENVIRONMENTAL MODELLING & SOFTWARE	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
2215-1532	ENVIRONMENTAL NANOTECHNOLOGY, MONITORING & MANAGEMENT	A1	
2573-458X	ENVIRONMENTAL POLLUTION AND CLIMATE CHANGE	B4	
2519-1055	ENVIRONMENTAL POLLUTION AND PROTECTION	C	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
2198-7491	ENVIRONMENTAL PROCESSES	A3	
1944-7442	ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY (PRINT)	A3	
1088-1913	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
1520-6483	ENVIRONMENTAL QUALITY MANAGEMENT	A4	
1935-3049	ENVIRONMENTAL RESEARCH JOURNAL	B3	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
