ISSN	Titulo	Estrato	Classificação
1984-5987	CHILDHOOD & PHILOSOPHY	A4	
2365-4244	CHINESE POLITICAL SCIENCE REVIEW	A1	
1285-087X	CHRONIQUE INTERNATIONALE DE L'IRES	A2	
2594-6412	CIDADANIA EM AÇÃO: REVISTA DE EXTENSÃO E CULTURA	B1	
2182-3030	CIDADES, COMUNIDADES E TERRITÓRIOS	A2	
1679-3625	CIDADES (PRESIDENTE PRUDENTE)	A2	
1678-4561	CIÊNCIA & SAÚDE COLETIVA	A1	
0304-2685	CIÊNCIA & TROPICO	B3	
2317-1499	CIÊNCIA ATUAL - REVISTA CIENTÍFICA MULTIDISCIPLINAR DAS FACULDADES SÃO JOSÉ	C	
2317-6660	CIÊNCIA E CULTURA	A1	
0009-6725	CIÊNCIA E CULTURA	A1	
1516-7313	CIÊNCIA E EDUCAÇÃO (UNESP. IMPRESSO)	A1	
1413-8123	CIÊNCIA E SAÚDE COLETIVA (IMPRESSO)	A1	
1678-4596	CIENCIA RURAL	A4	
2319-0574	CIÊNCIAS DO TRABALHO	B3	
2178-1826	CIÊNCIAS EM FOCO	B2	
1688-4094	CIENCIAS PSICOLOGICAS	A2	
1981-4747	CIÊNCIAS SOCIAIS EM PERSPECTIVA	B3	
1519-7050	CIÊNCIAS SOCIAIS UNISINOS	A3	
2177-6229	CIÊNCIAS SOCIAIS UNISINOS	A3	
1982-2650	CIENCIAS SOCIALES Y RELIGIÓN / CIÊNCIAS SOCIAIS E RELIGIÃO	A2	
1518-4463	CIENCIAS SOCIALES Y RELIGIÓN (IMPRESSO)	A2	
1299-5495	CITÉS	A2	
1362-1025	CITIZENSHIP STUDIES (ABINGDON. PRINT)	A1	
1548-744X	CITY & SOCIETY	A1	
0187-8611	CIUDADES (PUEBLA)	B1	
1519-6089	CIVITAS - REVISTA DE CIÊNCIAS SOCIAIS (IMPRESSO)	A1	
1984-7289	CIVITAS - REVISTA DE CIÊNCIAS SOCIAIS (ONLINE)	A1	
2393-6584	CLAVES. REVISTA DE HISTORIA	B1	
2359-4705	CLIMACOM CULTURA CIENTÍFICA - PESQUISA, JORNALISMO E ARTE	B3	
1469-3062	CLIMATE POLICY	A1	
0165-0009	CLIMATIC CHANGE	A1	
2317-2509	CLÍNICA & CULTURA	B1	
2236-3009	COGNITIO JURIS	B4	
2447-2654	COISAS DO GÊNERO: REVISTA DE ESTUDOS FEMINISTAS EM GÊNERO E RELIGIÃO	A2	
1809-8207	COLLOQUIUM HUMANARUM	A4	
2448-2722	COLLOQUIUM: REVISTA MULTIDISCIPLINAR DE TEOLOGIA	B1	
2526-7035	COLLOQUIUM SOCIALIS	C	
0121-5612	COLOMBIA INTERNACIONAL	A1	
2318-180X	COLÓQUIO - REVISTA DO DESENVOLVIMENTO REGIONAL	A4	
1678-9059	COLÓQUIO (TAQUARA)	A4	
1808-1851	COLUNA/COLUMNA	B3	
1519-7654	COMCIÊNCIA (UNICAMP)	B2	
1390-776X	COMHUMANITAS	A3	
2427-6731	COMMENT S'EN SORTIR	B4	
1753-9129	COMMUNICATION, CULTURE & CRITIQUE (PRINT)	A2	
2174-0895	COMMUNICATION&SOCIETY/COMUNICACIÓN Y SOCIEDAD	A2	
0305-0068	COMPARATIVE EDUCATION (PRINT)	A1	
1556-5068	COMPARATIVE LAW EJOURNAL	A1	
0010-4159	COMPARATIVE POLITICS	A2	
2525-4154	COMPLEXITAS - REVISTA DE FILOSOFIA TEMÁTICA	B3	
1983-3784	COMPOSIÇÃO: REVISTA DE CIÊNCIAS SOCIAIS DA UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	B4	
0104-6829	COMUNICAÇÃO & EDUCAÇÃO	A4	
2316-9125	COMUNICAÇÃO & EDUCAÇÃO	A4	
1415-5842	COMUNICAÇÃO & INFORMAÇÃO (UFG)	B2	
2178-0145	COMUNICAÇÃO & INOVAÇÃO	A4	
2175-7755	COMUNICAÇÃO & SOCIEDADE	B1	
1645-2089	COMUNICAÇÃO E SOCIEDADE (UMINHO)	A3	
1980-0584	COMUNICAÇÃO EM CIÊNCIAS DA SAÚDE (IMPRESSO)	B2	
2183-2269	COMUNICAÇÃO PÚBLICA	B1	
0104-8481	COMUNICAÇÕES (UNIMEP)	A3	
1134-3478	COMUNICAR. MEDIA EDUCATION RESEARCH JOURNAL	A1	
1981-2132	COMUNICOLOGIA	B2	
2317-5737	CONCEIÇÃO/CONCEPTION REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES DA CENA	A2	
1981-9897	CONCINNITAS (ONLINE) (RIO DE JANEIRO)	A1	
1415-2681	CONCINNITAS (RIO DE JANEIRO. IMPRESSO)	A1	
2236-0875	CONEXÃO ACADÊMICA	B4	
2316-9168	CONEXÃO POLÍTICA	A4	
2317-3254	CONEXÃO POLÍTICA - REVISTAS ELETRÔNICAS DA UFPI	A4	
1983-9030	CONEXÕES (CAMPINAS. ONLINE)	B2	
1646-5075	CONFIGURAÇÕES (PORTO)	A4	
1958-9212	CONFINS (PARIS)	A1	
2164-4551	CONFLICT AND SOCIETY	A3	
1852-2262	CONFLICTO SOCIAL	B1	
2318-4558	CONFLUÊNCIAS	A4	
2316-395X	CONFLUÊNCIAS CULTURAIS	B2	
1678-7145	CONFLUÊNCIAS (NITERÓI)	A4	
2036-0967	CONFLUENZE (BOLOGNA)	A2	
2359-5256	CONHECENDO ONLINE	B3	
2238-0426	CONHECER: DEBATE ENTRE O PÚBLICO O PRIVADO	B2	
2237-8049	CONHECIMENTO & DIVERSIDADE	B1	
1809-3442	CONHECIMENTO INTERATIVO	B3	
0103-1457	CONJECTURA: FILOSOFIA E EDUCAÇÃO (UCB)	A3	
2178-8839	CONJUNTURA AUSTRAL	A3	
2317-6563	CONJUNTURA GLOBAL	A4	
1809-6182	CONJUNTURA INTERNACIONAL (BELO HORIZONTE. ONLINE)	A3	
1755-263X	CONSERVATION LETTERS	A1	
1351-0487	CONSTELLATIONS (OXFORD. PRINT)	A2	
1025-3866	CONSUMPTION, MARKETS AND CULTURE	A2	
1992-1896	CONTABILIDAD Y NEGOCIOS	A4	
0186-1042	CONTADURIA Y ADMINISTRACION	A2	
2316-1329	CONTEMPORÂNEA (ONLINE)	A4	
1809-9386	CONTEMPORANEA: REVISTA DE COMUNICAÇÃO E CULTURA	A4	
2236-532X	CONTEMPORÂNEA. REVISTA DE SOCIOLOGIA DA UFSCAR	A4	
2526-6519	CONTEMPORÂNEA: REVISTA UNITOLEDO: ARQUITETURA, COMUNICAÇÃO, DESIGN E EDUCAÇÃO	B1	
1982-3231	CONTEMPORÂNEOS: REVISTA DE ARTES E HUMANIDADES (ONLINE)	B2	
2177-4404	CONTEMPORARTES: REVISTA SEMANAL DE DIFUSÃO CULTURAL	B3	
1356-9775	CONTEMPORARY POLITICS (LONDON. PRINT)	A2	
2179-1309	CONTEXTO & EDUCAÇÃO	A2	
0102-8529	CONTEXTO INTERNACIONAL	A1	
2358-9566	CONTEXTO (UFES)	A4	
2175-8751	CONTEXTO (UFRGS)	A4	
2007-2120	CONTEXTUALIZACIONES LATINOAMERICANAS	A4	
2238-2577	CONTRACAMPO: BRAZILIAN JOURNAL OF COMMUNICATION	A3	
2236-6822	CONTRAPONTO	B1	
2358-3541	CONTRAPONTO (UFRGS)	B4	
1984-7114	CONTRAPONTOS (ONLINE)	A3	
1669-953X	CONTRA/RELATOS DESDE EL SUR	B4	
1633-597X	CONTRETEMPS (PARIS. 2001)	B4	
1988-7833	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	A4	
1808-5253	CONTROVÉRSIA (UNISINOS)	A4	
2178-5694	CONVERSAS & CONTROVÉRSIAS	B4	
2317-0441	CONVIBRA : GESTÃO, EDUCAÇÃO E PROMOÇÃO DA SAÚDE	C	
0120-7180	COOPERATIVISMO Y DESARROLLO	A3	
1517-6096	CORPOCONSCIÊNCIA	B2	
1677-2644	CORRELATIO (SÃO BERNARDO DO CAMPO)	A3	
2358-9809	COSMOS E CONTEXTO	C	
2151-4771	CREATIVE EDUCATION	C	
2317-2452	CRIAR EDUCAÇÃO REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO UNESC	A4	
0011-1287	CRIME AND DELINQUENCY	A1	
0925-4994	CRIME, LAW AND SOCIAL CHANGE (PRINT)	A1	
1748-8958	CRIMINOLOGY & CRIMINAL JUSTICE (PRINT)	A1	
2311-5475	CRISIS AND CRITIQUE (ONLINE)	A4	
1980-6493	CRÍTICA CULTURAL	A4	
2237-0579	CRÍTICA E SOCIEDADE. REVISTA DE CULTURA POLÍTICA	B1	
2447-4223	CRÍTICA EDUCATIVA	A4	
0104-9321	CRITICA MARXISTA (SÃO PAULO)	B2	
2014-3753	CRÍTICA PENAL Y PODER	A1	
2595-6469	CRÍTICA SOCIAL	C	
2525-0841	CRITICA Y RESISTENCIAS	A3	
1946-0171	CRITICAL POLICY STUDIES	A2	
0896-9205	CRITICAL SOCIOLOGY	A1	
1518-0689	CRONOS (NATAL. IMPRESSO)	B3	
2011-0324	CS	A1	
1981-2140	CSONLINE - REVISTA ELETRÔNICA DE CIÊNCIAS SOCIAIS	B3	
0011-2356	CUADERNOS AMERICANOS	B3	
2215-7727	CUADERNOS DE DESARROLLO RURAL	B2	
1989-4155	CUADERNOS DE EDUCACIÓN Y DESARROLLO	A4	
2014-4660	CUADERNOS DE ETNOMUSICOLOGÍA	B3	
0121-215X	CUADERNOS DE GEOGRAFÌA	A3	
1575-2410	CUADERNOS DE LA SOCIEDAD ESPAÑOLA DE CIENCIAS FORESTALES	B4	
1852-9879	CUADERNOS DE MARTE	B1	
0326-7806	CUADERNOS DE POLÍTICA EXTERIOR ARGENTINA	B1	
0719-6423	CUADERNOS DE TEORÍA SOCIAL (ONLINE)	B4	
1988-8295	CUADERNOS DE TRABAJO SOCIAL	A3	
1012-2508	CUADERNOS DEL CENDES	A3	
2443-468X	CUADERNOS DEL CENDES (EN LÍNEA)	A3	
1668-0227	CUADERNOS DEL CENTRO DE ESTUDIOS DE DISEÑO Y COMUNICACIÓN	A2	
1856-349X	CUADERNOS SOBRE RELACIONES INTERNACIONALES, REGIONALISMO Y DESARROLLO	B1	
0719-3661	CUADERNOS.INFO	A2	
2545-6881	CUESTION URBANA	B2	
2346-8904	CUESTIONES DE SOCIOLOGÍA	A1	
1089-2494	CULT-REVISTA BRASILEIRA DE CULTURA	C	
1982-5838	CULTUR: REVISTA DE CULTURA E TURISMO	B1	
1981-0911	CULTURA CRÍTICA	B4	
1852-5342	CULTURA ECONÓMICA	B2	
0122-8455	CULTURA Y DROGA (IMPRESSO)	A4	
2007-8110	CULTURA Y REPRESENTACIONES SOCIALES	A4	
1548-1360	CULTURAL ANTHROPOLOGY (ONLINE)	A1	
1099-9809	CULTURAL DIVERSITY & ETHNIC MINORITY PSYCHOLOGY	A2	
1749-9755	CULTURAL SOCIOLOGY	A1	
1983-5930	CULTURAS MIDIÁTICAS	B3	
2635-6619	CULTURE AND EMPATHY	B2	
2531-3975	CULTURE E STUDI DEL SOCIALE	B2	
2000-1525	CULTURE UNBOUND: JOURNAL OF CURRENT CULTURAL RESEARCH	A4	
0011-3204	CURRENT ANTHROPOLOGY	A1	
1877-3435	CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY (PRINT)	A1	
0011-3921	CURRENT SOCIOLOGY (PRINT)	A1	
1808-2882	CUSTOS E AGRONEGOCIO ONLINE	A3	
1678-4588	DADOS - REVISTA DE CIÊNCIAS SOCIAIS	A1	
0011-5258	DADOS (RIO DE JANEIRO. IMPRESSO)	A1	
2250-6942	DE PRÁCTICAS Y DISCURSOS (ONLINE)	A4	
2448-7996	DE RAÍZ DIVERSA. REVISTA ESPECIALIZADA EN ESTUDIOS LATINOAMERICANOS	B4	
2359-1056	DEBATES - CADERNOS DO PROGRAMA DE PÓS-GRADUAÇÃO EM MÚSICA	A3	
1982-8136	DEBATES DO NER	A2	
1519-843X	DEBATES DO NER (UFRGS. IMPRESSO)	A2	
2175-6600	DEBATES EM EDUCAÇÃO	A2	
1414-7939	DEBATES (UNIRIO)	A3	
1948-5840	DÉCALAGES	B1	
0328-0101	DELITO Y SOCIEDAD	A4	
1988-5245	DELOS: DESARROLLO LOCAL SOSTENIBLE	B1	
0719-4730	DEMARCACIONES	A4	
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B2	
1851-832X	DENSIDADE	B4	
2224-4131	DERECHO Y CAMBIO SOCIAL	A2	
2448-5144	DESACATOS. REVISTA DE ANTROPOLOGÍA SOCIAL	A1	
2145-5112	DESAFÍOS (ONLINE)	A1	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
0328-8927	DESAFÍOS (ROSARIO)	B4	
0046-001X	DESARROLLO ECONÓMICO (BUENOS AIRES)	A3	
0123-4528	DESDE LA REGIÓN	B3	
2316-5537	DESENVOLVE: REVISTA DE GESTÃO DA UNILASALLE	B2	
2176-9109	DESENVOLVIMENTO E MEIO AMBIENTE	B2	
1518-952X	DESENVOLVIMENTO E MEIO AMBIENTE (UFPR)	B2	
2184-2647	DESENVOLVIMENTO E SOCIEDADE - REVISTA INTERDISCIPLINAR EM CIÊNCIAS SOCIAIS	B3	
2176-9257	DESENVOLVIMENTO EM DEBATE	A4	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
1678-4855	DESENVOLVIMENTO EM QUESTÃO	A4	
2594-5815	DESENVOLVIMENTO, FRONTEIRAS E CIDADANIA	B2	
2237-9029	DESENVOLVIMENTO REGIONAL EM DEBATE	A2	
2595-9387	DESENVOLVIMENTO RURAL INTERDISCIPLINAR	B3	
2446-5496	DESENVOLVIMENTO SOCIOECONÔMICO EM DEBATE	B1	
2318-9282	DESIDADES - REVISTA ELETRÔNICA DE DIVULGAÇÃO CIENTÍFICA DA INFÂNCIA E JUVENTUDE	B1	
1982-3894	DESIGUALDADE & DIVERSIDADE (PUCRJ)	B3	
2176-3070	DESTAQUES ACADÊMICOS	B1	
2237-2113	DESTARTE. REVISTA DE ADMINISTRAÇÃO, COMUNICAÇÃO SOCIAL E TURISMO DA ESTÁCIO DE SÁ DE VITÓRIA.	B4	
0961-4524	DEVELOPMENT IN PRACTICE	A3	
0950-6764	DEVELOPMENT POLICY REVIEW (PRINT)	A1	
0378-7931	DÉVIANCE ET SOCIÉTÉ (REVUE)	A3	
1983-9294	DIALOGIA	A4	
2525-2828	DIÁLOGO COM A ECONOMIA CRIATIVA	B2	
1519-9584	DIÁLOGO (UEL)	B2	
2520-5927	DIÁLOGOS	A2	
2358-8845	DIÁLOGOS E PERSPECTIVAS EM EDUCAÇÃO ESPECIAL	B1	
1600-0110	DIÁLOGOS LATINOAMERICANOS	B2	
2177-2940	DIÁLOGOS (MARINGA)	A2	
1415-9945	DIÁLOGOS (MARINGÁ. IMPRESSO)	A2	
2447-9047	DIÁLOGOS POSSÍVEIS (ONLINE)	A4	
2610-8860	DIASPORE	B4	
2469-1100	DIFERENCIAS: REVISTA DE TEORIA SOCIAL CONTEMPORÂNEA	B2	
1575-2275	DIGIT.HVM	A3	
2525-698X	DIGNIDADE RE-VISTA	B3	
2178-2792	DILEMAS	A4	
1983-5922	DILEMAS: REVISTA DE ESTUDOS DE CONFLITO E CONTROLE SOCIAL	A4	
2316-4034	DI@LOGUS	B1	
1517-2120	DIMENSÕES: REVISTA DE HISTÓRIA DA UFES	A2	
2317-7721	DIREITO DA CIDADE	A2	
1518-1685	DIREITO E DEMOCRACIA (ULBRA)	B3	
2178-2466	DIREITO E JUSTIÇA: REFLEXÕES SOCIOJURÍDICAS	A4	
1676-8558	DIREITO E JUSTIÇA (URI)	A4	
0103-9040	DIREITO EM DEBATE	B1	
2236-2320	DIREITO EM FOCO	B1	
1516-6104	DIREITO, ESTADO E SOCIEDADE (IMPRESSO)	A2	
2177-1499	DIREITOS CULTURAIS (ONLINE)	A3	
0963-8288	DISABILITY AND REHABILITATION	A1	
0965-3562	DISASTER PREVENTION AND MANAGEMENT	A4	
2177-3335	DISCIPLINARUM SCIENTIA	B2	
2318-8863	DISCURSO	A1	
1984-7939	DISCURSOS FOTOGRÁFICOS	A4	
1856-9536	DISERTACIONES: ANUARIO ESTUDIOS EN COMUNICACIÓN SOCIAL	A3	
2237-9967	DISPOSITIVA	B3	
2594-5025	DISSONÂNCIA: REVISTA DE TEORIA CRÍTICA	B1	
2159-9149	DISTINKTION (ONLINE)	A2	
1983-8921	DIVERS@! (MATINHOS)	B1	
2317-0476	DIVERSIDADE RELIGIOSA	B3	
2525-5215	DIVERSITAS JOURNAL	B3	
2358-0003	DOBRA[S] – REVISTA DA ASSOCIAÇÃO BRASILEIRA DE ESTUDOS DE PESQUISAS EM MODA	A3	
1982-0313	DOBRA[S]: REVISTA DA ASSOCIAÇÃO BRASILEIRA DE ESTUDOS DE PESQUISAS EM MODA	A3	
1646-477X	DOC ON-LINE: REVISTA DIGITAL DE CINEMA DOCUMENTARIO	B1	
2362-2598	DOCUMENTOS DE TRABAJO (CENTRO DE INVESTIGACIONES Y ESTUDIOS SOCIOL©ĐGICOS)	B2	
2344-956X	DOCUMENTOS DE TRABAJO (INSTITUTO DE RELACIONES INTERNACIONALES)	B4	
1807-3883	DOIS PONTOS (UFPR)	A1	
2179-7412	DOIS PONTOS (UFPR) DIGITAL	A1	
2596-0601	DOM HELDER REVISTA DE DIREITO	B2	
2237-9126	DOMÍNIOS DA IMAGEM	A3	
1982-2766	DOMÍNIOS DA IMAGEM (UEL)	A3	
2594-8385	DOXA	A4	
2518-4105	D’PALENQUE	C	
2594-7796	DRAMATURGIA EM FOCO	B3	
0769-3362	DROIT ET SOCIÉTÉ (PARIS. 1985)	A1	
2179-507X	DUC IN ALTUM CADERNOS DE DIREITO	B2	
1362-024X	DURKHEIMIAN STUDIES	B3	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
2177-5087	ECCOM - EDUCAÇÃO, CULTURA E COMUNICAÇÃO	B1	
1983-9278	ECCOS REVISTA CIENTÍFICA (ONLINE)	A3	
0719-9260	ÉCFRASIS	B4	
0104-6160	ECO (UFRJ)	A3	
1130-6378	ECOLOGÍA POLÍTICA	A3	
0367-0244	ECOLOGY OF FOOD AND NUTRITION	A4	
1808-2599	E-COMPÓS (BRASÍLIA)	A2	
2318-647X	ECONOMIA E POLÍTICAS PÚBLICAS	B3	
1982-3533	ECONOMIA E SOCIEDADE (UNICAMP)	A2	
1984-0756	ECONOMIA POLÍTICA DO DESENVOLVIMENTO	B4	
1545-2921	ECONOMICS BULLETIN	A2	
2105-2581	ÉCONOMIE RURALE	B3	
0013-0559	ECONOMIE RURALE (PARIS)	B3	
2528-7761	ECUADOR DEBATE	A4	
2359-2087	EDUCA - REVISTA MULTIDISCIPLINAR EM EDUCAÇÃO	B1	
1415-9902	EDUCAÇÃO & LINGUAGEM	A4	
2176-1043	EDUCAÇÃO & LINGUAGEM (ONLINE)	A4	
2237-6011	EDUCAÇÃO - REVISTA CIENTÍFICA DO CENTRO UNIVERSITÁRIO CLARETIANO	C	
1678-4626	EDUCAÇÃO & SOCIEDADE	A1	
0101-7330	EDUCAÇÃO & SOCIEDADE (IMPRESSO)	A1	
2447-5971	EDUCAÇÃO BÁSICA REVISTA	B1	
2237-1648	EDUCAÇÃO, CULTURA E SOCIEDADE	B1	
1677-6097	EDUCAÇÃO E EMANCIPAÇÃO (UFMA)	A3	
1982-596X	EDUCAÇÃO E FILOSOFIA (ONLINE)	A2	
0102-6801	EDUCAÇÃO E FILOSOFIA (UFU. IMPRESSO)	A2	
1678-4634	EDUCAÇÃO E PESQUISA	A1	
2238-8346	EDUCAÇÃO E POLÍTICAS EM DEBATE	A4	
2175-6236	EDUCACAO E REALIDADE	A1	
2448-2145	EDUCAÇÃO E (TRANS)FORMAÇÃO	B2	
0102-1117	EDUCAÇÃO EM DEBATE (UFC)	B1	
1519-3322	EDUCAÇÃO EM FOCO (UEMG)	A4	
2317-0093	EDUCAÇÃO EM FOCO (UEMG) ONLINE	A4	
2447-5246	EDUCAÇÃO EM FOCO (UFJF) ONLINE	A3	
2178-8359	EDUCACAO EM PERSPECTIVA (ONLINE)	A2	
2236-5192	EDUCAÇÃO EM REVISTA	B1	
0102-4698	EDUCAÇÃO EM REVISTA (UFMG - IMPRESSO)	A1	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
1809-3760	EDUCAÇÃO ON-LINE (PUCRJ)	A4	
2179-8435	EDUCAÇÃO POR ESCRITO PUCRS	A4	
0101-465X	EDUCAÇÃO (PORTO ALEGRE)	A1	
1981-2582	EDUCAÇÃO (PUCRS)	A1	
1984-6444	EDUCAÇÃO (SANTA MARIA. ONLINE)	A2	
1676-2592	EDUCAÇÃO TEMÁTICA DIGITAL	A1	
1981-8106	EDUCAÇÃO: TEORIA E PRÁTICA	A2	
2177-6210	EDUCAÇÃO UNISINOS (ONLINE)	A2	
2358-7504	EDUCAÇÃO,CIÊNCIA E SAÚDE	B3	
2314-2561	EDUCACIÓN FÍSICA Y CIENCIA	B2	
2358-1468	EDUCAMAZÔNIA	B1	
1984-0411	EDUCAR EM REVISTA	A1	
0104-4060	EDUCAR EM REVISTA (IMPRESSO)	A1	
0873-0504	EDUCARE EDUCERE	B3	
1809-5208	EDUCERE ET EDUCARE (IMPRESSO)	A4	
1981-4712	EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA)	A4	
1982-1123	EDUCERE: REVISTA DA EDUCAÇÃO DA UNIPAR (ONLINE)	B1	
2183-6426	EIKON - JOURNAL ON SEMIOTICS AND CULTURE	B3	
1667-7900	EL HILO DE LA FÁBULA	B3	
2250-7116	EL OÍDO PENSANTE	B2	
1870-9036	EL PERIPLO SUSTENTABLE	A4	
1666-9606	E-LATINA (BUENOS AIRES)	A4	
0261-3794	ELECTORAL STUDIES	A1	
2175-0688	E-LEGIS	A4	
2527-1393	ELEUTHERÍA	B1	
2526-5792	EM CONSTRUÇÃO	B2	
2176-4883	EM DEBATE (BELO HORIZONTE)	B2	
1980-3532	EM DEBATE (UFSC. ONLINE)	B2	
1518-6369	EM EXTENSÃO (UFU)	B2	
2448-0789	EM PERSPECTIVA	B3	
2595-7716	EM SOCIEDADE	B4	
2316-1191	EM TEMPO DE HISTÓRIAS	B1	
1806-5023	EM TESE (FLORIANÓPOLIS)	B2	
1982-7814	EMANCIPAÇÃO (ONLINE) (PONTA GROSSA)	A2	
1808-7914	EMBLEMAS (UFG. CATALÃO)	B4	
1137-6821	EMERGENCIAS	A1	
2177-2312	E-METROPOLIS: REVISTA ELETRÔNICA DE ESTUDOS URBANOS E REGIONAIS	B2	
2316-9303	E-MOSAICOS REVISTA MULTIDISCIPLINAR DE ENSINO, PESQUISA, EXTENSÃO E CULTURA DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA (CAP-UERJ)	B2	
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B2	
2491-6315	EN ATTENDANT NADEAU	B4	
2594-2999	ENCARTES	B1	
1518-2924	ENCONTROS BIBLI (ONLINE)	A2	
1346-5058	ENCONTROS LUSÓFONOS	B4	
1807-3867	ENCONTROS (RIO DE JANEIRO)	B4	
1688-437X	ENCUENTROS LATINOAMERICANOS (MONTEVIDEO)	A2	
2214-6296	ENERGY RESEARCH & SOCIAL SCIENCE	A1	
1519-339X	ENFERMAGEM ATUAL	B1	
2177-4285	ENFERMAGEM EM FOCO	B1	
1409-4568	ENFERMERÍA ACTUAL DE COSTA RICA	B1	
1699-0641	ENFERMERÍA COMUNITARIA	B1	
2413-8053	ENGAGING SCIENCE, TECHNOLOGY, AND SOCIETY	A1	
1809-4465	ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO	A1	
1983-2117	ENSAIO: PESQUISA EM EDUCAÇÃO EM CIÊNCIAS (ONLINE)	A1	
1579-2617	ENSEÑANZA DE LAS CIENCIAS SOCIALES	B2	
2359-4381	ENSINO & PESQUISA	A3	
2317-9961	ENSINO DE SOCIOLOGIA EM DEBATE	B4	
2675-9144	ENSINO EM PERSPECTIVAS	C	
2446-6115	ENTHEORIA: CADERNOS DE LETRAS E HUMANAS	B4	
1980-4571	ENTRELACES (UFC)	B3	
2179-3514	ENTREMEIOS	B1	
2526-2793	ENTROPIA	A4	
2526-110X	ENUNCIAÇÃO - REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA DA UFFRJ	B1	
1939-4071	ENVIRONMENTAL JUSTICE (PRINT)	A4	
1756-9338	ENVIRONMENTAL POLICY AND GOVERNANCE	A2	
0963-2719	ENVIRONMENTAL VALUES	A2	
1518-2487	EPTIC (UFS)	B1	
1692-7311	EQUIDAD Y DESARROLLO	A3	
2175-7976	ESBOÇOS	A2	
2674-7758	ESCRITAS DO TEMPO	B3	
2256-1269	ESCUELA DE ESTÚDIOS DE GÉNERO	B3	
2446-6190	ESFERAS	A4	
1315-0006	ESPACIO ABIERTO (CARACAS. 1992)	A4	
1688-5953	ESPACIO ABIERTO (MONTEVIDEO)	A4	
0798-1015	ESPACIOS (CARACAS)	C	
1665-8140	ESPACIOS PÚBLICOS	B1	
2237-3071	ESPAÇO ABERTO, PPGG - UFRJ	A1	
1982-6524	ESPAÇO AMERÍNDIO (UFRGS)	A2	
1413-3342	ESPAÇO E CULTURA (UERJ)	B1	
2317-7837	ESPAÇO E ECONOMIA	A2	
2526-5725	ESPAÇO E TEMPO MIDIÁTICOS	B3	
1519-5899	ESPAÇO JURÍDICO	A2	
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B4	
2594-9721	ESPIRALES REVISTA MULTIDISCIPLINARIA DE INVESTIGACIÓN	A1	
1809-1296	ESPORTE E SOCIEDADE	B1	
2179-1902	ESTAÇÃO CIENTÍFICA (UNIFAP)	B1	
1983-1048	ESTAÇÃO LITERÁRIA	A4	
0717-6759	ESTADO, GOBIERNO, GESTIÓN PÚBLICA (IMPRESA)	B2	
1697-5731	ESTUDIOS DE ECONOMÍA APLICADA (ONLINE)	A4	
2250-4397	ESTUDIOS DEL ISHIR	A3	
0187-6961	ESTUDIOS FRONTERIZOS	A1	
1688-5317	ESTUDIOS HISTÓRICOS (RIVERA)	A3	
0716-0240	ESTUDIOS INTERNACIONALES (SANTIAGO)	A1	
2448-4946	ESTUDIOS LATINOAMERICANOS	B3	
0137-3080	ESTUDIOS LATINOAMERICANOS	B2	
2250-4001	ESTUDIOS RURALES	A2	
2451-5965	ESTUDIOS SOCIALES CONTEMPORÁNEOS	A1	
0185-4186	ESTUDIOS SOCIOLÓGICOS	A2	
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	A3	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
1518-0158	ESTUDOS DE LITERATURA BRASILEIRA CONTEMPORÂNEA	A1	
1982-0275	ESTUDOS DE PSICOLOGIA	A1	
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	A1	
2176-1078	ESTUDOS DE RELIGIÃO	A1	
0103-801X	ESTUDOS DE RELIGIAO (IMS)	A1	
1982-4718	ESTUDOS DE SOCIOLOGIA	B1	
1415-000X	ESTUDOS DE SOCIOLOGIA (RECIFE)	B1	
1414-0144	ESTUDOS DE SOCIOLOGIA (SÃO PAULO)	B1	
2317-5427	ESTUDOS DE SOCIOLOGIA (UFPE)	B1	
1647-8622	ESTUDOS DO SÉCULO XX	B2	
