ISSN	Titulo	Estrato	Classificação
1385-2728	CURRENT ORGANIC CHEMISTRY	B1
1570-1794	CURRENT ORGANIC SYNTHESIS	B1
1940-7041	CURRENT ORTHOPAEDIC PRACTICE	B5
1573-4129	CURRENT PHARMACEUTICAL ANALYSIS	B2
1389-2010	CURRENT PHARMACEUTICAL BIOTECHNOLOGY (PRINT)	B1
1381-6128	CURRENT PHARMACEUTICAL DESIGN (PRINT)	A2
2198-6592	CURRENT POLLUTION REPORTS (ONLINE)	B2
1389-2037	CURRENT PROTEIN AND PEPTIDE SCIENCE	B1
2229-2225	CURRENT RESEARCH IN ENVIRONMENTAL & APPLIED MYCOLOGY	B3
2041-0778	CURRENT RESEARCH JOURNAL OF BIOLOGICAL SCIENCES (ONLINE)	B5
0011-3891	CURRENT SCIENCE (BANGALORE)	B1
0972-4575	CURRENT TOPICS IN PLANT BIOLOGY	B5
1808-2882	CUSTOS E @GRONEGOCIOSONLINE	B2
1947-6345	CYTA: JOURNAL OF FOOD (ONLINE)	B2
1424-8581	CYTOGENETIC AND GENOME RESEARCH	B3
1424-859X	CYTOGENETIC AND GENOME RESEARCH (ONLINE)	B3
1424-8581	CYTOGENETIC AND GENOME RESEARCH (PRINTED ED.)	B3
0011-4545	CYTOLOGIA	B2
1212-1819	CZECH JOURNAL OF ANIMAL SCIENCE	B1
1212-1800	CZECH JOURNAL OF FOOD SCIENCES	B2
0011-5258	DADOS (RIO DE JANEIRO. IMPRESSO)	B1
1477-9226	DALTON TRANSACTIONS (2003. PRINT)	A1
2352-3409	DATA IN BRIEF	B2
2314-1530	DEBATE UNIVERSITARIO	B5
1012-0386	DEFECT AND DIFFUSION FORUM	B5
1662-9507	DEFECT AND DIFFUSION FORUM	B5
0011-748X	DEFENCE SCIENCE JOURNAL	B2
1988-5245	DELOS: DESARROLLO LOCAL SOSTENIBLE	B5
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B5
2238-913X	DEMETRA: ALIMENTAÇÃO, NUTRIÇÃO & SAÚDE	B5
1125-7865	DENDROCHRONOLOGIA (VERONA)	A1
2058-5314	DENTAL, ORAL AND CRANIOFACIAL RESEARCH	B5
0014-0309	DER ERWERBSOBSTBAU (HEIDELBERG)	B1
1678-1821	DESAFIO (CAMPO GRANDE)	B5
2317-949X	DESAFIO ONLINE	B5
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	B5
1944-3986	DESALINATION AND WATER TREATMENT (ONLINE)	B1
1944-3994	DESALINATION AND WATER TREATMENT (PRINT)	B1
2316-5537	DESENVOLVE: REVISTA DE GESTÃO DA UNILASALLE	B5
2176-9109	DESENVOLVIMENTO E MEIO AMBIENTE	B4
1518-952X	DESENVOLVIMENTO E MEIO AMBIENTE (UFPR)	B4
2237-6453	DESENVOLVIMENTO EM QUESTÃO	B5
1678-4855	DESENVOLVIMENTO EM QUESTÃO	B5
2237-9029	DESENVOLVIMENTO REGIONAL EM DEBATE	B5
2446-5496	DESENVOLVIMENTO SOCIOECONÔMICO EM DEBATE	B5
0145-305X	DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY	A2
2316-4034	DI@LOGUS	B5
0732-8893	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	B1
0269-249X	DIATOM RESEARCH	A2
0006-5471	DIE BODENKULTUR (WIEN)	B2
0031-7144	DIE PHARMAZIE (BERLIN)	B2
0893-4983	DIFFERENTIAL AND INTEGRAL EQUATIONS	B1
1519-0625	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS EXATAS (CESSOU EM 2001. CONT. 1981-2841 DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS)	B5
2176-462X	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS NATURAIS E TECNOLÓGICAS	B5
0177-5103	DISEASES OF AQUATIC ORGANISMS	A2
2237-9967	DISPOSITIVA - REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM COMUNICAÇÃO SOCIAL DA FACULDADE DE COMUNICAÇÃO E ARTES DA PUC MINAS	B5
2176-2724	DISTÚRBIOS DA COMUNICAÇÃO	B5
1424-2818	DIVERSITY	A1
1366-9516	DIVERSITY AND DISTRIBUTIONS (PRINT)	A1
1678-0493	DIÁLOGOS & CIÊNCIA (ONLINE)	B5
0486-6266	DIÁLOGOS ACADÊMICOS	B5
0739-7240	DOMESTIC ANIMAL ENDOCRINOLOGY	A1
0070-7333	DROSOPHILA INFORMATION SERVICE	B5
0148-0545	DRUG AND CHEMICAL TOXICOLOGY (NEW YORK, N.Y. 1978)	B1
0363-9045	DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY (PRINT)	B1
0360-2532	DRUG METABOLISM REVIEWS (SOFTCOVER ED.)	A1
0012-6772	DRVNA INDUSTRIJA	B2
0737-3937	DRYING TECHNOLOGY	A2
1532-2300	DRYING TECHNOLOGY (ON LINE)	A2
1405-4094	DUGESIANA	B5
0012-7353	DYNA (MEDELLÍN)	B1
2358-5390	E&S ENGINEERING AND SCIENCE	B5
1682-1130	E-JOURNAL - CIGR	B1
1984-3151	E-XACTA (BELO HORIZONTE)	B5
1087-3562	EARTH INTERACTIONS	B1
2196-6311	EARTH SURFACE DYNAMICS (PRINT)	A1
0197-9337	EARTH SURFACE PROCESSES AND LANDFORMS (PRINT)	A1
0012-8252	EARTH-SCIENCE REVIEWS	B1
0100-4670	ECLÉTICA QUÍMICA (UNESP. ARARAQUARA. IMPRESSO)	B5
0906-7590	ECOGRAPHY (COPENHAGEN)	A2
1936-0592	ECOHYDROLOGY	B1
1642-3593	ECOHYDROLOGY & HYDROBIOLOGY	A1
2316-980X	ECOLOGIA E NUTRIÇÃO FLORESTAL	B5
1051-0761	ECOLOGICAL APPLICATIONS	A1
1476-945X	ECOLOGICAL COMPLEXITY (PRINT)	B1
0921-8009	ECOLOGICAL ECONOMICS (AMSTERDAM)	A2
0925-8574	ECOLOGICAL ENGINEERING	A2
0307-6946	ECOLOGICAL ENTOMOLOGY (PRINT)	A2
1470-160X	ECOLOGICAL INDICATORS	A1
1574-9541	ECOLOGICAL INFORMATICS (PRINT)	B1
0304-3800	ECOLOGICAL MODELLING	A2
0012-9615	ECOLOGICAL MONOGRAPHS	A1
0912-3814	ECOLOGICAL RESEARCH	B1
1522-4740	ECOLOGICAL RESTORATION	B2
0012-9658	ECOLOGY (BROOKLYN, NEW YORK, N.Y.)	A1
0012-9658	ECOLOGY (DURHAM)	A1
2045-7758	ECOLOGY AND EVOLUTION	A2
1708-3087	ECOLOGY AND SOCIETY: A JOURNAL OF INTEGRATIVE SCIENCE FOR RESILIENCE AND SUSTAINABILITY	A2
1461-023X	ECOLOGY LETTERS (PRINT)	A1
0367-0244	ECOLOGY OF FOOD AND NUTRITION	B2
0906-6691	ECOLOGY OF FRESHWATER FISH	A2
1667-782X	ECOLOGÍA AUSTRAL (EN LÍNEA)	B1
1518-2932	ECONOMIA & ENERGIA (ONLINE)	B5
1126-1668	ECONOMIA AGRO-ALIMENTARE	B4
1413-8050	ECONOMIA APLICADA (IMPRESSO)	B2
1517-9354	ECONOMIA E DESENVOLVIMENTO (RECIFE)	B5
0104-0618	ECONOMIA E SOCIEDADE (UNICAMP. IMPRESSO)	B5
0013-0001	ECONOMIC BOTANY	B1
2150-8925	ECOSPHERE	A2
0100-4107	ECOSSISTEMA (UNIPINHAL)	B4
2212-0416	ECOSYSTEM SERVICES	A1
1573-3017	ECOTOXICOLOGY (DORDRECHT. ONLINE)	A2
0963-9292	ECOTOXICOLOGY (LONDON)	A2
2317-9643	ECOTOXICOLOGY AND ENVIRONMENTAL CONTAMINATION	B5
0147-6513	ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY	A1
1938-5862	ECS TRANSACTIONS	B1
1390-9223	ECUADOR ES CALIDAD: REVISTA CIENTÍFICA ECUATORIANA	B5
1413-4411	EDENTATA (BELO HORIZONTE)	B5
0960-4286	EDINBURGH JOURNAL OF BOTANY	B2
1984-6444	EDUCAÇÃO (SANTA MARIA. ONLINE)	B5
1678-4634	EDUCAÇÃO E PESQUISA	B2
0102-4698	EDUCAÇÃO EM REVISTA (UFMG - IMPRESSO)	B5
1518-7926	EDUCAÇÃO EM REVISTA (UNESP. MARÍLIA)	B5
2076-9946	EJOURNAL OF BIOLOGICAL SCIENCES	B5
1300-1361	EKOLOJI	B2
1040-0397	ELECTROANALYSIS (NEW YORK, N.Y.)	A2
0013-4686	ELECTROCHIMICA ACTA	A1
0717-3458	ELECTRONIC JOURNAL OF BIOTECHNOLOGY	B1
1072-6691	ELECTRONIC JOURNAL OF DIFFERENTIAL EQUATIONS	B1
0173-0835	ELECTROPHORESIS (WEINHEIM. PRINT)	B1
2325-1026	ELEMENTA: SCIENCE OF THE ANTHROPOCENE	B5
1811-5209	ELEMENTS (QUEBEC. PRINT)	A1
2050-084X	ELIFE	A1
1518-6369	EM EXTENSÃO (UFU. IMPRESSO)	B5
1540-496X	EMERGING MARKETS FINANCE & TRADE	B2
2079-052X	EMIRATES JOURNAL OF FOOD AND AGRICULTURE	B1
1021-1357	EMIRATES JOURNAL OF FOOD AND AGRICULTURE	B1
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS	B5
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B5
2317-2606	ENCICLOPEDIA BIOSFERA	B5
2317-2606	ENCICLOPEDIA BIOSFERA	B5
1809-0583	ENCICLOPÉDIA BIOSFERA	B5
1809-0583	ENCICLOPÉDIA BIOSFERA	B5
1518-2924	ENCONTROS BIBLI (ONLINE)	B5
1863-5407	ENDANGERED SPECIES RESEARCH (PRINT)	B1
1808-8759	ENERGIA NA AGRICULTURA (CD ROM)	B2
0102-9169	ENERGIA NA AGRICULTURA (UNESP. BOTUCATU. IMPRESSO)	B2
1808-8759	ENERGIA NA AGRICULTURA (UNESP. BOTUCATÚ. CD-ROM)	B2
1996-1073	ENERGIES (BASEL)	B1
0360-5442	ENERGY	A2
1520-5029	ENERGY & FUELS (ONLINE)	A1
0887-0624	ENERGY & FUELS (PRINT)	A1
0360-5442	ENERGY (OXFORD)	A2
0196-8904	ENERGY CONVERSION AND MANAGEMENT	A1
0140-9883	ENERGY ECONOMICS	A1
0301-4215	ENERGY POLICY	A2
1876-6102	ENERGY PROCEDIA	B5
0973-0826	ENERGY SUSTAINABLE DEVELOPMENT	A2
1868-3975	ENERGY SYSTEMS	B2
0328-932X	ENERGÍAS RENOVABLES Y MEDIO AMBIENTE	B5
2357-707X	ENFERMAGEM EM FOCO DO COFEN	B4
0100-6916	ENGENHARIA AGRÍCOLA	B1
1808-4389	ENGENHARIA AGRÍCOLA (CD-ROM)	B1
0100-6916	ENGENHARIA AGRÍCOLA (IMPRESSO)	B1
0100-6916	ENGENHARIA AGRÍCOLA (ONLINE)	B1
1809-0664	ENGENHARIA AMBIENTAL (ONLINE)	B5
1678-2178	ENGENHARIA AMBIENTAL (UNIPINHAL. IMPRESSO)	B5
2175-6814	ENGENHARIA NA AGRICULTURA	B3
1414-3984	ENGENHARIA NA AGRICULTURA	B3
1414-3984	ENGENHARIA NA AGRICULTURA (IMPRESSO)	B3
2175-6813	ENGENHARIA NA AGRICULTURA (ONLINE)	B3
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	B1
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	B1
1676-1790	ENGENHARIA TÉRMICA	B5
1415-7314	ENGEVISTA (UFF)	B5
2317-6717	ENGEVISTA - REVISTA DA ESCOLA DE ENGENHARIA DA UFF	B5
1947-3931	ENGINEERING	B5
0952-1976	ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE	A2
1881-8366	ENGINEERING IN AGRICULTURE, ENVIRONMENT AND FOOD	B2
0141-0296	ENGINEERING STRUCTURES	A2
1676-1030	ENSINO & PESQUISA	B5
2359-4381	ENSINO & PESQUISA	B5
1983-7011	ENSINO, SAÚDE E AMBIENTE	B5
1983-0572	ENTOMOBRASILIS	B4
1983-0572	ENTOMOBRASILIS (VASSOURAS)	B4
0013-8703	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA (PRINT)	A2
0171-8177	ENTOMOLOGIA GENERALIS	B2
1947-5136	ENTOMOLOGICA AMERICANA (NEW YORK. PRINT)	B2
1343-8786	ENTOMOLOGICAL SCIENCE (TOKYO)	B1
2161-0983	ENTOMOLOGY, ORNITHOLOGY & HERPETOLOGY	B5
1317-5262	ENTOMOTROPICA	B2
2179-3514	ENTREMEIOS	B5
1469-4395	ENVIRONMENT AND DEVELOPMENT ECONOMICS (ONLINE)	B1
0160-4120	ENVIRONMENT INTERNATIONAL	A1
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	B1
1352-8505	ENVIRONMENTAL AND ECOLOGICAL STATISTICS	B2
0098-8472	ENVIRONMENTAL AND EXPERIMENTAL BOTANY	A1
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	B1
0376-8929	ENVIRONMENTAL CONSERVATION	A1
2211-4645	ENVIRONMENTAL DEVELOPMENT	A1
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A1
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A1
1582-9596	ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL (PRINT)	B2
1092-8758	ENVIRONMENTAL ENGINEERING SCIENCE	B1
0046-225X	ENVIRONMENTAL ENTOMOLOGY	A2
1527-5922	ENVIRONMENTAL FORENSICS	B2
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	B1
0091-6765	ENVIRONMENTAL HEALTH PERSPECTIVES	A1
0364-152X	ENVIRONMENTAL MANAGEMENT	B1
0364-152X	ENVIRONMENTAL MANAGEMENT (NEW YORK)	B1
2164-7682	ENVIRONMENTAL MANAGEMENT AND SUSTAINABLE DEVELOPMENT	B5
1462-2912	ENVIRONMENTAL MICROBIOLOGY (PRINT)	A1
1758-2229	ENVIRONMENTAL MICROBIOLOGY REPORTS	A1
1364-8152	ENVIRONMENTAL MODELLING & SOFTWARE	A1
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT	B3
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	B3
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	B3
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1
1088-1913	ENVIRONMENTAL QUALITY MANAGEMENT (PRINT)	B2
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1
1181-8700	ENVIRONMENTAL REVIEWS (PRINT)	A1
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A2
1520-5851	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1
0013-936X	ENVIRONMENTAL SCIENCE & TECHNOLOGY	A1
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2
2050-7887	ENVIRONMENTAL SCIENCE: PROCESSES & IMPACTS	A2
2190-4715	ENVIRONMENTAL SCIENCES EUROPE	A2
0959-3330	ENVIRONMENTAL TECHNOLOGY	B1
1520-4081	ENVIRONMENTAL TOXICOLOGY (PRINT)	A2
0730-7268	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY	A2
1382-6689	ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY	A2
1614-7499	ENVIRONMETAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL (INTERNET)	A2
1180-4009	ENVIRONMETRICS (LONDON. ONT.)	B1
2090-0406	ENZYME RESEARCH (PRINT)	B1
0096-3941	EOS (WASHINGTON, D.C.)	B1
1679-4974	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	B3
1679-4974	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	B3
1469-4409	EPIDEMIOLOGY AND INFECTION	B4
0425-1644	EQUINE VETERINARY JOURNAL	B1
0718-1604	ESPACIO REGIONAL. REVISTA DE ESTUDIOS SOCIALES	B5
0798-1015	ESPACIOS (CARACAS)	C 
1390-8103	ESPAMCIENCIA	B5
1516-9375	ESPAÇO E GEOGRAFIA (UNB)	B5
1807-8575	ESPAÇO ENERGIA	B5
1517-7130	ESPAÇO PARA A SAÚDE - REVISTA DE SAÚDE PÚBLICA DO PARANÁ	B5
0102-4701	ESPELEO-TEMA (SÃO PAULO)	B5
1516-6406	ESSENTIA (SOBRAL/CE)	B5
2179-1902	ESTAÇÃO CIENTÍFICA (UNIFAP)	B4
1519-4426	ESTRATÉGICA (FAAP)	B5
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2
2250-4001	ESTUDIOS RURALES	B5
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	B4
1983-781X	ESTUDOS (GOIÂNIA. ONLINE)	B5
1806-9592	ESTUDOS AVANÇADOS (ONLINE)	B5
0103-4014	ESTUDOS AVANÇADOS (USP. IMPRESSO)	B5
0102-2067	ESTUDOS DE BIOLOGIA (UCP. IMPRESSO)	B5
1679-1371	ESTUDOS DE JORNALISMO E RELAÇÕES PÚBLICAS	B5
1678-4669	ESTUDOS DE PSICOLOGIA (NATAL. ONLINE)	B5
1415-000X	ESTUDOS DE SOCIOLOGIA (RECIFE)	B5
1982-6729	ESTUDOS DO CEPE	B5
1645-3530	ESTUDOS DO SÉCULO XX	B5
1980-5357	ESTUDOS ECONÔMICOS	B2
0101-4161	ESTUDOS ECONÔMICOS (USP. IMPRESSO)	B2
1413-0580	ESTUDOS SOCIEDADE E AGRICULTURA (UFRRJ)	B5
2238-4782	ETHNOBIOLOGY AND CONSERVATION (ONLINE)	B5
2159-8126	ETHNOBIOLOGY LETTERS	A2
1547-3465	ETHNOBOTANY RESEARCH AND APPLICATIONS	B1
2448-1998	ETHNOSCIENTIA	B5
0394-9370	ETHOLOGY ECOLOGY & EVOLUTION (TESTO STAMPATO)	B1
1573-5060	EUPHYTICA (DORDRECHT. ONLINE)	A2
0014-2336	EUPHYTICA (WAGENINGEN)	A2
1438-2377	EUROPEAN FOOD RESEARCH & TECHNOLOGY (PRINT)	B1
1438-2377	EUROPEAN FOOD RESEARCH AND TECHNOLOGY: INTERNATIONAL JOURNAL OF FOOD RESEARCH AND TECHNOLOGY	B1
2304-9693	EUROPEAN INTERNATIONAL JOURNAL OF SCIENCE AND TECHNOLOGY	C 
2054-6319	EUROPEAN JOURNAL OF AGRICULTURE AND FORESTRY RESEARCH	B5
1161-0301	EUROPEAN JOURNAL OF AGRONOMY	A1
0934-9723	EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES (PRINT)	B1
1210-5759	EUROPEAN JOURNAL OF ENTOMOLOGY (CESKÉ BUDEJOVICE, PRINT)	A2
1611-4426	EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE (2003. PRINT)	B1
1438-7697	EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY (PRINT)	B1
0223-5234	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY	A2
2231-0894	EUROPEAN JOURNAL OF MEDICINAL PLANTS	B5
1436-6207	EUROPEAN JOURNAL OF NUTRITION (PRINT)	A2
0377-2217	EUROPEAN JOURNAL OF OPERATIONAL RESEARCH	A1
0909-8836	EUROPEAN JOURNAL OF ORAL SCIENCES	A2
1434-193X	EUROPEAN JOURNAL OF ORGANIC CHEMISTRY (PRINT)	A2
0929-1873	EUROPEAN JOURNAL OF PLANT PATHOLOGY	A2
2279-7254	EUROPEAN JOURNAL OF REMOTE SENSING	B1
1450-216X	EUROPEAN JOURNAL OF SCIENTIFIC RESEARCH	C 
1164-5563	EUROPEAN JOURNAL OF SOIL BIOLOGY	B1
1365-2389	EUROPEAN JOURNAL OF SOIL SCIENCE	A1
1351-0754	EUROPEAN JOURNAL OF SOIL SCIENCE	A1
1351-0754	EUROPEAN JOURNAL OF SOIL SCIENCE (PRINT)	A1
1612-4642	EUROPEAN JOURNAL OF WILDLIFE RESEARCH (2004. PRINT)	B1
1436-736X	EUROPEAN JOURNAL OF WOOD AND WOOD PRODUCTS	B1
1560-7917	EUROSURVEILLANCE (ENGLISH ED. ONLINE)	A1
1741-4288	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (ONLINE)	A2
1741-427X	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE (PRINT)	A2
1519-5287	EVIDÊNCIA (UNOESC)	B5
2236-6059	EVIDÊNCIA - CIÊNCIA E BIOTECNOLOGIA	B5
2041-9139	EVODEVO	A2
1752-4571	EVOLUTIONARY APPLICATIONS	A2
0071-3260	EVOLUTIONARY BIOLOGY	B1
2236-3866	EVOLUÇÃO E CONSERVAÇÃO DA BIODIVERSIDADE	B4
2236-3866	EVOLUÇÃO E CONSERVÇÃO DA BIODIVERSIDADE	B4
2317-9120	EVOLVERE SCIENTIA	B5
1611-2156	EXCLI JOURNAL	B1
0168-8162	EXPERIMENTAL & APPLIED ACAROLOGY	A2
1572-9702	EXPERIMENTAL & APPLIED ACAROLOGY (DORDRECHT. ONLINE)	A2
0014-4797	EXPERIMENTAL AGRICULTURE (PRINT)	B1
0940-2993	EXPERIMENTAL AND TOXICOLOGIC PATHOLOGY (PRINT)	B1
1535-3702	EXPERIMENTAL BIOLOGY AND MEDICINE (MAYWOOD, N.J.: PRINT)	B1
0014-4894	EXPERIMENTAL PARASITOLOGY	B1
1090-2449	EXPERIMENTAL PARASITOLOGY (ONLINE)	B1
2447-1151	EXPERIÊNCIA - REVISTA CIENTÍFICA DE EXTENSÃO	B5
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B5
0957-4174	EXPERT SYSTEMS WITH APPLICATIONS	A1
1807-0221	EXTENSIO (FLORIANÓPOLIS)	B5
1982-4432	EXTENSÃO EM FOCO (CURITIBA)	B5
2318-1796	EXTENSÃO RURAL	B4
1415-7802	EXTENSÃO RURAL (SANTA MARIA)	B4
2318-3640	EXTRAMUROS - REVISTA DE EXTENSÃO DA UNIVASF	B5
1431-0651	EXTREMOPHILES (TOKYO. PRINT)	B1
2046-1402	F1000RESEARCH	B2
1516-6503	FACEF PESQUISA	B5
1900-4699	FACULDAD DE CIENCIAS BÁSICAS	B5
1677-0439	FAZ CIÊNCIA (UNIOESTE. IMPRESSO)	B5
1574-6941	FEMS MICROBIOLOGY ECOLOGY (ONLINE)	A2
0168-6496	FEMS MICROBIOLOGY ECOLOGY (PRINT)	A2
0378-1097	FEMS MICROBIOLOGY LETTERS	B1
0168-6445	FEMS MICROBIOLOGY REVIEWS (PRINT)	A1
1567-1364	FEMS YEAST RESEARCH (ONLINE)	B1
0378-4290	FIELD CROPS RESEARCH	A1
0354-5180	FILOMAT (UNIVERZITET U NISHU)	B1
1050-4648	FISH & SHELLFISH IMMUNOLOGY (PRINT)	A1
0920-1742	FISH PHYSIOLOGY AND BIOCHEMISTRY	B2
0363-2415	FISHERIES (BETHESDA, MD.)	A1
0165-7836	FISHERIES RESEARCH	A2
0367-326X	FITOTERAPIA (MILANO)	B1
1099-1026	FLAVOUR AND FRAGRANCE JOURNAL (ONLINE)	A2
0882-5734	FLAVOUR AND FRAGRANCE JOURNAL (PRINT)	A2
0367-2530	FLORA (JENA)	B1
2179-8087	FLORAM	B1
2179-8087	FLORAM - REVISTA FLORESTA E AMBIENTE (ONLINE)	B1
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B1
0015-3826	FLORESTA (UFPR. IMPRESSO)	B1
1415-0980	FLORESTA E AMBIENTE	B1
1938-5102	FLORIDA ENTOMOLOGIST	B1
1806-8863	FLOVET	C 
0955-5986	FLOW MEASUREMENT AND INSTRUMENTATION	B1
0378-3812	FLUID PHASE EQUILIBRIA	B1
2325-7016	FOCUSING ON MODERN FOOD INDUSTRY	B5
1010-5674	FOLIA AMAZONICA	B5
0015-5497	FOLIA BIOLOGICA (KRAKÓW)	B2
1211-9520	FOLIA GEOBOTANICA (PRUHONICE)	B1
2083-5965	FOLIA HORTICULTURAE	B3
0015-5632	FOLIA MICROBIOLOGICA (PRAGUE)	B1
2042-6496	FOOD & FUNCTION	B1
1654-661X	FOOD & NUTRITION RESEARCH	A1
1944-0049	FOOD ADDITIVES & CONTAMINANTS. PART A. CHEMISTRY, ANALYSIS, CONTROL, EXPOSURE & RISK ASSESSMENT (PRINT)	A2
1939-3210	FOOD ADDITIVES & CONTAMINANTS. PART B. SURVEILLANCE COMMUNICATIONS	B1
1936-976X	FOOD ANALYTICAL METHODS (INTERNET)	A2
1936-9751	FOOD ANALYTICAL METHODS (PRINT)	A2
0954-0105	FOOD AND AGRICULTURAL IMMUNOLOGY	B1
1935-5149	FOOD AND BIOPROCESS TECHNOLOGY (ONLINE)	A2
1935-5130	FOOD AND BIOPROCESS TECHNOLOGY (PRINT)	A2
0960-3085	FOOD AND BIOPRODUCTS PROCESSING	A2
0278-6915	FOOD AND CHEMICAL TOXICOLOGY	A1
2048-3694	FOOD AND ENERGY SECURITY	B4
2157-944X	FOOD AND NUTRITION SCIENCES	B3
2157-9458	FOOD AND NUTRITION SCIENCES (ONLINE)	B3
1557-1858	FOOD BIOPHYSICS	B1
0308-8146	FOOD CHEMISTRY	A1
0308-8146	FOOD CHEMISTRY	A1
0956-7135	FOOD CONTROL	A1
1866-7910	FOOD ENGINEERING REVIEWS	A1
0268-005X	FOOD HYDROCOLLOIDS	A1
0740-0020	FOOD MICROBIOLOGY (PRINT)	A2
2214-2894	FOOD PACKAGING AND SHELF LIFE	A2
0950-3293	FOOD QUALITY AND PREFERENCE	A1
0963-9969	FOOD RESEARCH INTERNATIONAL	A1
8755-9129	FOOD REVIEWS INTERNATIONAL (PRINT)	A2
0101-2061	CIÊNCIA E TECNOLOGIA DE ALIMENTOS (IMPRESSO)	B1
1678-457X	CIÊNCIA E TECNOLOGIA DE ALIMENTOS (ONLINE)	B1
1226-7708	FOOD SCIENCE AND BIOTECHNOLOGY (SEOUL)	B2
1082-0132	FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL	B1
1344-6606	FOOD SCIENCE AND TECHNOLOGY RESEARCH	B2
1876-4517	FOOD SECUR	B1
0015-6639	FOOD TECHNOLOGY (CHICAGO)	B2
1330-9862	FOOD TECHNOLOGY AND BIOTECHNOLOGY	B2
1535-3141	FOODBORNE PATHOGENS AND DISEASE	A2
1556-7125	FOODBORNE PATHOGENS AND DISEASE	A2
2468-1709	FORENSIC CHEMISTRY	B5
0379-0738	FORENSIC SCIENCE INTERNATIONAL	A2
1872-4973	FORENSIC SCIENCE INTERNATIONAL. GENETICS (PRINT)	A1
0378-1127	FOREST ECOLOGY AND MANAGEMENT	A1
1437-4781	FOREST PATHOLOGY (PRINT)	A2
1389-9341	FOREST POLICY AND ECONOMICS	A2
0015-7473	FOREST PRODUCTS JOURNAL	B2
0015-749X	FOREST SCIENCE	A2
2171-5068	FOREST SYSTEMS	B1
0015-752X	FORESTRY (LONDON)	A1
1999-4907	FORESTS	A2
1472-8028	FORESTS, TREES AND LIVELIHOODS	B1
2178-7298	FORMAÇÃO (ONLINE)	B5
1980-0827	FORUM AMBIENTAL DA ALTA PAULISTA	B5
1805-4927	FOTTEA	B1
1983-7828	FRAGMENTOS DE CULTURA	B5
2231-2536	FREE RADICALS AND ANTIOXIDANTS	B3
0046-5070	FRESHWATER BIOLOGY (PRINT)	A1
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	B5
