ISSN	Titulo	Estrato	Classificação
2238-0426	CONHECER: DEBATE ENTRE O PÚBLICO O PRIVADO	B2	
2237-8049	CONHECIMENTO & DIVERSIDADE	B1	
1984-0101	CONHECIMENTO PRÁTICO GEOGRAFIA	B4	
1809-6182	CONJUNTURA INTERNACIONAL (BELO HORIZONTE. ONLINE)	A3	
2236-8760	CONNEXIO - REVISTA CIENTÍFICA DA ESCOLA DE GESTÃO E NEGÓCIOS	B3	
2369-2685	CONSENSUS (ONLINE)	A3	
0888-8892	CONSERVATION BIOLOGY	A1	
1755-263X	CONSERVATION LETTERS	A1	
2578-4854	CONSERVATION SCIENCE AND PRACTICE	B1	
2526-6519	CONTEMPORÂNEA: REVISTA UNITOLEDO: ARQUITETURA, COMUNICAÇÃO, DESIGN E EDUCAÇÃO	B1	
1932-3231	CONTEMPORÂNEOS. REVISTA DE ARTES E HUMANIDADES	A1	
2179-1309	CONTEXTO & EDUCAÇÃO	A2	
0102-8758	CONTEXTO & EDUCAÇÃO	A2	
2007-2120	CONTEXTUALIZACIONES LATINOAMERICANAS	A4	
0278-4343	CONTINENTAL SHELF RESEARCH	A2	
2525-4529	CONTRACORRENTE (ONLINE)	B2	
2358-3541	CONTRAPONTO (UFRGS)	B4	
1025-9945	CONTRATEXTO - REVISTA DE LA FACULTAD DE COMUNICACIÓN DE LA UNIVERSIDAD DE LIMA	A4	
1988-7833	CONTRIBUCIONES A LAS CIENCIAS SOCIALES	A4	
2178-5694	CONVERSAS & CONTROVÉRSIAS	B4	
1679-0650	COSMOS (PRESIDENTE PRUDENTE)	B4	
2304-0963	COSTAS: REVISTA IBEROAMERICANA DE MANEJO COSTERO INTEGRADO	B2	
2151-4755	CREATIVE EDUCATION	C	
2151-4771	CREATIVE EDUCATION	C	
2605-3276	CRÍTICA  URBANA	B3	
2237-0579	CRÍTICA E SOCIEDADE. REVISTA DE CULTURA POLÍTICA	B1	
2447-4223	CRÍTICA EDUCATIVA	A4	
0104-9321	CRITICA MARXISTA (SÃO PAULO)	B2	
1984-7033	CROP BREEDING AND APPLIED BIOTECHNOLOGY (ONLINE)	A4	
0122-1450	CUADERNOS DE DESARROLLO RURAL	B2	
0121-4772	CUADERNOS DE ECONOMÍA (SANTAFÉ DE BOGOTÁ)	A4	
1989-4155	CUADERNOS DE EDUCACIÓN Y DESARROLLO	A4	
0121-215X	CUADERNOS DE GEOGRAFÌA	A3	
2256-5442	CUADERNOS DE GEOGRAFÍA: REVISTA COLOMBIANA DE GEOGRAFÍA (ON LINE)	A3	
1514-5816	CUADERNOS DE HISTORIA. SERIE ECONOMÍA Y SOCIEDAD	B3	
1139-7861	CUADERNOS DE TURISMO	A3	
0213-4497	CUADERNOS DO LABORATORIO XEOLÓXICO DE LAXE	B3	
2340-0129	CUADERNOS GEOGRÁFICOS	A1	
1676-0158	CULTIVAR MÁQUINAS	C	
1982-5838	CULTUR: REVISTA DE CULTURA E TURISMO	B1	
2007-8110	CULTURA Y REPRESENTACIONES SOCIALES	A4	
2475-2991	CURRENT DEVELOPMENTS IN NUTRITION	B3	
1877-3435	CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY (PRINT)	A1	
1645-1384	CURRÍCULO SEM FRONTEIRAS	A1	
1808-2882	CUSTOS E AGRONEGOCIO ONLINE	A3	
2591-555X	CUYONOMICS. INVESTIGACIONES EN ECONOMÍA REGIONAL	B3	
1278-3366	CYBERGEO (PARIS)	A1	
1983-8379	DARANDINA REVISTELETRÔNICA	B2	
2306-5729	DATA	A4	
2175-6600	DEBATES EM EDUCAÇÃO	A2	
2594-0937	DEBATES SOBRE INNOVACIÓN	B3	
1988-5245	DELOS: DESARROLLO LOCAL SOSTENIBLE	B1	
1851-832X	DENSIDADE	B4	
1600-4469	DENTAL TRAUMATOLOGY (PRINT)	A2	
2539-4401	DERECHO & SOCIEDAD	B3	
2317-949X	DESAFIO ONLINE	B1	
2359-3652	DESAFIOS: REVISTA INTERDISCIPLINAR DA UNIVERSIDADE FEDERAL DO TOCANTINS	A4	
1944-3986	DESALINATION AND WATER TREATMENT (ONLINE)	A3	
1944-3994	DESALINATION AND WATER TREATMENT (PRINT)	A3	
2176-9109	DESENVOLVIMENTO E MEIO AMBIENTE	B2	
1518-952X	DESENVOLVIMENTO E MEIO AMBIENTE (UFPR)	B2	
2237-6453	DESENVOLVIMENTO EM QUESTÃO	A4	
1678-4855	DESENVOLVIMENTO EM QUESTÃO	A4	
2594-5815	DESENVOLVIMENTO, FRONTEIRAS E CIDADANIA	B2	
2237-9029	DESENVOLVIMENTO REGIONAL EM DEBATE	A2	
2595-9387	DESENVOLVIMENTO RURAL INTERDISCIPLINAR	B3	
2446-5496	DESENVOLVIMENTO SOCIOECONÔMICO EM DEBATE	B1	
1982-3894	DESIGUALDADE & DIVERSIDADE (PUCRJ)	B3	
2611-4135	DETRITUS	B3	
1467-7660	DEVELOPMENT AND CHANGE (ONLINE)	A1	
0719-2681	DIÁLOGO ANDINO	B1	
2525-2828	DIÁLOGO COM A ECONOMIA CRIATIVA	B2	
2177-2940	DIÁLOGOS (MARINGA)	A2	
0210-492X	DIDÁCTICA GEOGRÁFICA	B1	
1989-5240	DIDÁCTICAS ESPECÍFICAS	A3	
0013-9998	DIE ERDE (BERLIN)	A4	
2525-698X	DIGNIDADE RE-VISTA	B3	
2322-956X	DIMENSIÓN EMPRESARIAL	A4	
2179-8869	DIMENSÕES: REVISTA DE HISTÓRIA DA UFES	A2	
2115-256X	DIPLOMATIE. LES GRANDS DOSSIERS	B3	
2111-4307	DIPLOWEB	B3	
2317-7721	DIREITO DA CIDADE	A2	
0965-3562	DISASTER PREVENTION AND MANAGEMENT	A4	
0361-3666	DISASTERS (BRADWORTHY. PRINT)	A1	
2179-6890	DISCIPLINARIUM SCIENTIA. SÉRIE CIÊNCIAS HUMANAS (ONLINE)	B1	
1981-1381	DISCIPLINARUM SCIENTIA. SÉRIE CIÊNCIAS HUMANAS	B1	
0000-000X	DISCOVERY TOOLS, A BIBLIOGRAPHY	B3	
0251-3625	DISP - THE PLANNING REVIEW [0251-3625]	A4	
2237-9967	DISPOSITIVA	B3	
2317-0476	DIVERSIDADE RELIGIOSA	B3	
2525-5215	DIVERSITAS JOURNAL	B3	
1424-2818	DIVERSITY	A4	
1646-477X	DOC ON-LINE: REVISTA DIGITAL DE CINEMA DOCUMENTARIO	B1	
0212-1573	DOCUMENTS D'ANÀLISI GEOGRÀFICA	A3	
1413-2060	DOXA: REVISTA BRASILEIRA DE PSICOLOGIA E EDUCAÇÃO	A4	
2504-446X	DRONES	A3	
2595-1092	DUC IN ATUM	B4	
2177-8310	EAD EM FOCO - REVISTA DE EDUCAÇÃO A DISTÂNCIA	A2	
2333-5084	EARTH AND SPACE SCIENCE	A3	
1865-0481	EARTH SCIENCE INFORMATICS (INTERNET)	A2	
1865-0473	EARTH SCIENCE INFORMATICS (PRINT)	A2	
1794-6190	EARTH SCIENCES RESEARCH JOURNAL	B2	
1096-9837	EARTH SURFACE PROCESSES AND LANDFORMS (ONLINE)	A1	
0197-9337	EARTH SURFACE PROCESSES AND LANDFORMS (PRINT)	A1	
0012-8252	EARTH-SCIENCE REVIEWS	A1	
1963-1197	ECHOGÉO (PARIS)	A4	
1936-0592	ECOHYDROLOGY	A1	
1667-782X	ECOLOGÍA AUSTRAL (EN LÍNEA)	B2	
2316-980X	ECOLOGIA E NUTRIÇÃO FLORESTAL	B4	
1130-6378	ECOLOGÍA POLÍTICA	A3	
2447-3170	ECOLOGIAS HUMANAS: REVISTA DA SOCIEDADE BRASILEIRA DE ECOLOGIA HUMANA	B4	
0921-8009	ECOLOGICAL ECONOMICS (AMSTERDAM)	A1	
0925-8574	ECOLOGICAL ENGINEERING	A1	
1470-160X	ECOLOGICAL INDICATORS	A1	
0304-3800	ECOLOGICAL MODELLING	A2	
1939-9170	ECOLOGY	A1	
2317-627X	ECONOMIA & REGIÃO	B1	
2318-647X	ECONOMIA E POLÍTICAS PÚBLICAS	B3	
1405-8421	ECONOMÍA, SOCIEDAD Y TERRITORIO	B1	
2448-6183	ECONOMÍA, SOCIEDAD Y TERRITORIO	B1	
1697-2473	ECOSISTEMAS (MADRID. INTERNET)	B1	
2150-8925	ECOSPHERE	A2	
2212-0416	ECOSYSTEM SERVICES	A1	
1432-9840	ECOSYSTEMS (NEW YORK. PRINT)	A1	
2359-2087	EDUCA - REVISTA MULTIDISCIPLINAR EM EDUCAÇÃO	B1	
2176-1043	EDUCAÇÃO & LINGUAGEM (ONLINE)	A4	
2237-6011	EDUCAÇÃO - REVISTA CIENTÍFICA DO CENTRO UNIVERSITÁRIO CLARETIANO	C	
1678-4626	EDUCAÇÃO & SOCIEDADE	A1	
0101-7330	EDUCAÇÃO & SOCIEDADE (IMPRESSO)	A1	
2237-1648	EDUCAÇÃO, CULTURA E SOCIEDADE	B1	
2238-1279	EDUCAÇÃO E CULTURA CONTEMPORÂNEA (ONLINE)	A2	
2447-9217	EDUCAÇÃO E CULTURA EM DEBATE	A4	
1678-4634	EDUCAÇÃO E PESQUISA	A1	
1517-9702	EDUCAÇÃO E PESQUISA (USP.IMPRESSO)	A1	
2238-8346	EDUCAÇÃO E POLÍTICAS EM DEBATE	A4	
2175-6236	EDUCACAO E REALIDADE	A1	
2448-0320	EDUCAÇÃO EM ANÁLISE	B1	
2317-0093	EDUCAÇÃO EM FOCO (UEMG) ONLINE	A4	
0104-3293	EDUCAÇÃO EM FOCO (UFJF) PRINT	A3	
2178-8359	EDUCACAO EM PERSPECTIVA (ONLINE)	A2	
0102-4698	EDUCAÇÃO EM REVISTA (UFMG - IMPRESSO)	A1	
1982-6621	EDUCAÇÃO EM REVISTA (UFMG - ONLINE)	A1	
1676-2592	EDUCAÇÃO TEMÁTICA DIGITAL	A1	
1981-8106	EDUCAÇÃO: TEORIA E PRÁTICA	A2	
1984-0411	EDUCAR EM REVISTA	A1	
1981-4712	EDUCERE ET EDUCARE (VERSÃO ELETRÔNICA)	A4	
1316-4910	EDUCERE (MÉRIDA)	A2	
1982-1123	EDUCERE: REVISTA DA EDUCAÇÃO DA UNIPAR (ONLINE)	B1	
2317-1839	EJA EM DEBATE	B1	
1667-7900	EL HILO DE LA FÁBULA	B3	
1870-9036	EL PERIPLO SUSTENTABLE	A4	
2316-4360	ÉLISÉE - REVISTA DE GEOGRAFIA DA UEG	B1	
1808-5245	EM QUESTÃO	A2	
2177-2312	E-METROPOLIS: REVISTA ELETRÔNICA DE ESTUDOS URBANOS E REGIONAIS	B2	
2316-9303	E-MOSAICOS REVISTA MULTIDISCIPLINAR DE ENSINO, PESQUISA, EXTENSÃO E CULTURA DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA (CAP-UERJ)	B2	
2446-7405	EMPORIO DO DIREITO	B2	
2238-0515	EMPREENDEDORISMO, GESTÃO E NEGÓCIOS REVISTA DO CURSO DE ADMINISTRAÇÃO	B2	
2317-2606	ENCICLOPEDIA BIOSFERA	B4	
2175-8875	ENCONTRO NACIONAL DA ANPEGE	A4	
2594-9152	ENCONTRO REGIONAL DE AGROECOLOGIA DO NORDESTE	B4	
2525-846X	ENCONTROS TEOLÓGICOS	A3	
2414-6625	ENCUENTRO LATINOAMERICANO ELA	B2	
1808-8759	ENERGIA NA AGRICULTURA	B4	
1996-1073	ENERGIES (BASEL)	A2	
0301-4215	ENERGY POLICY	A1	
2352-4847	ENERGY REPORTS	A2	
2214-6296	ENERGY RESEARCH & SOCIAL SCIENCE	A1	
2192-0567	ENERGY, SUSTAINABILITY AND SOCIETY	A1	
2175-6813	ENGENHARIA NA AGRICULTURA (ONLINE)	B4	
1413-4152	ENGENHARIA SANITÁRIA E AMBIENTAL	A4	
1809-4457	ENGENHARIA SANITÁRIA E AMBIENTAL (ONLINE)	A4	
1415-7314	ENGEVISTA (UFF)	B2	
2174-548X	ENLIGHTENING TOURISM	A4	
2178-695X	ENSAIOS E CIÊNCIA: CIÊNCIAS BIOLÓGICAS, AGRÁRIAS E DA SAÚDE	B1	
1983-1730	ENSINO EM RE-VISTA	A3	
1692-0074	ENTORNO GEOGRAFICO	A3	
2177-7829	ENTRE-LUGAR	A4	
1984-1787	ENTRELUGARES: REVISTA DE SOCIOPOÉTICA E ABORDAGENS AFINS	B4	
2007-5316	ENTRETEXTOS	A3	
1927-0488	ENVIRONMENT AND NATURAL RESOURCES RESEARCH	B2	
1387-585X	ENVIRONMENT, DEVELOPMENT AND SUSTAINABILITY	A2	
2665-9727	ENVIRONMENTAL AND SUSTAINABILITY INDICATORS	B3	
0378-1909	ENVIRONMENTAL BIOLOGY OF FISHES	A4	
1610-3653	ENVIRONMENTAL CHEMISTRY LETTERS (PRINT)	A1	
0376-8929	ENVIRONMENTAL CONSERVATION	A2	
1866-6299	ENVIRONMENTAL EARTH SCIENCES (INTERNET)	A2	
1866-6280	ENVIRONMENTAL EARTH SCIENCES (PRINT)	A2	
0269-4042	ENVIRONMENTAL GEOCHEMISTRY AND HEALTH	A2	
1075-9565	ENVIRONMENTAL GEOSCIENCES	A4	
1462-2912	ENVIRONMENTAL MICROBIOLOGY (PRINT)	A1	
1364-8152	ENVIRONMENTAL MODELLING & SOFTWARE	A1	
1573-2959	ENVIRONMENTAL MONITORING AND ASSESSMENT (DORDRECHT. ONLINE)	A3	
0167-6369	ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT)	A3	
0269-7491	ENVIRONMENTAL POLLUTION (1987)	A1	
1748-9326	ENVIRONMENTAL RESEARCH LETTERS	A1	
0013-9351	ENVIRONMENTAL RESEARCH (NEW YORK, N.Y. PRINT)	A1	
1462-9011	ENVIRONMENTAL SCIENCE & POLICY	A1	
0944-1344	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH INTERNATIONAL	A2	
2352-1864	ENVIRONMENTAL TECHNOLOGY & INNOVATION	A2	
1679-4974	EPIDEMIOLOGIA E SERVICOS DE SAUDE	A3	
2237-9622	EPIDEMIOLOGIA E SERVIÇOS DE SAÚDE	A3	
1469-4409	EPIDEMIOLOGY AND INFECTION (ONLINE)	A4	
0950-2688	EPIDEMIOLOGY AND INFECTION (PRINT)	A4	
0705-3797	EPISODES	A3	
2674-757X	EPISTEMOLOGIA E PRÁXIS EDUCATIVA	B3	
2182-6439	E-REVISTA DE ESTUDOS INTERCULTURAIS	B1	
2238-7188	ESCRITAS: REVISTA DO CURSO DE HISTÓRIA DE ARAGUAÍNA	B1	
1984-817X	ESPACIALIDADES	B1	
1315-0006	ESPACIO ABIERTO (CARACAS. 1992)	A4	
0798-1015	ESPACIOS (CARACAS)	C	
2237-3071	ESPAÇO ABERTO, PPGG - UFRJ	A1	
1982-6524	ESPAÇO AMERÍNDIO (UFRGS)	A2	
1413-3342	ESPAÇO E CULTURA (UERJ)	B1	
2317-7837	ESPAÇO E ECONOMIA	A2	
1516-9375	ESPAÇO E GEOGRAFIA (UNB)	A3	
2526-5725	ESPAÇO E TEMPO MIDIÁTICOS	B3	
1519-7816	ESPAÇO EM REVISTA	A4	
1807-8575	ESPAÇO ENERGIA	C	
2177-1227	ESPELEO-TEMA	C	
0102-4701	ESPELEO-TEMA (SÃO PAULO)	C	
1516-6406	ESSENTIA (SOBRAL/CE)	B3	
1809-046X	ESTAÇÃO CIENTÍFICA (FESJF. ONLINE)	A1	
1559-2723	ESTUARIES AND COASTS	A2	
0272-7714	ESTUARINE, COASTAL AND SHELF SCIENCE (PRINT)	A2	
0251-2483	ESTUDIOS PARAGUAYOS	B3	
2250-4001	ESTUDIOS RURALES	A2	
1853-4392	ESTUDIOS SOCIOTERRITORIALLES	A4	
0327-5841	ESTUDIOS Y PERSPECTIVAS EN TURISMO	A3	
1851-1732	ESTUDIOS Y PERSPECTIVAS EN TURISMO (EN LÍNEA)	A3	
1983-036X	ESTUDO & DEBATE (ONLINE)	B2	
1806-9592	ESTUDOS AVANÇADOS (USP)	A1	
0103-4014	ESTUDOS AVANÇADOS (USP)	A1	
0103-6831	ESTUDOS EM AVALIAÇÃO EDUCACIONAL (IMPRESSO)	A1	
1678-698X	ESTUDOS GEOGRÁFICOS (UNESP)	A3	
1980-8208	ESTUDOS GEOLÓGICOS (UFPE)	B3	
0101-4064	ESTUDOS IBERO-AMERICANOS (PUCRS. IMPRESSO)	A2	
2317-773X	ESTUDOS INTERNACIONAIS	A4	
0187-1811	ESTUDOS LATINOAMERICANOS	B3	
2526-7752	ESTUDOS SOCIEDADE E AGRICULTURA (ONLINE)	A4	
1413-0580	ESTUDOS SOCIEDADE E AGRICULTURA (UFRRJ)	A4	
2237-6461	ESTUDOS TEOLÓGICOS	A3	
2448-1998	ETHNOSCIENTIA	C	
0717-6236	EURE (SANTIAGO. EN LÍNEA)	A1	
0250-7161	EURE (SANTIAGO. IMPRESA)	A1	
2063-5346	EUROPEAN CHEMICAL BULLETIN	C	
1028-267X	EUROPEAN GEOLOGIST	B1	
1339-8474	EUROPEAN JOURNAL OF ECOLOGY (ONLINE)	B3	
1792-1341	EUROPEAN JOURNAL OF GEOGRAPHY	A2	
1351-0754	EUROPEAN JOURNAL OF SOIL SCIENCE (PRINT)	A2	
1525-9951	EVENT MANAGEMENT	A3	
1983-9308	EXACTA (ONLINE)	B1	
2179-6386	EXPEDIÇÕES: TEORIA DA HISTÓRIA E HISTORIOGRAFIA	A4	
1982-2413	EXPERIÊNCIAS EM ENSINO DE CIÊNCIAS (UFRGS)	B1	
2358-8195	EXPRESSA EXTENSÃO	B3	
1414-4190	EXPRESSA EXTENSÃO (UFPEL)	B3	
2318-1796	EXTENSÃO RURAL	B4	
1807-0221	EXTENSIO: REVISTA ELETRÔNICA DE EXTENSÃO	B1	
1431-0651	EXTREMOPHILES (TOKYO. PRINT)	A4	
2358-1069	FALAS BREVES	B4	
2358-6311	FAROL - REVISTA DE ESTUDOS ORGANIZACIONAIS E SOCIEDADE	A4	
1980-8526	FATECNOLÓGICA (FATEC-JAHU)	C	
1677-0439	FAZ CIÊNCIA (UNIOESTE. IMPRESSO)	B2	
1807-6971	FENIX: REVISTA DE HISTORIA E ESTUDOS CULTURAIS	A2	
0015-0010	FENNIA (HELSINKI. 1889)	A2	
0430-5027	FINISTERRA	A1	
2571-6255	FIRE	A4	
1365-2400	FISHERIES MANAGEMENT AND ECOLOGY	A3	
0969-997X	FISHERIES MANAGEMENT AND ECOLOGY (PRINT)	A3	
0367-326X	FITOTERAPIA (MILANO)	A4	
0367-2530	FLORA (JENA)	A3	
2179-8087	FLORAM	B3	
1415-0980	FLORESTA E AMBIENTE	B3	
1982-4688	FLORESTA (ONLINE) (CURITIBA)	B2	
0015-3826	FLORESTA (UFPR. IMPRESSO)	B2	
1806-8863	FLOVET	B1	
0308-8146	FOOD CHEMISTRY	A1	
0101-2061	FOOD SCIENCE & TECHNOLOGY (IMPRESSO)	B1	
0378-1127	FOREST ECOLOGY AND MANAGEMENT	A1	
1389-9341	FOREST POLICY AND ECONOMICS	A1	
1999-4907	FORESTS	A2	
2176-4360	FORMAÇÃO DOCENTE	A4	
2178-7298	FORMAÇÃO (ONLINE)	A3	
1517-543X	FORMAÇÃO (PRESIDENTE PRUDENTE)	A3	
2318-986X	FORM@RE -REVISTA DO PLANO NACIONAL DE FORMAÇÃO DE PROFESSOES DA EDUCAÇÃO BÁSICA/UFPI	B2	
2318-6356	FORSCIENCE	B3	
1980-0827	FÓRUM AMBIENTAL DA ALTA PAULISTA	A2	
1832-5203	FOUCAULT STUDIES	B1	
1983-7828	FRAGMENTOS DE CULTURA	A2	
0046-5070	FRESHWATER BIOLOGY (PRINT)	A1	
2161-9565	FRESHWATER SCIENCE	A1	
2595-3788	FRONTEIRAS	B1	
2238-8869	FRONTEIRAS: JOURNAL OF SOCIAL, TECHNOLOGICAL AND ENVIRONMENTAL SCIENCE	A4	
2175-0742	FRONTEIRAS: REVISTA DE HISTÓRIA	A3	
2624-9553	FRONTIERS IN CLIMATE	C	
2296-6463	FRONTIERS IN EARTH SCIENCE	A2	
2296-665X	FRONTIERS IN ENVIRONMENTAL SCIENCE	A2	
2624-893X	FRONTIERS IN FORESTS AND GLOBAL CHANGE	B4	
1664-3224	FRONTIERS IN IMMUNOLOGY (ONLINE)	A2	
1664-302X	FRONTIERS IN MICROBIOLOGY (ONLINE)	A2	
2234-943X	FRONTIERS IN ONCOLOGY	A4	
2571-581X	FRONTIERS IN SUSTAINABLE FOOD SYSTEMS	B1	
2236-9929	FUCAMP CADERNOS	A4	
0104-351X	FUMDHAMENTOS	B4	
0269-8463	FUNCTIONAL ECOLOGY (PRINT)	A1	
1445-4408	FUNCTIONAL PLANT BIOLOGY (PRINT)	A2	
1878-6146	FUNGAL BIOLOGY	A2	
1981-1268	GAIA SCIENTIA (UFPB)	B1	
1360-0524	GENDER, PLACE AND CULTURE	A1	
1676-5680	GENETICS AND MOLECULAR RESEARCH	B2	
1415-7543	GEO UERJ	A1	
1981-9021	GEO UERJ (2007)	A1	
1980-7759	GEOAMAZÔNIA (UFPA)	A3	
1679-9860	GEOAMBIENTE ON-LINE	A3	
0883-6353	GEOARCHAEOLOGY (NEW YORK. PRINT)	A3	
1010-6049	GEOCARTO INTERNATIONAL	A1	
0102-9800	GEOCHIMICA BRASILIENSIS	B2	
0101-9082	GEOCIÊNCIAS (SÃO PAULO. IMPRESSO)	B2	
1980-900X	GEOCIÊNCIAS (SÃO PAULO. ONLINE)	B2	
2359-6007	GEOCONEXÕES	A3	
2385-5096	GEOCRITIQ - PLATAFORMA DIGITAL IBERO-AMERICANA PARA LA DIFUSIÓN DEL TRABAJO CIENTÍFICO	B3	
0016-7061	GEODERMA (AMSTERDAM)	A1	
2352-0094	GEODERMA REGIONAL	A3	
2448-413X	GEODIÁLOGOS	B4	
1510-6020	GEOESPACIO	B4	
0352-3659	GEOFIZIKA (ZAGREB)	B1	
1578-5157	GEOFOCUS (MADRID)	B1	
0016-7185	GEOFORUM	A1	
2447-9195	GEOFRONTER	A4	
1518-2002	GEOGRAFARES: REVISTA DO MESTRADO E DO DEPARTAMENTO DE GEOGRAFIA, CENTRO DE CIÊNCIAS HUMANAS E NATURAIS (UFES)	A2	
2595-9026	GEOGRAFIA	B2	
1806-8553	GEOGRAFIA E PESQUISA (UNESP. OURINHOS)	A3	
1984-1647	GEOGRAFIA EM ATOS (ONLINE)	A4	
1519-8367	GEOGRAFIA EM ATOS (UNESP. IMPRESSO)	A4	
1982-8942	GEOGRAFIA EM QUESTÃO (IMPRESSO)	A3	
2178-0234	GEOGRAFIA EM QUESTÃO (ONLINE)	A3	
2236-4994	GEOGRAFIA ENSINO & PESQUISA	A2	
0103-1538	GEOGRAFIA. ENSINO & PESQUISA (UFSM)	A2	
0102-3888	GEOGRAFIA (LONDRINA)	A2	
2447-1747	GEOGRAFIA (LONDRINA)	A2	
2178-3306	GEOGRAFIA, MEIO AMBIENTE E ENSINO (GEOMAE)	A4	
0100-7912	GEOGRAFIA (RIO CLARO. IMPRESSO)	A2	
1983-8700	GEOGRAFIA (RIO CLARO. ONLINE)	A2	
1677-8049	GEOGRAFIA (UFPI)	B1	
1852-8031	GEOGRAFÍA Y SISTEMAS DE INFORMACIÓN GEOGRÁFICA	B2	
2237-549X	GEOGRAFIAS	A2	
1808-8058	GEOGRAFIAS (UFMG)	A2	
1668-5180	GEOGRAFICA DIGITAL	B2	
0435-3676	GEOGRAFISKA ANNALER. SERIES A, PHYSICAL GEOGRAPHY (PRINT)	A2	
2446-9165	GEOGRAPHIA MERIDIONALIS	A3	
2358-1972	GEOGRAPHIA OPPORTUNO TEMPORE	A3	
1517-7793	GEOGRAPHIA (UFF)	A1	
2674-8126	GEOGRAPHIA (UFF)	A1	
0016-7312	GEOGRAPHICA HELVETICA	A3	
1931-0846	GEOGRAPHICAL REVIEW	A2	
0016-7479	GEOGRAPHISCHE ZEITSCHRIFT	B4	
2173-1276	GEOGRAPHOS	B2	
2071-9388	GEOGRAPHY, ENVIRONMENT, SUSTAINABILITY	A2	
2611-7193	GEOGRAPHY NOTEBOOKS	B3	
1867-2485	GEOHERITAGE	A2	
1867-2477	GEOHERITAGE	A2	
2327-4581	GEOINFORMATICS & GEOSTATISTICS	C	
2175-862X	GEOINGÁ: REVISTA DO PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA	A3	
0343-2521	GEOJOURNAL	A3	
1519-874X	GEOLOGIA USP. SÉRIE CIENTÍFICA	B2	
2316-9095	GEOLOGIA USP. SÉRIE CIENTÍFICA (ONLINE)	B2	
0072-1050	GEOLOGICAL JOURNAL (CHICHESTER)	A3	
0276-0460	GEO-MARINE LETTERS	A2	
0169-555X	GEOMORPHOLOGY (AMSTERDAM)	A1	
0104-4486	GEONOMOS	B3	
1518-6059	GEONORDESTE (UFS)	A2	
2237-1419	GEONORTE	A3	
2594-5033	GEOPAUTA	B1	
2355-6544	GEOPLANNING	B4	
2172-3958	GEOPOLITICA(S): REVISTA DE ESTUDIOS SOBRE ESPACIO Y PODER	A2	
1465-0045	GEOPOLITICS (LONDON)	A1	
1983-3644	GEOPUC (RIO DE JANEIRO)	B4	
1749-9518	GEORISK: ASSESSMENT AND MANAGEMENT OF RISK FOR ENGINEERED SYSTEMS AND GEOHAZARDS	A2	
2178-0463	GEOSABERES REVISTA DE ESTUDOS GEOEDUCACIONAIS	A2	
2076-3263	GEOSCIENCES	A4	
1991-9603	GEOSCIENTIFIC MODEL DEVELOPMENT	A1	
1991-962X	GEOSCIENTIFIC MODEL DEVELOPMENT DISCUSSIONS	C	
1827-1987	GEOSPATIAL HEALTH (TESTO STAMPATO)	B1	
2177-5230	GEOSUL	A2	
0103-3964	GEOSUL (UFSC)	A2	
1809-198X	GEOTEXTOS	A3	
1984-5537	GEOTEXTOS (ONLINE)	A3	
1809-189X	GEOTEXTOS (SALVADOR)	A3	
2179-0892	GEOUSP: ESPAÇO E TEMPO	A1	
1414-7416	GEOUSP (USP)	A1	
1516-9103	GESTÃO & PLANEJAMENTO (SALVADOR)	A4	
1806-9649	GESTÃO & PRODUÇÃO	B1	
1981-1543	GESTÃO & TECNOLOGIA DE PROJETOS	A2	
2317-5087	GESTÃO E CONEXÕES	A4	
2174-9515	GIGAPP ESTUDIOS WORKING PAPERS	B2	
2358-4467	GIRAMUNDO - REVISTA DE GEOGRAFIA DO COLÉGIO PEDRO II	A3	
1548-1603	GISCIENCE AND REMOTE SENSING	A1	
2318-7131	GLÁUKS ONLINE	B2	
0921-8181	GLOBAL AND PLANETARY CHANGE (PRINT)	A1	
0886-6236	GLOBAL BIOGEOCHEMICAL CYCLES	A1	
1354-1013	GLOBAL CHANGE BIOLOGY (PRINT)	A1	
1466-822X	GLOBAL ECOLOGY AND BIOGEOGRAPHY (PRINT)	A1	
2351-9894	GLOBAL ECOLOGY AND CONSERVATION	A3	
0959-3780	GLOBAL ENVIRONMENTAL CHANGE	A1	
2249-460X	GLOBAL JOURNAL OF HUMAN-SOCIAL SCIENCE	A1	
0975-5896	GLOBAL JOURNAL OF SCIENCE FRONTIER RESEARCH	B3	
1984-3801	GLOBAL SCIENCE AND TECHNOLOGY	B4	
1605-5519	GLOBALIZACION: REVISTA WEB MENSUAL DE ECONOMIA, SOCIEDAD Y CULTURA	B4	
1474-774X	GLOBALIZATIONS	A1	
2172-8690	GRAN TOUR: REVISTA DE INVESTIGACIONES TURÍSTICAS	B1	
1414-0268	GRIFOS (UNOESC)	B2	
2352-801X	GROUNDWATER FOR SUSTAINABLE DEVELOPMENT	A2	
2447-4096	GUAJU ¿ REVISTA BRASILEIRA DE DESENVOLVIMENTO TERRITORIAL SUSTENTÁVEL	C	
0197-3975	HABITAT INTERNATIONAL	A1	
2405-8440	HELIYON	A4	
0338-487X	HÉRODOTE (PARIS)	B1	
