ISSN	Titulo	Estrato	Classificação
0104-7922	A AGUA EM REVISTA	B4
2236-6695	A BARRIGUDA: REVISTA CIENTÍFICA	B4
1415-8973	A COR DAS LETRAS (UEFS)	B4
0011-7641	A DEFESA NACIONAL	B4
1413-6090	A ECONOMIA EM REVISTA	B4
1983-6422	A FÍSICA NA ESCOLA (IMPRESSO)	B3
1984-1035	A LEITURA: CADERNO DA ESCOLA SUPERIOR DE MAGISTRATURA DO ESTADO DO PARÁ	B5
1647-3248	A PÁGINA DA EDUCAÇÃO	B5
2358-0526	A PALAVRADA	B4
2175-6104	A PESTE REVISTA DE PSICANÁLISE E SOCIEDADE	C 
1982-5560	A REVISTA CRONOS	B3
2237-7435	A TEMPO	C 
1676-0336	A TERCEIRA IDADE	B4
2376-0605	AACE CLINICAL CASE REPORTS	B5
0587-4068	AACHENER GEOGRAPHISCHE ARBEITEN	B5
1530-9932	AAPS PHARMSCITECH	A2
2316-9451	ABAKÓS	B2
2316-9451	ABAKÓS	B2
0102-6720	ABCD : ARQUIVOS BRASILEIROS DE CIRURGIA DIGESTIVA	B1
0102-6720	ABCD. ARQUIVOS BRASILEIROS DE CIRURGIA DIGESTIVA	B1
2318-4965	ABCS HEALTH SCIENCES	B4
2357-8114	ABCS HEALTH SCIENCES	B4
1980-4814	ABCUSTOS (SÃO LEOPOLDO, RS)	B5
0942-8925	ABDOMINAL IMAGING	A2
1809-8630	ABRAMET. ASSOCIAÇÃO BRASILEIRA DE MEDICINA DE TRÁFEGO	C 
1984-2090	ABRIL (NITERÓI)	B2
1085-3375	ABSTRACT AND APPLIED ANALYSIS	B2
0065-7727	ABSTRACTS OF PAPERS. AMERICAN CHEMICAL SOCIETY	B2
1516-3210	A&C. REVISTA DE DIREITO ADMINISTRATIVO & CONSTITUCIONAL (IMPRESSO)	B2
2315-7739	ACADEMIA JOURNAL OF AGRICULTURAL RESEARCH	B5
2315-7771	ACADEMIA JOURNAL OF MICROBIOLOGY RESEARCH	B5
1040-2446	ACADEMIC MEDICINE	A1
2318-1494	ACADÊMICO MUNDO	B5
1631-0691	ACADEMIE DES SCIENCES. COMPTES RENDUS. BIOLOGIES	B1
1806-9495	ACADEMUS: REVISTA CIENTÍFICA DA SAÚDE	B4
2358-6559	ACANTO EM REVISTA	B5
2238-0701	AÇÃO MIDIÁTICA - ESTUDOS EM COMUNICAÇÃO, SOCIEDADE E CULTURA	B4
2238-0701	AÇÃO MIDIÁTICA - ESTUDOS EM COMUNICAÇÃO, SOCIEDADE E CULTURA	B4
0001-4842	ACCOUNTS OF CHEMICAL RESEARCH	A1
0949-1775	ACCREDITATION AND QUALITY ASSURANCE	B1
2358-5587	ACENO - REVISTA DE ANTROPOLOGIA DO CENTRO-OESTE	B3
2237-8723	ACERVO	B4
1981-867X	ACERVO ON-LINE DE MÍDIA REGIONAL (UNITAU)	B4
2237-8723	ACERVO: REVISTA DO ARQUIVO NACIONAL	B4
0102-700X	ACERVO (RIO DE JANEIRO)	B4
2319-0698	ACESSO LIVRE	B2
0889-325X	ACI MATERIALS JOURNAL	B1
0889-3241	ACI STRUCTURAL JOURNAL	A2
0360-0300	ACM COMPUTING SURVEYS	A1
1557-9441	ACM JOURNAL OF COMPUTER DOCUMENTATION (ONLINE)	B3
1550-4859	ACM TRANSACTIONS ON SENSOR NETWORKS	A2
1944-8252	ACS APPLIED MATERIALS & INTERFACES (ONLINE)	A1
1944-8244	ACS APPLIED MATERIALS & INTERFACES (PRINT)	A1
2155-5435	ACS CATALYSIS	A1
1554-8937	ACS CHEMICAL BIOLOGY	A1
1948-7193	ACS CHEMICAL NEUROSCIENCE	A1
1948-5875	ACS MED CHEM LETT	A1
1936-0851	ACS NANO	A1
2470-1343	ACS OMEGA	B4
2168-0485	ACS SUSTAINABLE CHEMISTRY & ENGINEERING	A1
2161-5063	ACS SYNTHETIC BIOLOGY	A1
0906-4710	ACTA AGRICULTURAE SCANDINAVICA. SECTION B, SOIL AND PLANT SCIENCE	B2
0120-2812	ACTA AGRONOMICA	B2
0139-3006	ACTA ALIMENTARIA: AN INTERNATIONAL JOURNAL OF FOOD SCIENCE	B2
1809-4392	ACTA AMAZONICA	B1
0044-5967	ACTA AMAZONICA (IMPRESSO)	B1
1677-7298	ACTA AMBIENTAL CATARINENSE	B4
1726-569X	ACTA BIOETHICA (EN LÍNEA)	B2
2358-3363	ACTA BIOLÓGICA CATARINENSE	B4
0120-548X	ACTA BIOLOGICA COLOMBIANA	B2
1742-7061	ACTA BIOMATERIALIA	A1
2236-0867	ACTA BIOMEDICA BRASILIENSIA	B4
1677-941X	ACTA BOTANICA BRASILICA	B1
0102-3306	ACTA BOTANICA BRASÍLICA (IMPRESSO)	B1
2238-2259	ACTA BRASILEIRA DO MOVIMENTO HUMANO	B5
2238-2259	ACTA BRASILEIRA DO MOVIMENTO HUMANO	B5
2236-286X	ACTA CIENTÍFICA. UNASP	B5
0102-8650	ACTA CIRÚRGICA BRASILEIRA (IMPRESSO)	B1
1678-2674	ACTA CIRÚRGICA BRASILEIRA (ONLINE)	B1
1909-9711	ACTA COLOMBIANA DE PSICOLOGIA	B2
0123-9155	ACTA COLOMBIANA DE PSICOLOGIA	B2
0188-8145	ACTA COMPORTAMENTALIA	B2
0907-4449	ACTA CRYSTALLOGRAPHICA. SECTION D, BIOLOGICAL CRYSTALLOGRAPHY	A1
1600-5368	ACTA CRYSTALLOGRAPHICA. SECTION E	B1
2053-230X	ACTA CRYSTALLOGRAPHICA. SECTION F: STRUCTURAL BIOLOGY COMMUNICATIONS	B1
1744-3091	ACTA CRYSTALLOGRAPHICA SECTON F: STRUCTURAL BIOLOGY COMMUNICATIONS	B1
0001-5547	ACTA CYTOLOGICA	B1
1938-2650	ACTA CYTOLOGICA	B1
0374-1036	ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE	B2
2317-0190	ACTA FISIÁTRICA	B3
0300-9033	ACTA GASTROENTEROLÓGICA LATINOAMERICANA	B3
2177-4307	ACTA GEOGRAFICA	B2
1980-5772	ACTA GEOGRÁFICA (UFRR)	B2
2406-6168	ACTA HORTICULTURAE	B2
2316-4093	ACTA IGUAZU	B4
2316-4093	ACTA IGUAZU	B4
2316-4093	ACTA IGUAZU	B4
2179-975X	ACTA LIMNOLOGICA BRASILIENSIA (ONLINE)	B2
1359-6454	ACTA MATERIALIA (OXFORD)	A1
0001-5970	ACTA MECHANICA	B1
0103-5037	ACTA MÉDICA (PORTO ALEGRE)	B3
0870-399X	ACTA MÉDICA PORTUGUESA	B3
1601-5215	ACTA NEUROPSYCHIATRICA	B2
0326-4815	ACTA ODONTOLÓGICA LATINOAMERICANA	B2
1502-3850	ACTA ODONTOLOGICA SCANDINAVICA	B1
0001-6357	ACTA ODONTOLOGICA SCANDINAVICA (TRYKT UTG.)	B1
0001-6365	ACTA ODONTOLÓGICA VENEZOLANA	B1
1146-609X	ACTA OECOLOGICA (MONTROUGE)	B1
1755-375X	ACTA OPHTHALMOLOGICA (2008. PRINT)	A1
1413-7852	ACTA ORTOPÉDICA BRASILEIRA	B1
1413-7852	ACTA ORTOPÉDICA BRASILEIRA (IMPRESSO)	B1
1809-4406	ACTA ORTOPÉDICA BRASILEIRA (ONLINE)	B1
0803-5253	ACTA PAEDIATRICA (OSLO)	B1
1230-2821	ACTA PARASITOLOGICA	B1
1982-0194	ACTA PAUL DE ENFERM	B1
0103-2100	ACTA PAULISTA DE ENFERMAGEM	B1
0103-2100	ACTA PAULISTA DE ENFERMAGEM	B1
1982-0194	ACTA PAULISTA DE ENFERMAGEM (ONLINE)	B1
0103-2100	ACTA PAULISTA DE ENFERMAGEM (UNIFESP. IMPRESSO)	B1
0873-9781	ACTA PEDIATRICA PORTUGUESA	B3
0587-4246	ACTA PHYSICA POLONICA. A	B2
0137-5881	ACTA PHYSIOLOGIAE PLANTARUM	B1
0231-424X	ACTA PHYSIOLOGICA HUNGARICA (PRINT)	B2
1748-1708	ACTA PHYSIOLOGICA (PRINT)	A1
0371-0874	ACTA PHYSIOLOGICA SINICA	B3
0065-1583	ACTA PROTOZOOLOGICA (DRUK)	B1
0001-690X	ACTA PSYCHIATRICA SCANDINAVICA	A1
2317-8957	ACTA SCIENTIAE ET TECHNICAE	B4
1517-4492	ACTA SCIENTIAE (ULBRA)	B4
1679-9216	ACTA SCIENTIAE VETERINARIAE (ONLINE)	B2
1678-0345	ACTA SCIENTIAE VETERINARIAE (UFRGS. IMPRESSO)	B2
1679-9275	ACTA SCIENTIARUM. AGRONOMY (IMPRESSO)	B1
1807-8621	ACTA SCIENTIARUM. AGRONOMY (ONLINE)	B1
1806-2636	ACTA SCIENTIARUM. ANIMAL SCIENCES	B2
1807-8672	ACTA SCIENTIARUM. ANIMAL SCIENCES	B2
1679-9283	ACTA SCIENTIARUM. BIOLOGICAL SCIENCES (IMPRESSO)	B3
1807-863X	ACTA SCIENTIARUM. BIOLOGICAL SCIENCES (ONLINE)	B3
2178-5201	ACTA SCIENTIARUM. EDUCATION (ONLINE)	B1
2178-5198	ACTA SCIENTIARUM. EDUCATION (PRINT)	B1
1679-9291	ACTA SCIENTIARUM. HEALTH SCIENCES	B3
1679-9291	ACTA SCIENTIARUM. HEALTH SCIENCES (IMPRESSO)	B3
1807-8648	ACTA SCIENTIARUM. HEALTH SCIENCES (ONLINE)	B3
1807-8656	ACTA SCIENTIARUM. HUMAN AND SOCIAL SCIENCES	B1
1415-6814	ACTA SCIENTIARUM (HUMAN AND SOCIAL SCIENCES)	B1
1679-7361	ACTA SCIENTIARUM. HUMAN AND SOCIAL SCIENCES (IMPRESSO)	B1
1983-4675	ACTA SCIENTIARUM. LANGUAGE AND CULTURE (IMPRESSO)	B1
1983-4683	ACTA SCIENTIARUM. LANGUAGE AND CULTURE (ONLINE)	B1
1806-2563	ACTA SCIENTIARUM. TECHNOLOGY (IMPRESSO)	B1
1807-8664	ACTA SCIENTIARUM. TECHNOLOGY (ONLINE)	B1
1415-6814	ACTA SCIENTIARUM (UEM)	B1
0102-4264	ACTA SEMIÓTICA ET LINGUÍSTICA	B2
2446-7006	ACTA SEMIÓTICA ET LINGVISTICA	B2
1221-5872	ACTA TECHNICA NAPOCENSIS. SERIES APPLIED MATHEMATICS AND MECHANICS	B2
1982-422X	ACTA TECNOLÓGICA	B4
0001-706X	ACTA TROPICA	A2
1981-5484	ACTA VETERINARIA BRASILICA	B3
1981-5484	ACTA VETERINARIA BRASILICA (UFERSA)	B3
0001-7213	ACTA VETERINARIA BRNO (PRINT)	B2
0065-1737	ACTA ZOOLÓGICA MEXICANA	B2
2357-8068	ACTAPESCA	B4
1850-2032	ACTAS DE DISEÑO	B4
1765-2723	ACTIVITES	B2
1409-4703	ACTUALIDADES INVESTIGATIVAS EN EDUCACIÓN	B2
0964-5284	ACUPUNCTURE IN MEDICINE	B1
1570-8705	AD HOC NETWORKS	A2
1414-7149	ADAPEC ARQUIVOS	B4
0736-5829	ADAPTED PHYSICAL ACTIVITY QUARTERLY	B1
1692-0279	AD-MINISTER	B2
2316-7548	ADMINISTRAÇÃO DE EMPRESAS EM REVISTA	B5
1645-2240	ADMINISTRAÇÃO EDUCACIONAL	B5
2358-0917	ADMINISTRAÇÃO: ENSINO E PESQUISA (RAEP)	B2
2177-6083	ADMINISTRAÇÃO: ENSINO E PESQUISA (RAEP)	B2
2175-5787	ADMINISTRAÇÃO PÚBLICA E GESTÃO SOCIAL	B2
2237-5139	ADM.MADE	B3
2177-5281	ADOLESCÊNCIA & SAÚDE	B2
2177-5281	ADOLESCÊNCIA & SAÚDE	B2
1679-9941	ADOLESCÊNCIA & SAÚDE (UERJ)	B2
2177-5281	ADOLESCÊNCIA E SAÚDE	B2
0929-5607	ADSORPTION (BOSTON)	A2
2448-2099	ADSUMUS (REVISTA JURÍDICA DA DEFENSORIA PÚBLICA DO TOCANTINS)	B5
0342-7633	ADULT EDUCATION AND DEVELOPMENT	B1
0169-409X	ADVANCED DRUG DELIVERY REVIEWS	A1
2196-7350	ADVANCED MATERIALS INTERFACES	A1
1662-8985	ADVANCED MATERIALS RESEARCH	C 
1662-8985	ADVANCED MATERIALS RESEARCH (ONLINE)	C 
2164-6627	ADVANCED SCIENCE, ENGINEERING AND MEDICINE	B3
1936-6612	ADVANCED SCIENCE LETTERS	B2
1314-7684	ADVANCED STUDIES IN MEDICAL SCIENCES.	B4
1178-6949	ADVANCES AND APPLICATIONS IN BIOINFORMATICS AND CHEMISTRY	B1
2169-2459	ADVANCES IN ALZHEIMER'S DISEASE.	B4
0001-8678	ADVANCES IN APPLIED PROBABILITY	A2
2165-4336	ADVANCES IN APPLIED SOCIOLOGY (ONLINE)	B2
2156-8502	ADVANCES IN BIOSCIENCE AND BIOTECHNOLOGY	B4
2156-8456	ADVANCES IN BIOSCIENCE AND BIOTECHNOLOGY (IMPRESSO)	B4
0001-8686	ADVANCES IN COLLOID AND INTERFACE SCIENCE (PRINT)	A1
0219-5259	ADVANCES IN COMPLEX SYSTEMS	B2
1019-7168	ADVANCES IN COMPUTATIONAL MATHEMATICS	A2
2169-2475	ADVANCES IN COMPUTED TOMOGRAPHY	B4
1079-9389	ADVANCES IN DIFFERENTIAL EQUATIONS	B1
2165-9486	ADVANCES IN EDUCATION	B5
0965-9978	ADVANCES IN ENGINEERING SOFTWARE	A2
0965-9978	ADVANCES IN ENGINEERING SOFTWARE	A2
2331-1991	ADVANCES IN ENTOMOLOGY	B4
2328-4854	ADVANCES IN ENZYME RESEARCH (ONLINE)	C 
1340-3141	ADVANCES IN EXERCISE AND SPORTS PHYSIOLOGY	C 
0065-2598	ADVANCES IN EXPERIMENTAL MEDICINE AND BIOLOGY	B1
2357-8181	ADVANCES IN FORESTRY SCIENCE	B4
0065-2687	ADVANCES IN GEOPHYSICS	A1
1680-7340	ADVANCES IN GEOSCIENCES (PRINT)	B2
1687-7357	ADVANCES IN HIGH ENERGY PHYSICS	B1
1687-7357	ADVANCES IN HIGH ENERGY PHYSICS	B1
2164-2648	ADVANCES IN INFECTIOUS DISEASES	B4
2164-2656	ADVANCES IN INFECTIOUS DISEASES	B4
0938-5495	ADVANCES IN KNOWLEDGE ORGANIZATION	B3
1687-8434	ADVANCES IN MATERIALS SCIENCE AND ENGINEERING (PRINT)	B1
1687-8132	ADVANCES IN MECHANICAL ENGINEERING	B2
2165-3402	ADVANCES IN MICROBIOLOGY	B5
1687-9147	ADVANCES IN OPERATIONS RESEARCH	B2
1522-1229	ADVANCES IN PHYSIOLOGY EDUCATION (ONLINE)	B1
1403-8196	ADVANCES IN PHYSIOTHERAPY	B3
1662-0356	ADVANCES IN SCIENCE AND TECHNOLOGY (ONLINE)	B4
0273-1177	ADVANCES IN SPACE RESEARCH	B1
0309-1708	ADVANCES IN WATER RESOURCES	A1
1518-3769	ADVIR (ASDUERJ)	B4
1984-5634	AEDOS: REVISTA DO CORPO DISCENTE DO PROGRAMA DE PÓS-GRADUAÇÃO EM HISTÓRIA DA UFRGS (ONLINE)	B2
0278-6826	AEROSOL SCIENCE AND TECHNOLOGY (PRINT)	A2
0364-216X	AESTHETIC PLASTIC SURGERY	B1
1434-8411	AEU. INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS (PRINT)	B2
0123-8884	AFFECTIO SOCIETATIS	B4
2525-3441	AFLUENTE	B5
1991-637X	AFRICAN JOURNAL OF AGRICULTURAL RESEARCH	B3
1684-5315	AFRICAN JOURNAL OF BIOTECHNOLOGY	B3
1993-8233	AFRICAN JOURNAL OF BUSINESS MANAGEMENT	B3
1993-8233	AFRICAN JOURNAL OF BUSINESS MANAGEMENT	B3
1993-8233	AFRICAN JOURNAL OF BUSINESS MANAGEMENT	B3
1996-0794	AFRICAN JOURNAL OF FOOD SCIENCE	B5
2141-5455	AFRICAN JOURNAL OF FOOD SCIENCE AND TECHNOLOGY	B5
1996-0808	AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH	B3
1996-0816	AFRICAN JOURNAL OF PHARMACY AND PHARMACOLOGY	B3
2237-8839	AFRICANIAS.COM	C 
1981-1411	AFRO-ÁSIA	B1
1981-1411	AFROASIA	B1
0002-0591	AFRO-ÁSIA (UFBA. IMPRESSO)	B1
1048-9959	AFTE JOURNAL	B3
1130-3557	AGALIA (A CORUNHA)	A2
1522-936X	AGBIOFORUM - THE JOURNAL OF AGROBIOTECHNOLOGY MANAGEMENT & ECONOMICS	B3
0161-9152	AGE	A2
0002-0729	AGE AND AGEING	A1
1568-1637	AGEING RESEARCH REVIEWS (PRINT)	A1
2318-8499	AGENDA POLÍTICA	B4
1981-9862	AGENDA SOCIAL (UENF)	B3
1945-4589	AGING (ALBANY)	A1
2152-5250	AGING AND DISEASE	A1
1720-8319	AGING CLINICAL AND EXPERIMENTAL RESEARCH	B1
1594-0667	AGING CLINICAL AND EXPERIMENTAL RESEARCH (TESTO STAMPATO)	B1
1368-5538	AGING MALE	B1
2384-9045	AGON - RIVISTA INTERNAZIONALE DI STUDI CULTURALI, LINGUISTICI E LETTERARI	B3
1516-1498	ÁGORA ( PPGTP/UFRJ)	A2
2237-9010	ÁGORA : REVISTA DE DIVULGAÇÃO CIENTÍFICA	C 
0103-3557	AGORA (FLORIANOPOLIS)	B3
1989-7200	AGORA PARA LA EDUCACION FISICA Y EL DEPORTE	B2
1982-6737	ÁGORA (UNISC. ONLINE)	B3
1808-1150	AGRÁRIA (SÃO PAULO. ONLINE)	B3
2357-9951	AGRARIAN ACADEMY	B4
1984-2538	AGRARIAN (DOURADOS. ONLINE)	B2
2277-9760	AGRARIAN SOUTH: JOURNAL OF POLITICAL ECONOMY	B4
1887-9292	AGRICULTURA FAMILIAR EN ESPAÑA	B5
1414-0810	AGRICULTURA FAMILIAR (UFPA)	B4
0168-1923	AGRICULTURAL AND FOREST METEOROLOGY (PRINT)	A1
1805-9295	AGRICULTURAL ECONOMICS (AGRICECON)	B2
2156-8553	AGRICULTURAL SCIENCES	B4
2156-8561	AGRICULTURAL SCIENCES	B4
0308-521X	AGRICULTURAL SYSTEMS	A2
0378-3774	AGRICULTURAL WATER MANAGEMENT (PRINT)	A2
2077-0472	AGRICULTURE	B2
0167-8809	AGRICULTURE, ECOSYSTEMS & ENVIRONMENT	A1
0167-8809	AGRICULTURE, ECOSYSTEMS & ENVIRONMENT (PRINT)	A1
1316-0354	AGROALIMENTARIA (CARACAS)	B2
0100-4298	AGROANALYSIS (FGV)	B4
1405-3195	AGROCIENCIA (MONTECILLO)	B2
1519-1060	AGROECOLOGIA E DESENVOLVIMENTO RURAL SUSTENTÁVEL	B4
1990-2012	AGROECOLOGY AND SUSTAINABLE FOOD SYSTEMS (PRINT)	B2
2525-6920	AGROFORESTALIS NEWS	B5
1572-9680	AGROFORESTRY SYSTEMS	B1
0167-4366	AGROFORESTRY SYSTEMS	B1
0167-4366	AGROFORESTRY SYSTEMS (PRINT)	B1
1982-8470	AGRO@MBIENTE ON-LINE	B3
0120-9965	AGRONOMIA COLOMBIANA	B2
0002-1962	AGRONOMY JOURNAL (PRINT)	B1
2525-877X	AGROPAMPA: REVISTA DE GESTÃO DO AGRONEGÓCIO	B5
0103-0779	AGROPECUÁRIA CATARINENSE	B4
1808-6845	AGROPECUÁRIA CIENTÍFICA NO SEMI-ÁRIDO	B4
0100-7467	AGROPECUÁRIA TÉCNICA (UFPB)	B4
0103-3816	AGROTRÓPICA (ITABUNA)	B4
2340-8472	AGUA Y TERRITORIO	B2
2340-7743	AGUA Y TERRITORIO	B2
0101-7004	ÁGUAS SUBTERRÂNEAS (SÃO PAULO)	B3
2253-7325	AICA	B5
0001-1541	AICHE JOURNAL	A2
1090-7165	AIDS AND BEHAVIOR	A1
0954-0121	AIDS CARE (PRINT)	A2
0269-9370	AIDS (LONDON)	A1
0889-2229	AIDS RESEARCH AND HUMAN RETROVIRUSES	B1
2471-2086	AIMS AGRICULTURE AND FOOD	B2
2375-1495	AIMS BIOENGINEERING (ONLINE)	B2
2158-3226	AIP ADVANCES	B1
0094-243X	AIP CONFERENCE PROCEEDINGS	C 
1873-9318	AIR QUALITY, ATMOSPHERE AND HEALTH	A2
1748-8842	AIRCRAFT ENGINEERING AND AEROSPACE TECHNOLOGY: AN INTERNATIONAL JOURNAL	B2
1517-5367	AKRÓPOLIS (UNIPAR)	B4
2318-3179	ALABRASTO	B4
1983-9472	ALBUQUERQUE: REVISTA DE HISTÓRIA	B5
1413-2591	ALCANCE (UNIVALI) (CESSOU EM 2007)	B3
2175-7402	ALCEU (ONLINE)	B2
1518-8728	ALCEU (PUCRJ)	B2
1518-8728	ALCEU(PUCRJ)	B2
0741-8329	ALCOHOL (FAYETTEVILLE, N.Y.)	A2
0145-6008	ALCOHOLISM, CLINICAL AND EXPERIMENTAL RESEARCH	A2
1530-0277	ALCOHOLISM: CLINICAL AND EXPERIMENTAL RESEARCH	A2
1807-0299	ALEA : ESTUDOS NEOLATINOS (ONLINE)	A2
1807-0299	ALEA: ESTUDOS NEOLATINOS (IMPRESSO)	A2
1808-5148	ALEGRAR (CAMPINAS)	B5
1981-1330	ALETHEIA	B2
1983-2087	ALETHÉIA (GOIÂNIA)	B3
1413-0394	ALETHEIA (ULBRA)	B2
1982-5153	ALEXANDRIA (UFSC)	B4
0002-5216	ALFA: REVISTA DE LINGUÍSTICA (UNESP. IMPRESSO)	A2
1981-5794	ALFA: REVISTA DE LINGUÍSTICA (UNESP. ONLINE)	A2
1748-7188	ALGORITHMS FOR MOLECULAR BIOLOGY	A2
1853-3701	ALHETEIA	B3
0103-4235	ALIMENTOS E NUTRIÇÃO	B4
2179-4448	ALIMENTOS E NUTRIÇÃO (ONLINE)	B4
0103-4235	ALIMENTOS E NUTRIÇÃO (UNESP. MARILIA)	B4
0971-4693	ALLELOPATHY JOURNAL	B2
1710-1492	ALLERGY, ASTHMA, AND CLINICAL IMMUNOLOGY (ONLINE)	B1
0105-4538	ALLERGY (COPENHAGEN)	A1
0002-5852	ALLGEMEINE FORST- UND JAGDZEITUNG	B2
2236-4633	ALMANACK	B2
1676-3262	ALMANAQUE CIFEFIL	C 
2359-6651	ALMANAQUE MULTIDISCIPLINAR DE PESQUISA	B5
1981-5441	ALMANAQUE UNIGRANRIO	B5
1981-5441	ALMANAQUE UNIGRANRIO DE INICIAÇÃO CIENTÍFICA	B5
1981-5433	ALMANAQUE UNIGRANRIO DE PESQUISA	B4
1981-5433	ALMANAQUE UNIGRANRIO DE PESQUISA	B4
1390-325X	ALTERIDAD: REVISTA DE CIENCIAS HUMANAS, SOCIALES Y EDUCACIÓN	B4
1955-2556	ALTERINFOS	B5
1078-6791	ALTERNATIVE THERAPIES IN HEALTH AND MEDICINE	B1
1923-919X	ALTERSTICE - REVUE INTERNATIONALE DE LA RECHERCHE INTERCULTURELLE	B3
2318-5961	ALUMNI - A REVISTA JURÍDICA DO CACO	C 
0893-0341	ALZHEIMER DISEASE AND ASSOCIATED DISORDERS	A2
1552-5260	ALZHEIMER'S & DEMENTIA	A1
0102-0471	AMAE EDUCANDO	B5
1809-4058	AMAZÔNIA (BANCO DA AMAZÔNIA. 2005)	B4
2322-6307	AMAZONIA INVESTIGA	B2
2238-8893	AMAZÔNIA, ORGANIZAÇÕES E SUSTENTABILIDADE	B4
2237-2962	AMAZÔNIA VIVA	C 
2177-8760	AMAZONIAN JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL SCIENCES / REVISTA DE CIÊNCIAS AGRÁRIAS	B3
1984-6215	AMAZÔNICA: REVISTA DE ANTROPOLOGIA	B1
1984-6215	AMAZÔNICA: REVISTA DE ANTROPOLOGIA (IMPRESSO)	B1
2176-0675	AMAZÔNICA: REVISTA DE ANTROPOLOGIA (ONLINE)	B1
1517-3127	AMAZÔNIDA (UFAM)	B5
2191-0855	AMB EXPRESS	A2
2175-9405	AMBIENCIA	B3
1808-0251	AMBIÊNCIA	B3
2175-9405	AMBIÊNCIA (ONLINE)	B3
1887-2417	AMBIENTALMENTE SUSTENTABLE	B4
2386-4362	AMBIENTALMENTE SUSTENTABLE - REVISTA CIENTÍFICA GALEGO-LUSÓFONA DE EDUCACIÓN AMBIENTAL	B4
1413-8638	AMBIENTE & EDUCAÇÃO	B4
1413-8638	AMBIENTE & EDUCAÇÃO (FURG)	B4
1809-4422	AMBIENTE & SOCIEDADE (ONLINE)	A2
1678-8621	AMBIENTE CONSTRUÍDO (ONLINE)	B1
1415-8876	AMBIENTE CONSTRUÍDO (SÃO PAULO. IMPRESSO)	B1
1980-993X	AMBIENTE E ÁGUA	B1
1414-753X	AMBIENTE E SOCIEDADE (CAMPINAS)	A2
1518-0360	ÂMBITO JURÍDICO	B4
1575-2100	ÁMBITOS: REVISTA DE ESTUDIOS DE CIENCIAS SOCIALES Y HUMANIDADES	B2
1139-1979	ÁMBITOS (SEVILLA)	B2
2318-3888	AMBIVALÊNCIAS	B4
0002-6980	AMBIX (CAMBRIDGE)	B2
1405-2253	AMERICA LATINA EN LA HISTORÍA ECONÓMICA	B1
1390-1230	AMERICA LATINA EN MOVIMIENTO	B3
1130-2887	AMÉRICA LATINA HOY	A2
0002-7294	AMERICAN ANTHROPOLOGIST	A2
2249-0205	AMERICAN CHEMICAL SCIENCE JOURNAL	B4
0002-8444	AMERICAN FERN JOURNAL	B2
2162-139X	AMERICAN INTERNATIONAL JOURNAL OF CONTEMPORARY RESEARCH	B4
2162-142X	AMERICAN INTERNATIONAL JOURNAL OF CONTEMPORARY RESEARCH	B4
2162-139X	AMERICAN INTERNATIONAL JOURNAL OF CONTEMPORARY RESEARCH (PRINT)	B4
2156-8251	AMERICAN JOURNAL OF ANALYTICAL CHEMISTRY	B4
1554-3641	AMERICAN JOURNAL OF APPLIED SCIENCES	C 
1059-0889	AMERICAN JOURNAL OF AUDIOLOGY (PRINT)	B1
1526-5161	AMERICAN JOURNAL OF BIOETHICS	A1
2162-965X	AMERICAN JOURNAL OF BIOMASS AND BIOENERGY	B5
1537-2197	AMERICAN JOURNAL OF BOTANY (ELETRONIC VERSION)	B1
2165-8749	AMERICAN JOURNAL OF CHEMISTRY	B5
2167-9495	AMERICAN JOURNAL OF CLIMATE CHANGE	B4
0894-8275	AMERICAN JOURNAL OF DENTISTRY	B1
2327-6150	AMERICAN JOURNAL OF EDUCATIONAL RESEARCH	B3
2320-0847	AMERICAN JOURNAL OF ENGINEERING RESEARCH	B5
2166-4633	AMERICAN JOURNAL OF ENVIRONMENTAL ENGINEERING	B5
2166-4633	AMERICAN JOURNAL OF ENVIRONMENTAL ENGINEERING	B5
1553-345X	AMERICAN JOURNAL OF ENVIRONMENTAL SCIENCES	C 
1557-458X	AMERICAN JOURNAL OF FOOD TECHNOLOGY	C 
1042-0533	AMERICAN JOURNAL OF HUMAN BIOLOGY	A2
0002-9297	AMERICAN JOURNAL OF HUMAN GENETICS	A1
2317-126X	AMERICAN JOURNAL OF HYDROPOWER, WATER AND ENVIRONMENT SYSTEMS	B5
0895-7061	AMERICAN JOURNAL OF HYPERTENSION	A1
2164-5167	AMERICAN JOURNAL OF INDUSTRIAL AND BUSINESS MANAGEMENT	B4
0271-3586	AMERICAN JOURNAL OF INDUSTRIAL MEDICINE (PRINT)	B1
0196-6553	AMERICAN JOURNAL OF INFECTION CONTROL	A2
2328-4099	AMERICAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH (ONLINE)	B5
1552-4825	AMERICAN JOURNAL OF MEDICAL GENETICS. PART A	A2
2165-901X	AMERICAN JOURNAL OF MEDICINE AND MEDICAL SCIENCES	C 
0195-6108	AMERICAN JOURNAL OF NEURORADIOLOGY	A1
0002-9378	AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY (PRINT)	A1
2324-6537	AMERICAN JOURNAL OF OPERATIONAL RESEARCH	B4
